#    itr              mu            ntot            mtot            etot
       1      -21.974121        1.599457        0.796523      -48.520574
       2        1.155437        1.600464       -0.668157      -10.656231
       3        1.588369        1.600159        0.604401       -9.259046
       4        1.305444        1.599487       -0.572022       -8.620532
       5        1.188370        1.600098        0.549866       -8.315057
       6        1.177311        1.599701       -0.526230       -8.107068
       7        1.163607        1.600372        0.498978       -7.900088
       8        1.129908        1.599976       -0.470459       -7.667689
       9        1.055502        1.600128        0.443680       -7.445379
      10        0.992089        1.600464       -0.415771       -7.245942
      11        0.925541        1.600830        0.388611       -7.050271
      12        0.846971        1.600952       -0.359619       -6.871498
      13        0.736452        1.600922        0.330063       -6.697884
      14        0.625927        1.600220       -0.297852       -6.538209
      15        0.514351        1.599731        0.268799       -6.385539
      16        0.455296        1.599976       -0.237671       -6.260877
      17        0.378739        1.600220        0.210693       -6.137868
      18        0.334898        1.599487       -0.185913       -6.043586
      19        0.301374        1.599731        0.161133       -5.973941
      20        0.256527        1.599487       -0.140747       -5.907263
      21        0.238144        1.600586        0.122864       -5.861984
      22        0.226176        1.599976       -0.105835       -5.819332
      23        0.205547        1.599731        0.092529       -5.794254
      24        0.198613        1.599976       -0.078979       -5.776148
      25        0.194086        1.600220        0.067871       -5.757078
      26        0.188886        1.599976       -0.059692       -5.743296
      27        0.177431        1.599426        0.052307       -5.736773
      28        0.179937        1.599731       -0.045654       -5.734310
      29        0.179389        1.599731        0.038330       -5.727545
      30        0.192331        1.600220       -0.032227       -5.722976
      31        0.176678        1.599731        0.027588       -5.716479
      32        0.173670        1.599731       -0.024902       -5.717652
      33        0.167848        1.599976        0.022583       -5.716704
      34        0.162530        1.599609       -0.020110       -5.713383
      35        0.157026        1.599243        0.017578       -5.715847
      36        0.158058        1.599976       -0.016235       -5.717384
      37        0.164442        1.600708        0.014648       -5.712000
      38        0.166459        1.600708       -0.012207       -5.706868
      39        0.169313        1.599731        0.009766       -5.706643
      40        0.168733        1.599731       -0.008301       -5.712738
      41        0.168851        1.599731        0.007324       -5.712677
      42        0.175320        1.600098       -0.007141       -5.712355
