#    itr              mu            ntot            mtot            etot
       1       50.335000        3.399719        2.600281      -14.866191
       2       16.463000        3.399170       -2.002075       25.790062
       3       17.218000        3.399170        1.471802       29.094261
       4       17.778000        3.399414       -1.071167       31.261400
       5       18.203000        3.399414        0.771362       32.455839
       6       18.517000        3.399780       -0.548096       33.098816
       7       18.656000        3.399048        0.385742       33.428037
       8       18.725000        3.399048       -0.271484       33.588842
       9       18.753000        3.399292        0.190674       33.677904
      10       18.777000        3.399292       -0.131104       33.724451
      11       18.780000        3.399292        0.091064       33.746325
      12       18.790000        3.399292       -0.065186       33.756287
      13       18.800000        3.399048        0.045410       33.756560
      14       18.800000        3.399292       -0.031494       33.759456
      15       18.799000        3.399292        0.019287       33.764824
      16       18.792000        3.399048       -0.009277       33.760641
      17       18.797000        3.399048        0.003418       33.756583
      18       18.789000        3.399048       -0.000488       33.756508
      19       18.786000        3.399048        0.000488       33.756850
      20       18.786000        3.399048       -0.000488       33.756850
