#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-4.157166	-4.148010	-4.157166	-4.148010	-14.723755	-14.720093	
1	-4.156864	-4.147709	-4.154154	-4.144998	-14.719538	-14.715876	
2	-4.155961	-4.146806	-4.145120	-4.135965	-14.706891	-14.703229	
3	-4.154456	-4.145301	-4.130070	-4.120915	-14.685821	-14.682159	
4	-4.152350	-4.143195	-4.109013	-4.099858	-14.656341	-14.652679	
5	-4.149645	-4.140490	-4.081961	-4.072806	-14.618468	-14.614806	
6	-4.146342	-4.137187	-4.048931	-4.039775	-14.572226	-14.568564	
7	-4.142443	-4.133288	-4.009942	-4.000787	-14.517642	-14.513980	
8	-4.137951	-4.128796	-3.965018	-3.955863	-14.454749	-14.451087	
9	-4.132868	-4.123712	-3.914187	-3.905032	-14.383585	-14.379923	
10	-4.127197	-4.118042	-3.857478	-3.848323	-14.304192	-14.300530	
11	-4.120942	-4.111786	-3.794926	-3.785771	-14.216620	-14.212958	
12	-4.114106	-4.104951	-3.726569	-3.717414	-14.120920	-14.117257	
13	-4.106694	-4.097538	-3.652447	-3.643292	-14.017149	-14.013487	
14	-4.098710	-4.089554	-3.572606	-3.563451	-13.905372	-13.901710	
15	-4.090158	-4.081003	-3.487094	-3.477938	-13.785654	-13.781992	
16	-4.081045	-4.071890	-3.395961	-3.386806	-13.658068	-13.654406	
17	-4.071375	-4.062220	-3.299263	-3.290108	-13.522691	-13.519029	
18	-4.061155	-4.052000	-3.197058	-3.187903	-13.379605	-13.375943	
19	-4.050390	-4.041235	-3.089409	-3.080253	-13.228895	-13.225233	
20	-4.039087	-4.029932	-2.976378	-2.967223	-13.070653	-13.066990	
21	-4.027253	-4.018097	-2.858035	-2.848880	-12.904973	-12.901311	
22	-4.014894	-4.005739	-2.734452	-2.725296	-12.731955	-12.728293	
23	-4.002019	-3.992864	-2.605701	-2.596546	-12.551705	-12.548043	
24	-3.988635	-3.979480	-2.471862	-2.462706	-12.364329	-12.360667	
25	-3.974750	-3.965595	-2.333014	-2.323858	-12.169942	-12.166280	
26	-3.960373	-3.951218	-2.189241	-2.180086	-11.968660	-11.964998	
27	-3.945512	-3.936357	-2.040630	-2.031475	-11.760605	-11.756943	
28	-3.930176	-3.921021	-1.887270	-1.878115	-11.545901	-11.542239	
29	-3.914374	-3.905219	-1.729254	-1.720099	-11.324679	-11.321017	
30	-3.898117	-3.888961	-1.566677	-1.557522	-11.097071	-11.093409	
31	-3.881413	-3.872257	-1.399636	-1.390481	-10.863214	-10.859552	
32	-3.864272	-3.855117	-1.228233	-1.219078	-10.623250	-10.619588	
33	-3.846706	-3.837551	-1.052571	-1.043416	-10.377323	-10.373660	
34	-3.828724	-3.819569	-0.872755	-0.863600	-10.125580	-10.121918	
35	-3.810338	-3.801183	-0.688894	-0.679739	-9.868175	-9.864513	
36	-3.791559	-3.782404	-0.501098	-0.491943	-9.605261	-9.601599	
37	-3.772397	-3.763242	-0.309481	-0.300326	-9.336997	-9.333335	
38	-3.752865	-3.743710	-0.114159	-0.105003	-9.063545	-9.059883	
39	-3.732974	-3.723818	0.084753	0.093908	-8.785070	-8.781407	
40	-3.712736	-3.703580	0.287132	0.296287	-8.501738	-8.498076	
41	-3.692163	-3.683008	0.492858	0.502014	-8.213722	-8.210059	
42	-3.671268	-3.662113	0.701807	0.710962	-7.921193	-7.917531	
43	-3.650064	-3.640908	0.913853	0.923008	-7.624330	-7.620667	
44	-3.628562	-3.619407	1.128867	1.138022	-7.323309	-7.319647	
45	-3.606777	-3.597622	1.346721	1.355876	-7.018313	-7.014651	
46	-3.584721	-3.575565	1.567284	1.576439	-6.709526	-6.705864	
47	-3.562407	-3.553252	1.790421	1.799577	-6.397133	-6.393471	
48	-3.539849	-3.530694	2.016000	2.025155	-6.081323	-6.077661	
49	-3.517061	-3.507905	2.243884	2.253039	-5.762285	-5.758623	
50	-3.494055	-3.484900	2.473936	2.483091	-5.440213	-5.436551	
51	-3.470847	-3.461692	2.706017	2.715172	-5.115299	-5.111637	
52	-3.447450	-3.438295	2.939988	2.949143	-4.787740	-4.784078	
53	-3.423878	-3.414723	3.175707	3.184862	-4.457733	-4.454071	
54	-3.400146	-3.390990	3.413033	3.422188	-4.125477	-4.121815	
55	-3.376267	-3.367111	3.651822	3.660977	-3.791172	-3.787510	
56	-3.352256	-3.343101	3.891931	3.901087	-3.455019	-3.451357	
57	-3.328127	-3.318972	4.133216	4.142371	-3.117221	-3.113559	
58	-3.303896	-3.294741	4.375530	4.384685	-2.777982	-2.774319	
59	-3.279576	-3.270421	4.618728	4.627883	-2.437504	-2.433842	
60	-3.255183	-3.246027	4.862663	4.871818	-2.095995	-2.092333	
61	-3.230730	-3.221575	5.107189	5.116344	-1.753659	-1.749997	
62	-3.206233	-3.197078	5.352158	5.361313	-1.410702	-1.407040	
63	-3.181707	-3.172551	5.597422	5.606577	-1.067332	-1.063670	
64	-3.157166	-3.148010	5.842834	5.851990	-0.723755	-0.720093	
65	-3.132624	-3.123469	6.088247	6.097402	-0.380178	-0.376516	
66	-3.108098	-3.098943	6.333511	6.342666	-0.036807	-0.033145	
67	-3.083601	-3.074446	6.578480	6.587635	0.306149	0.309811	
68	-3.059148	-3.049993	6.823006	6.832161	0.648485	0.652147	
69	-3.034755	-3.025600	7.066941	7.076096	0.989995	0.993657	
70	-3.010435	-3.001280	7.310139	7.319294	1.330472	1.334134	
71	-2.986204	-2.977048	7.552453	7.561609	1.669712	1.673374	
72	-2.962075	-2.952920	7.793738	7.802893	2.007510	2.011172	
73	-2.938064	-2.928909	8.033847	8.043002	2.343662	2.347325	
74	-2.914185	-2.905030	8.272636	8.281792	2.677968	2.681630	
