#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-8.778931	-8.769043	-8.778931	-8.769043	-19.712830	-19.701843	
1	-8.778629	-8.768742	-8.775919	-8.766031	-19.708613	-19.697627	
2	-8.777726	-8.767838	-8.766885	-8.756998	-19.695966	-19.684980	
3	-8.776221	-8.766333	-8.751835	-8.741948	-19.674896	-19.663910	
4	-8.774115	-8.764228	-8.730778	-8.720890	-19.645416	-19.634429	
5	-8.771410	-8.761523	-8.703726	-8.693838	-19.607543	-19.596557	
6	-8.768107	-8.758219	-8.670696	-8.660808	-19.561301	-19.550314	
7	-8.764208	-8.754321	-8.631707	-8.621819	-19.506717	-19.495730	
8	-8.759716	-8.749828	-8.586783	-8.576896	-19.443824	-19.432837	
9	-8.754633	-8.744745	-8.535952	-8.526064	-19.372659	-19.361673	
10	-8.748962	-8.739074	-8.479243	-8.469356	-19.293267	-19.282281	
11	-8.742707	-8.732819	-8.416691	-8.406804	-19.205695	-19.194708	
12	-8.735871	-8.725983	-8.348334	-8.338446	-19.109994	-19.099008	
13	-8.728459	-8.718571	-8.274212	-8.264325	-19.006224	-18.995238	
14	-8.720475	-8.710587	-8.194371	-8.184484	-18.894447	-18.883460	
15	-8.711923	-8.702036	-8.108859	-8.098971	-18.774729	-18.763742	
16	-8.702810	-8.692923	-8.017726	-8.007838	-18.647143	-18.636157	
17	-8.693140	-8.683253	-7.921028	-7.911141	-18.511766	-18.500780	
18	-8.682920	-8.673032	-7.818824	-7.808936	-18.368680	-18.357693	
19	-8.672155	-8.662267	-7.711174	-7.701286	-18.217970	-18.206983	
20	-8.660852	-8.650964	-7.598143	-7.588256	-18.059727	-18.048741	
21	-8.649018	-8.639130	-7.479801	-7.469913	-17.894047	-17.883061	
22	-8.636659	-8.626772	-7.356217	-7.346329	-17.721030	-17.710044	
23	-8.623784	-8.613897	-7.227466	-7.217579	-17.540780	-17.529793	
24	-8.610400	-8.600513	-7.093627	-7.083739	-17.353404	-17.342418	
25	-8.596515	-8.586628	-6.954779	-6.944891	-17.159017	-17.148031	
26	-8.582138	-8.572251	-6.811006	-6.801118	-16.957735	-16.946749	
27	-8.567277	-8.557389	-6.662395	-6.652507	-16.749680	-16.738693	
28	-8.551941	-8.542053	-6.509035	-6.499148	-16.534976	-16.523990	
29	-8.536140	-8.526252	-6.351019	-6.341131	-16.313753	-16.302767	
30	-8.519882	-8.509994	-6.188442	-6.178554	-16.086145	-16.075159	
31	-8.503178	-8.493290	-6.021401	-6.011514	-15.852289	-15.841302	
32	-8.486037	-8.476150	-5.849998	-5.840111	-15.612325	-15.601338	
33	-8.468471	-8.458584	-5.674336	-5.664448	-15.366397	-15.355411	
34	-8.450490	-8.440602	-5.494520	-5.484633	-15.114655	-15.103669	
35	-8.432104	-8.422216	-5.310659	-5.300771	-14.857249	-14.846263	
36	-8.413324	-8.403436	-5.122864	-5.112976	-14.594336	-14.583349	
37	-8.394162	-8.384275	-4.931247	-4.921359	-14.326072	-14.315086	
38	-8.374630	-8.364742	-4.735924	-4.726036	-14.052620	-14.041634	
39	-8.354739	-8.344851	-4.537013	-4.527125	-13.774144	-13.763158	
40	-8.334501	-8.324613	-4.334633	-4.324745	-13.490813	-13.479827	
41	-8.313928	-8.304041	-4.128907	-4.119019	-13.202796	-13.191810	
42	-8.293033	-8.283146	-3.919958	-3.910070	-12.910268	-12.899282	
43	-8.271829	-8.261941	-3.707913	-3.698025	-12.613404	-12.602418	
44	-8.250327	-8.240440	-3.492898	-3.483010	-12.312384	-12.301398	
45	-8.228542	-8.218654	-3.275044	-3.265156	-12.007388	-11.996402	
