# n = 3.7 U  = 14.0 J = 3.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       46.985000        3.699219        0.410583      140.283615
       2       47.395000        3.699219        0.197205      141.317312
       3       47.588000        3.699341        0.095215      141.549609
       4       47.622000        3.699097        0.045776      141.605654
       5       47.632000        3.699097        0.021362      141.609575
       6       47.627000        3.699097        0.010864      141.612937
       7       47.626000        3.699829        0.006592      141.648856
       8       47.633000        3.699097        0.003784      141.645770
       9       47.631000        3.699097        0.001831      141.613955
      10       47.632000        3.699829        0.001465      141.649411
      11       47.642000        3.699341        0.000732      141.657586
      12       47.637000        3.699341        0.000244      141.636817
      13       47.638000        3.699341        0.000244      141.636818
      14       47.638000        3.699341        0.000244      141.636818
