#    itr              mu            ntot            mtot            etot
       1      -14.314453        1.300293        0.650146      -27.400552
       2       -4.479178        1.299316       -0.345276      -11.667655
       3       -4.858490        1.300537        0.192322      -10.985238
       4       -5.063246        1.300903       -0.103760      -10.791709
       5       -5.115864        1.300415        0.053955      -10.727790
       6       -5.124425        1.300659       -0.030151      -10.712261
       7       -5.137579        1.300415        0.015869      -10.705701
       8       -5.148614        1.299194       -0.009155      -10.698594
       9       -5.151866        1.299377        0.004913      -10.702412
      10       -5.142575        1.300415       -0.003418      -10.707165
      11       -5.143807        1.299927        0.002686      -10.701796
