#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-3.588013	-3.608032	-3.588013	-3.608032	-14.786621	-14.805176	18.411987	18.391968	18.411987	18.391968	17.213379	17.194824	
1	-3.587712	-3.607731	-3.585001	-3.605021	-14.782405	-14.800959	18.408976	18.388956	18.411686	18.391667	17.212777	17.194222	
2	-3.586808	-3.606828	-3.575967	-3.595987	-14.769758	-14.788312	18.399942	18.379922	18.410783	18.390763	17.210970	17.192415	
3	-3.585303	-3.605323	-3.560917	-3.580937	-14.748688	-14.767242	18.384892	18.364872	18.409278	18.389258	17.207960	17.189405	
4	-3.583198	-3.603217	-3.539860	-3.559880	-14.719207	-14.737762	18.363835	18.343815	18.407172	18.387153	17.203748	17.185194	
5	-3.580492	-3.600512	-3.512808	-3.532828	-14.681335	-14.699889	18.336783	18.316763	18.404467	18.384447	17.198338	17.179783	
6	-3.577189	-3.597209	-3.479778	-3.499797	-14.635092	-14.653647	18.303753	18.283733	18.401164	18.381144	17.191732	17.173177	
7	-3.573290	-3.593310	-3.440789	-3.460809	-14.580508	-14.599063	18.264764	18.244744	18.397265	18.377246	17.183934	17.165380	
8	-3.568798	-3.588818	-3.395866	-3.415885	-14.517615	-14.536170	18.219840	18.199821	18.392773	18.372753	17.174950	17.156395	
9	-3.563715	-3.583734	-3.345034	-3.365054	-14.446451	-14.465006	18.169009	18.148989	18.387690	18.367670	17.164783	17.146229	
10	-3.558044	-3.578064	-3.288325	-3.308345	-14.367059	-14.385613	18.112300	18.092280	18.382019	18.361999	17.153441	17.134887	
11	-3.551789	-3.571808	-3.225773	-3.245793	-14.279486	-14.298041	18.049748	18.029729	18.375763	18.355744	17.140931	17.122376	
12	-3.544953	-3.564973	-3.157416	-3.177436	-14.183786	-14.202341	17.981391	17.961371	18.368928	18.348908	17.127260	17.108705	
13	-3.537541	-3.557561	-3.083295	-3.103314	-14.080016	-14.098570	17.907269	17.887250	18.361516	18.341496	17.112435	17.093881	
14	-3.529557	-3.549576	-3.003453	-3.023473	-13.968238	-13.986793	17.827428	17.807409	18.353531	18.333512	17.096467	17.077912	
15	-3.521006	-3.541025	-2.917941	-2.937960	-13.848520	-13.867075	17.741915	17.721896	18.344980	18.324961	17.079365	17.060810	
16	-3.511892	-3.531912	-2.826808	-2.846828	-13.720935	-13.739489	17.650783	17.630763	18.335867	18.315847	17.061138	17.042583	
17	-3.502223	-3.522242	-2.730110	-2.750130	-13.585558	-13.604112	17.554085	17.534065	18.326197	18.306178	17.041798	17.023244	
18	-3.492002	-3.512022	-2.627906	-2.647925	-13.442471	-13.461026	17.451880	17.431861	18.315977	18.295957	17.021358	17.002803	
19	-3.481237	-3.501257	-2.520256	-2.540275	-13.291761	-13.310316	17.344230	17.324211	18.305212	18.285192	16.999828	16.981273	
20	-3.469934	-3.489954	-2.407225	-2.427245	-13.133519	-13.152074	17.231200	17.211181	18.293909	18.273889	16.977221	16.958667	
21	-3.458100	-3.478119	-2.288883	-2.308902	-12.967839	-12.986394	17.112857	17.092838	18.282074	18.262055	16.953553	16.934998	
22	-3.445741	-3.465761	-2.165299	-2.185318	-12.794822	-12.813376	16.989274	16.969254	18.269716	18.249697	16.928836	16.910281	
23	-3.432866	-3.452886	-2.036548	-2.056568	-12.614571	-12.633126	16.860523	16.840504	18.256841	18.236821	16.903086	16.884531	
24	-3.419482	-3.439502	-1.902709	-1.922728	-12.427196	-12.445750	16.726684	16.706664	18.243457	18.223438	16.876318	16.857763	
25	-3.405598	-3.425617	-1.763861	-1.783881	-12.232809	-12.251363	16.587836	16.567816	18.229572	18.209553	16.848549	16.829994	
26	-3.391220	-3.411240	-1.620088	-1.640108	-12.031527	-12.050081	16.444063	16.424043	18.215195	18.195175	16.819794	16.801239	
