#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-5.700836	-5.708527	-5.700836	-5.708527	-16.843018	-16.849609	16.299164	16.291473	16.299164	16.291473	15.156982	15.150391	
1	-5.700535	-5.708225	-5.697824	-5.705515	-16.838801	-16.845393	16.296152	16.288462	16.298863	16.291172	15.156380	15.149788	
2	-5.699632	-5.707322	-5.688791	-5.696481	-16.826154	-16.832746	16.287118	16.279428	16.297959	16.290269	15.154573	15.147982	
3	-5.698127	-5.705817	-5.673741	-5.681431	-16.805084	-16.811676	16.272068	16.264378	16.296454	16.288764	15.151563	15.144972	
4	-5.696021	-5.703711	-5.652683	-5.660374	-16.775604	-16.782196	16.251011	16.243321	16.294349	16.286658	15.147352	15.140760	
5	-5.693316	-5.701006	-5.625632	-5.633322	-16.737731	-16.744323	16.223959	16.216269	16.291643	16.283953	15.141941	15.135350	
6	-5.690013	-5.697703	-5.592601	-5.600292	-16.691489	-16.698081	16.190929	16.183239	16.288340	16.280650	15.135335	15.128744	
7	-5.686114	-5.693804	-5.553613	-5.561303	-16.636905	-16.643496	16.151940	16.144250	16.284441	16.276751	15.127538	15.120946	
8	-5.681621	-5.689312	-5.508689	-5.516379	-16.574012	-16.580603	16.107017	16.099326	16.279949	16.272259	15.118553	15.111961	
9	-5.676538	-5.684229	-5.457858	-5.465548	-16.502847	-16.509439	16.056185	16.048495	16.274866	16.267176	15.108387	15.101795	
10	-5.670867	-5.678558	-5.401149	-5.408839	-16.423455	-16.430047	15.999476	15.991786	16.269195	16.261505	15.097045	15.090453	
11	-5.664612	-5.672303	-5.338597	-5.346287	-16.335883	-16.342474	15.936924	15.929234	16.262940	16.255249	15.084535	15.077943	
12	-5.657777	-5.665467	-5.270240	-5.277930	-16.240182	-16.246774	15.868567	15.860877	16.256104	16.248414	15.070863	15.064271	
13	-5.650364	-5.658055	-5.196118	-5.203808	-16.136412	-16.143004	15.794446	15.786755	16.248692	16.241002	15.056039	15.049447	
14	-5.642380	-5.650071	-5.116277	-5.123967	-16.024634	-16.031226	15.714604	15.706914	16.240708	16.233017	15.040071	15.033479	
15	-5.633829	-5.641519	-5.030764	-5.038455	-15.904917	-15.911509	15.629092	15.621401	16.232157	16.224466	15.022968	15.016376	
16	-5.624716	-5.632406	-4.939632	-4.947322	-15.777331	-15.783923	15.537959	15.530269	16.223043	16.215353	15.004741	14.998150	
17	-5.615046	-5.622736	-4.842934	-4.850624	-15.641954	-15.648546	15.441261	15.433571	16.213374	16.205683	14.985402	14.978810	
18	-5.604825	-5.612516	-4.740729	-4.748420	-15.498868	-15.505459	15.339057	15.331366	16.203153	16.195463	14.964961	14.958369	
19	-5.594060	-5.601751	-4.633079	-4.640770	-15.348158	-15.354750	15.231407	15.223716	16.192388	16.184698	14.943431	14.936839	
20	-5.582757	-5.590448	-4.520049	-4.527739	-15.189915	-15.196507	15.118376	15.110686	16.181085	16.173395	14.920825	14.914233	
21	-5.570923	-5.578614	-4.401706	-4.409397	-15.024235	-15.030827	15.000034	14.992343	16.169251	16.161560	14.897156	14.890565	
22	-5.558565	-5.566255	-4.278122	-4.285813	-14.851218	-14.857810	14.876450	14.868760	16.156892	16.149202	14.872440	14.865848	
23	-5.545690	-5.553380	-4.149372	-4.157062	-14.670967	-14.677559	14.747699	14.740009	16.144017	16.136327	14.846690	14.840098	
24	-5.532306	-5.539996	-4.015532	-4.023223	-14.483592	-14.490184	14.613860	14.606170	16.130633	16.122943	14.819922	14.813330	
25	-5.518421	-5.526111	-3.876684	-3.884375	-14.289205	-14.295797	14.475012	14.467322	16.116749	16.109058	14.792152	14.785560	
26	-5.504044	-5.511734	-3.732912	-3.740602	-14.087923	-14.094515	14.331239	14.323549	16.102371	16.094681	14.763397	14.756806	
27	-5.489183	-5.496873	-3.584300	-3.591991	-13.879868	-13.886459	14.182628	14.174938	16.087510	16.079820	14.733675	14.727083	
28	-5.473847	-5.481537	-3.430941	-3.438631	-13.665164	-13.671756	14.029268	14.021578	16.072174	16.064484	14.703003	14.696412	
29	-5.458045	-5.465735	-3.272925	-3.280615	-13.443941	-13.450533	13.871252	13.863562	16.056373	16.048682	14.671400	14.664808	
30	-5.441787	-5.449478	-3.110347	-3.118038	-13.216333	-13.222925	13.708675	13.700985	16.040115	16.032425	14.638885	14.632293	
31	-5.425083	-5.432774	-2.943307	-2.950997	-12.982477	-12.989069	13.541635	13.533944	16.023411	16.015720	14.605477	14.598885	
32	-5.407943	-5.415633	-2.771904	-2.779594	-12.742513	-12.749104	13.370232	13.362541	16.006271	15.998580	14.571196	14.564604	
33	-5.390377	-5.398067	-2.596242	-2.603932	-12.496585	-12.503177	13.194569	13.186879	15.988704	15.981014	14.536064	14.529472	
34	-5.372395	-5.380086	-2.416426	-2.424116	-12.244843	-12.251435	13.014753	13.007063	15.970723	15.963032	14.500100	14.493509	
35	-5.354009	-5.361699	-2.232565	-2.240255	-11.987437	-11.994029	12.830892	12.823202	15.952337	15.944646	14.463328	14.456736	
36	-5.335229	-5.342920	-2.044769	-2.052459	-11.724524	-11.731115	12.643097	12.635406	15.933557	15.925867	14.425769	14.419177	
37	-5.316068	-5.323758	-1.853152	-1.860843	-11.456260	-11.462852	12.451480	12.443789	15.914395	15.906705	14.387446	14.380854	
38	-5.296535	-5.304226	-1.657829	-1.665520	-11.182808	-11.189400	12.256157	12.248466	15.894863	15.887173	14.348381	14.341789	
39	-5.276644	-5.284335	-1.458918	-1.466609	-10.904332	-10.910924	12.057246	12.049555	15.874972	15.867282	14.308599	14.302007	
40	-5.256406	-5.264097	-1.256539	-1.264229	-10.621001	-10.627593	11.854866	11.847176	15.854734	15.847044	14.268123	14.261531	
41	-5.235834	-5.243524	-1.050812	-1.058503	-10.332984	-10.339576	11.649140	11.641450	15.834161	15.826471	14.226978	14.220386	
42	-5.214939	-5.222629	-0.841864	-0.849554	-10.040456	-10.047048	11.440191	11.432501	15.813267	15.805576	14.185188	14.178596	
43	-5.193734	-5.201425	-0.629818	-0.637509	-9.743592	-9.750184	11.228146	11.220455	15.792062	15.784372	14.142779	14.136187	
44	-5.172233	-5.179923	-0.414804	-0.422494	-9.442572	-9.449164	11.013131	11.005441	15.770561	15.762870	14.099776	14.093184	
45	-5.150448	-5.158138	-0.196950	-0.204640	-9.137576	-9.144168	10.795277	10.787587	15.748775	15.741085	14.056205	14.049613	
46	-5.128391	-5.136082	0.023613	0.015922	-8.828789	-8.835381	10.574715	10.567024	15.726719	15.719029	14.012093	14.005501	
47	-5.106078	-5.113768	0.246751	0.239060	-8.516396	-8.522988	10.351577	10.343887	15.704405	15.696715	13.967465	13.960873	
48	-5.083520	-5.091210	0.472329	0.464639	-8.200586	-8.207177	10.125998	10.118308	15.681847	15.674157	13.922349	13.915757	
49	-5.060731	-5.068422	0.700213	0.692523	-7.881548	-7.888140	9.898114	9.890424	15.659059	15.651368	13.876772	13.870181	
50	-5.037726	-5.045416	0.930265	0.922575	-7.559476	-7.566067	9.668062	9.660372	15.636054	15.628363	13.830762	13.824170	
51	-5.014518	-5.022208	1.162346	1.154656	-7.234562	-7.241154	9.435981	9.428291	15.612846	15.605155	13.784346	13.777754	
52	-4.991121	-4.998811	1.396317	1.388627	-6.907003	-6.913595	9.202011	9.194320	15.589449	15.581758	13.737552	13.730960	
53	-4.967549	-4.975239	1.632036	1.624346	-6.576996	-6.583588	8.966291	8.958601	15.565877	15.558186	13.690408	13.683816	
54	-4.943816	-4.951507	1.869362	1.861672	-6.244740	-6.251332	8.728966	8.721275	15.542144	15.534454	13.642943	13.636351	
55	-4.919937	-4.927628	2.108151	2.100461	-5.910435	-5.917027	8.490176	8.482486	15.518265	15.510575	13.595185	13.588593	
56	-4.895927	-4.903617	2.348261	2.340570	-5.574282	-5.580874	8.250067	8.242377	15.494254	15.486564	13.547163	13.540571	
57	-4.871798	-4.879489	2.589545	2.581854	-5.236484	-5.243076	8.008783	8.001092	15.470126	15.462435	13.498906	13.492314	
58	-4.847567	-4.855257	2.831859	2.824169	-4.897244	-4.903836	7.766469	7.758778	15.445894	15.438204	13.450443	13.443852	
59	-4.823247	-4.830937	3.075057	3.067367	-4.556767	-4.563359	7.523271	7.515580	15.421575	15.413884	13.401804	13.395212	
60	-4.798853	-4.806544	3.318992	3.311302	-4.215258	-4.221849	7.279335	7.271645	15.397181	15.389491	13.353017	13.346425	
61	-4.774401	-4.782091	3.563518	3.555828	-3.872921	-3.879513	7.034810	7.027119	15.372728	15.365038	13.304112	13.297520	
62	-4.749904	-4.757594	3.808487	3.800796	-3.529965	-3.536557	6.789841	6.782150	15.348232	15.340541	13.255118	13.248526	
63	-4.725377	-4.733068	4.053751	4.046061	-3.186595	-3.193187	6.544576	6.536886	15.323705	15.316015	13.206065	13.199473	
64	-4.700836	-4.708527	4.299164	4.291473	-2.843018	-2.849609	6.299164	6.291474	15.299164	15.291473	13.156982	13.150391	
65	-4.676295	-4.683985	4.544576	4.536885	-2.499440	-2.506032	6.053752	6.046061	15.274623	15.266932	13.107900	13.101308	
66	-4.651769	-4.659459	4.789840	4.782150	-2.156070	-2.162662	5.808488	5.800797	15.250096	15.242406	13.058847	13.052255	
67	-4.627272	-4.634962	5.034809	5.027118	-1.813114	-1.819705	5.563519	5.555829	15.225599	15.217909	13.009853	13.003262	
68	-4.602819	-4.610509	5.279323	5.271633	-1.470778	-1.477369	5.319004	5.311314	15.201147	15.193456	12.960948	12.954356	
69	-4.578426	-4.586116	5.523272	5.515581	-1.129268	-1.135860	5.075056	5.067366	15.176753	15.169063	12.912161	12.905569	
70	-4.554106	-4.561796	5.766469	5.758779	-0.788791	-0.795383	4.831859	4.824168	15.152433	15.144743	12.863521	12.856930	
71	-4.529874	-4.537565	6.008783	6.001093	-0.449551	-0.456143	4.589545	4.581854	15.128202	15.120512	12.815059	12.808467	
72	-4.505746	-4.513436	6.250067	6.242377	-0.111753	-0.118345	4.348260	4.340570	15.104074	15.096383	12.766802	12.760210	
73	-4.481735	-4.489425	6.490176	6.482486	0.224400	0.217808	4.108151	4.100461	15.080063	15.072372	12.718780	12.712188	
74	-4.457856	-4.465546	6.728966	6.721275	0.558705	0.552113	3.869362	3.861671	15.056184	15.048493	12.671022	12.664430	
75	-4.434123	-4.441814	6.966292	6.958601	0.890961	0.884369	3.632036	3.624346	15.032451	15.024761	12.623557	12.616965	
76	-4.410552	-4.418242	7.202011	7.194320	1.220968	1.214376	3.396317	3.388626	15.008879	15.001189	12.576413	12.569821	
77	-4.387154	-4.394845	7.435981	7.428291	1.548527	1.541935	3.162346	3.154656	14.985482	14.977792	12.529619	12.523027	
78	-4.363946	-4.371637	7.668062	7.660372	1.873440	1.866849	2.930265	2.922575	14.962274	14.954584	12.483203	12.476611	
79	-4.340941	-4.348632	7.898114	7.890424	2.195513	2.188921	2.700213	2.692523	14.939269	14.931578	12.437192	12.430601	
80	-4.318153	-4.325843	8.125998	8.118308	2.514550	2.507959	2.472329	2.464639	14.916480	14.908790	12.391616	12.385024	
81	-4.295595	-4.303285	8.351577	8.343887	2.830361	2.823769	2.246751	2.239060	14.893923	14.886232	12.346500	12.339908	
82	-4.273281	-4.280972	8.574715	8.567024	3.142754	3.136162	2.023613	2.015922	14.871609	14.863918	12.301872	12.295280	
83	-4.251225	-4.258915	8.795277	8.787587	3.451541	3.444949	1.803050	1.795360	14.849553	14.841862	12.257760	12.251168	
84	-4.229439	-4.237130	9.013131	9.005441	3.756537	3.749945	1.585196	1.577506	14.827767	14.820077	12.214189	12.207597	
85	-4.207938	-4.215628	9.228146	9.220455	4.057557	4.050965	1.370182	1.362491	14.806266	14.798575	12.171186	12.164594	
86	-4.186733	-4.194424	9.440191	9.432501	4.354421	4.347829	1.158136	1.150446	14.785061	14.777371	12.128777	12.122185	
87	-4.165839	-4.173529	9.649140	9.641450	4.646949	4.640357	0.949188	0.941497	14.764166	14.756476	12.086987	12.080395	
88	-4.145266	-4.152956	9.854866	9.847176	4.934966	4.928374	0.743461	0.735771	14.743594	14.735903	12.045842	12.039250	
89	-4.125028	-4.132718	10.057246	10.049555	5.218297	5.211705	0.541082	0.533391	14.723356	14.715665	12.005366	11.998774	
90	-4.105137	-4.112827	10.256157	10.248466	5.496773	5.490181	0.342171	0.334480	14.703465	14.695774	11.965584	11.958992	
91	-4.085605	-4.093295	10.451480	10.443789	5.770225	5.763633	0.146848	0.139157	14.683932	14.676242	11.926519	11.919927	
92	-4.066443	-4.074133	10.643097	10.635406	6.038488	6.031897	-0.044769	-0.052460	14.664771	14.657080	11.888196	11.881604	
93	-4.047663	-4.055354	10.830892	10.823202	6.301402	6.294810	-0.232565	-0.240255	14.645991	14.638301	11.850637	11.844045	
