#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-4.197083	-4.195435	-4.197083	-4.195435	-15.363342	-15.361511	
1	-4.196781	-4.195133	-4.194071	-4.192423	-15.359126	-15.357295	
2	-4.195878	-4.194230	-4.185037	-4.183389	-15.346479	-15.344648	
3	-4.194373	-4.192725	-4.169987	-4.168339	-15.325409	-15.323578	
4	-4.192267	-4.190619	-4.148930	-4.147282	-15.295928	-15.294097	
5	-4.189562	-4.187914	-4.121878	-4.120230	-15.258056	-15.256225	
6	-4.186259	-4.184611	-4.088848	-4.087200	-15.211813	-15.209982	
7	-4.182360	-4.180712	-4.049859	-4.048211	-15.157229	-15.155398	
8	-4.177868	-4.176220	-4.004935	-4.003287	-15.094336	-15.092505	
9	-4.172785	-4.171137	-3.954104	-3.952456	-15.023172	-15.021341	
10	-4.167114	-4.165466	-3.897395	-3.895747	-14.943780	-14.941949	
11	-4.160859	-4.159211	-3.834843	-3.833195	-14.856207	-14.854376	
12	-4.154023	-4.152375	-3.766486	-3.764838	-14.760507	-14.758676	
13	-4.146611	-4.144963	-3.692364	-3.690716	-14.656737	-14.654906	
14	-4.138627	-4.136979	-3.612523	-3.610875	-14.544959	-14.543128	
15	-4.130075	-4.128427	-3.527011	-3.525363	-14.425241	-14.423410	
16	-4.120962	-4.119314	-3.435878	-3.434230	-14.297656	-14.295825	
17	-4.111292	-4.109644	-3.339180	-3.337532	-14.162279	-14.160448	
18	-4.101072	-4.099424	-3.236975	-3.235328	-14.019192	-14.017361	
19	-4.090307	-4.088659	-3.129326	-3.127678	-13.868483	-13.866651	
20	-4.079004	-4.077356	-3.016295	-3.014647	-13.710240	-13.708409	
21	-4.067170	-4.065522	-2.897952	-2.896304	-13.544560	-13.542729	
22	-4.054811	-4.053163	-2.774369	-2.772721	-13.371543	-13.369712	
23	-4.041936	-4.040288	-2.645618	-2.643970	-13.191292	-13.189461	
24	-4.028552	-4.026904	-2.511779	-2.510131	-13.003917	-13.002086	
25	-4.014667	-4.013019	-2.372931	-2.371283	-12.809530	-12.807699	
26	-4.000290	-3.998642	-2.229158	-2.227510	-12.608248	-12.606417	
27	-3.985429	-3.983781	-2.080547	-2.078899	-12.400192	-12.398361	
28	-3.970093	-3.968445	-1.927187	-1.925539	-12.185489	-12.183658	
29	-3.954291	-3.952643	-1.769171	-1.767523	-11.964266	-11.962435	
30	-3.938034	-3.936386	-1.606594	-1.604946	-11.736658	-11.734827	
31	-3.921330	-3.919682	-1.439553	-1.437905	-11.502801	-11.500970	
32	-3.904189	-3.902541	-1.268150	-1.266502	-11.262837	-11.261006	
33	-3.886623	-3.884975	-1.092488	-1.090840	-11.016910	-11.015079	
34	-3.868641	-3.866994	-0.912672	-0.911024	-10.765168	-10.763337	
35	-3.850255	-3.848607	-0.728811	-0.727163	-10.507762	-10.505931	
36	-3.831476	-3.829828	-0.541015	-0.539367	-10.244848	-10.243017	
37	-3.812314	-3.810666	-0.349398	-0.347750	-9.976585	-9.974753	
38	-3.792782	-3.791134	-0.154076	-0.152428	-9.703133	-9.701301	
39	-3.772891	-3.771243	0.044836	0.046484	-9.424657	-9.422826	
40	-3.752653	-3.751005	0.247215	0.248863	-9.141326	-9.139494	
41	-3.732080	-3.730432	0.452941	0.454589	-8.853309	-8.851478	
42	-3.711185	-3.709537	0.661890	0.663538	-8.560781	-8.558950	
43	-3.689981	-3.688333	0.873936	0.875584	-8.263917	-8.262086	
44	-3.668479	-3.666831	1.088950	1.090598	-7.962897	-7.961066	
45	-3.646694	-3.645046	1.306804	1.308452	-7.657901	-7.656070	
46	-3.624638	-3.622990	1.527367	1.529014	-7.349114	-7.347283	
47	-3.602324	-3.600676	1.750504	1.752152	-7.036721	-7.034890	
48	-3.579766	-3.578118	1.976083	1.977731	-6.720910	-6.719079	
49	-3.556978	-3.555330	2.203967	2.205615	-6.401873	-6.400042	
50	-3.533972	-3.532324	2.434019	2.435667	-6.079800	-6.077969	
51	-3.510764	-3.509116	2.666100	2.667748	-5.754887	-5.753056	
52	-3.487367	-3.485719	2.900071	2.901719	-5.427328	-5.425497	
53	-3.463795	-3.462147	3.135790	3.137438	-5.097321	-5.095490	
54	-3.440063	-3.438415	3.373116	3.374764	-4.765065	-4.763234	
55	-3.416184	-3.414536	3.611905	3.613553	-4.430760	-4.428929	
56	-3.392173	-3.390525	3.852014	3.853662	-4.094607	-4.092776	
57	-3.368044	-3.366396	4.093299	4.094947	-3.756809	-3.754978	
58	-3.343813	-3.342165	4.335613	4.337261	-3.417569	-3.415738	
