#    itr              mu            ntot            mtot            etot
       1      -28.003418        0.800110        0.400055      -25.442170
       2       -7.686331        0.800171       -0.272827       -8.859177
       3       -7.142471        0.799438        0.252686       -8.463182
       4       -7.112735        0.799072       -0.241394       -8.404477
       5       -7.114488        0.799805        0.232971       -8.378547
       6       -7.116026        0.800781       -0.227844       -8.360464
       7       -7.117374        0.800537        0.223816       -8.342398
       8       -7.114593        0.800537       -0.219666       -8.332312
       9       -7.108193        0.800537        0.215027       -8.321421
      10       -7.114465        0.800781       -0.211975       -8.311255
      11       -7.116005        0.800293        0.208313       -8.299577
      12       -7.117356        0.800537       -0.205994       -8.293593
      13       -7.122504        0.799561        0.203064       -8.280296
      14       -7.123055        0.800049       -0.201843       -8.278941
      15       -7.127505        0.799072        0.201355       -8.267882
