#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	18.350651	15.577984	18.351223	15.578175	7.494995	4.626099	
1	18.350952	15.578285	18.354235	15.581186	7.499212	4.630315	
2	18.351855	15.579188	18.363268	15.590220	7.511859	4.642962	
3	18.353360	15.580693	18.378318	15.605270	7.532929	4.664032	
4	18.355466	15.582799	18.399376	15.626327	7.562409	4.693512	
5	18.358171	15.585504	18.426428	15.653379	7.600282	4.731385	
6	18.361474	15.588807	18.459458	15.686409	7.646524	4.777627	
7	18.365373	15.592706	18.498447	15.725398	7.701108	4.832212	
8	18.369866	15.597199	18.543370	15.770322	7.764001	4.895105	
9	18.374949	15.602282	18.594202	15.821153	7.835165	4.966269	
10	18.380620	15.607953	18.650910	15.877862	7.914558	5.045661	
11	18.386875	15.614208	18.713462	15.940414	8.002130	5.133234	
12	18.393710	15.621044	18.781820	16.008771	8.097830	5.228934	
13	18.401123	15.628456	18.855941	16.082893	8.201601	5.332704	
14	18.409107	15.636440	18.935782	16.162734	8.313378	5.444482	
15	18.417658	15.644991	19.021295	16.248247	8.433096	5.564199	
16	18.426771	15.654104	19.112428	16.339379	8.560682	5.691785	
17	18.436441	15.663774	19.209125	16.436077	8.696059	5.827162	
18	18.446661	15.673995	19.311330	16.538282	8.839145	5.970249	
19	18.457426	15.684760	19.418980	16.645932	8.989855	6.120958	
20	18.468730	15.696063	19.532010	16.758962	9.148097	6.279201	
21	18.480564	15.707897	19.650353	16.877305	9.313777	6.444881	
22	18.492922	15.720255	19.773937	17.000888	9.486795	6.617898	
23	18.505797	15.733130	19.902687	17.129639	9.667045	6.798149	
24	18.519181	15.746514	20.036527	17.263478	9.854421	6.985524	
25	18.533066	15.760399	20.175375	17.402326	10.048808	7.179911	
26	18.547443	15.774776	20.319148	17.546099	10.250090	7.381193	
27	18.562304	15.789637	20.467759	17.694710	10.458145	7.589249	
28	18.577640	15.804973	20.621118	17.848070	10.672849	7.803952	
29	18.593442	15.820775	20.779135	18.006086	10.894071	8.025175	
30	18.609700	15.837033	20.941712	18.168663	11.121679	8.252783	
31	18.626404	15.853737	21.108752	18.335704	11.355536	8.486639	
32	18.643544	15.870877	21.280155	18.507107	11.595500	8.726604	
33	18.661110	15.888443	21.455818	18.682769	11.841427	8.972531	
34	18.679092	15.906425	21.635633	18.862585	12.093170	9.224273	
35	18.697478	15.924811	21.819495	19.046446	12.350575	9.481679	
36	18.716257	15.943591	22.007290	19.234242	12.613489	9.744593	
37	18.735419	15.962752	22.198907	19.425859	12.881753	10.012856	
38	18.754951	15.982285	22.394230	19.621182	13.155205	10.286308	
39	18.774843	16.002176	22.593141	19.820093	13.433680	10.564784	
40	18.795081	16.022414	22.795521	20.022472	13.717012	10.848115	
41	18.815653	16.042986	23.001247	20.228198	14.005028	11.136132	
42	18.836548	16.063881	23.210196	20.437147	14.297557	11.428660	
43	18.857753	16.085086	23.422241	20.649193	14.594420	11.725524	
44	18.879254	16.106587	23.637256	20.864207	14.895441	12.026544	
45	18.901039	16.128373	23.855110	21.082061	15.200437	12.331540	
46	18.923096	16.150429	24.075672	21.302624	15.509224	12.640327	
47	18.945409	16.172743	24.298810	21.525761	15.821617	12.952720	
48	18.967967	16.195300	24.524389	21.751340	16.137427	13.268531	
49	18.990756	16.218089	24.752273	21.979224	16.456465	13.587568	
50	19.013761	16.241094	24.982324	22.209276	16.778537	13.909641	
51	19.036969	16.264302	25.214406	22.441357	17.103451	14.234554	
52	19.060366	16.287699	25.448376	22.675328	17.431010	14.562113	
53	19.083938	16.311271	25.684095	22.911047	17.761017	14.892120	
54	19.107671	16.335004	25.921421	23.148373	18.093273	15.224376	
55	19.131550	16.358883	26.160211	23.387162	18.427578	15.558681	
56	19.155560	16.382894	26.400320	23.627271	18.763731	15.894834	
57	19.179689	16.407022	26.641604	23.868556	19.101529	16.232632	
58	19.203920	16.431253	26.883918	24.110870	19.440768	16.571872	
59	19.228240	16.455573	27.127116	24.354068	19.781246	16.912349	
60	19.252634	16.479967	27.371052	24.598003	20.122755	17.253859	
61	19.277086	16.504419	27.615577	24.842529	20.465091	17.596195	
62	19.301583	16.528916	27.860546	25.087498	20.808048	17.939151	
63	19.326110	16.553443	28.105811	25.332762	21.151418	18.282521	
64	19.350651	16.577984	28.351223	25.578175	21.494995	18.626099	
65	19.375192	16.602525	28.596635	25.823587	21.838572	18.969676	
66	19.399718	16.627052	28.841900	26.068851	22.181943	19.313046	
67	19.424215	16.651548	29.086869	26.313820	22.524899	19.656003	
68	19.448668	16.676001	29.331394	26.558346	22.867235	19.998339	
69	19.473061	16.700395	29.575330	26.802281	23.208745	20.339848	
70	19.497381	16.724714	29.818528	27.045479	23.549222	20.680325	
71	19.521613	16.748946	30.060842	27.287793	23.888462	21.019565	
72	19.545741	16.773074	30.302126	27.529078	24.226260	21.357363	
73	19.569752	16.797085	30.542235	27.769187	24.562412	21.693516	
74	19.593631	16.820964	30.781025	28.007976	24.896718	22.027821	
75	19.617364	16.844697	31.018351	28.245302	25.228974	22.360077	
76	19.640935	16.868269	31.254070	28.481021	25.558981	22.690084	
77	19.664333	16.891666	31.488040	28.714992	25.886539	23.017643	
78	19.687541	16.914874	31.720122	28.947073	26.211453	23.342557	
79	19.710546	16.937879	31.950173	29.177125	26.533526	23.664629	
80	19.733334	16.960667	32.178057	29.405009	26.852563	23.983667	
81	19.755892	16.983225	32.403636	29.630588	27.168374	24.299477	
82	19.778206	17.005539	32.626774	29.853726	27.480766	24.611870	
83	19.800262	17.027595	32.847336	30.074288	27.789554	24.920657	
84	19.822048	17.049381	33.065190	30.292142	28.094549	25.225653	
85	19.843549	17.070882	33.280205	30.507157	28.395570	25.526673	
86	19.864754	17.092087	33.492250	30.719202	28.692434	25.823537	
87	19.885648	17.112981	33.701199	30.928151	28.984962	26.116065	
88	19.906221	17.133554	33.906925	31.133877	29.272978	26.404082	
89	19.926459	17.153792	34.109305	31.336257	29.556310	26.687413	
90	19.946350	17.173683	34.308216	31.535168	29.834785	26.965889	
91	19.965882	17.193215	34.503539	31.730490	30.108237	27.239341	
92	19.985044	17.212377	34.695156	31.922107	30.376501	27.507605	
93	20.003824	17.231157	34.882951	32.109903	30.639415	27.770518	
94	20.022210	17.249543	35.066813	32.293764	30.896820	28.027924	
95	20.040191	17.267524	35.246628	32.473580	31.148563	28.279666	
96	20.057758	17.285091	35.422291	32.649242	31.394490	28.525594	
97	20.074898	17.302231	35.593694	32.820645	31.634454	28.765558	
98	20.091602	17.318935	35.760734	32.987686	31.868311	28.999414	
99	20.107860	17.335193	35.923311	33.150263	32.095919	29.227022	
100	20.123661	17.350994	36.081328	33.308279	32.317141	29.448245	
101	20.138997	17.366330	36.234687	33.461639	32.531845	29.662949	
102	20.153858	17.381191	36.383298	33.610250	32.739901	29.871004	
103	20.168236	17.395569	36.527071	33.754023	32.941183	30.072286	
104	20.182120	17.409453	36.665919	33.892871	33.135570	30.266673	
105	20.195504	17.422837	36.799759	34.026710	33.322945	30.454049	
106	20.208379	17.435712	36.928509	34.155461	33.503196	30.634299	
107	20.220738	17.448071	37.052093	34.279045	33.676213	30.807317	
108	20.232572	17.459905	37.170436	34.397387	33.841893	30.972996	
109	20.243875	17.471208	37.283466	34.510418	34.000135	31.131239	
