# n = 4.1 U  = 7.0 J = 1.750 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       29.580000        4.099609        0.279236       81.568164
       2       29.735000        4.099121        0.094177       82.019252
       3       29.772000        4.099365        0.035950       82.060776
       4       29.783000        4.099609        0.015076       82.080826
       5       29.785000        4.099976        0.005737       82.098683
       6       29.789000        4.099243        0.002930       82.085898
       7       29.781000        4.099731        0.001709       82.083008
       8       29.785000        4.099243        0.000977       82.080133
       9       29.780000        4.099243        0.000488       82.068475
      10       29.781000        4.099243        0.000488       82.068453
      11       29.781000        4.099243        0.000488       82.068453
