#    itr              mu            ntot            mtot            etot
       1      -16.939453        1.899506        0.947919      -49.974270
       2        3.924255        1.900452       -0.814307       -9.619980
       3        4.215040        1.900360        0.728226       -7.860601
       4        4.094152        1.899414       -0.643199       -6.859173
       5        3.952296        1.899628        0.552994       -5.989683
       6        3.690370        1.899170       -0.450972       -5.205047
       7        3.320926        1.899323        0.371719       -4.460091
       8        3.218472        1.899292       -0.296997       -3.998127
       9        3.128391        1.900269        0.234497       -3.650725
      10        3.076191        1.899628       -0.182419       -3.418649
      11        3.041295        1.900848        0.141281       -3.273013
      12        3.014100        1.900269       -0.110229       -3.175091
      13        3.005415        1.900757        0.085327       -3.125857
      14        2.996371        1.899780       -0.065735       -3.090485
      15        2.994557        1.900757        0.051147       -3.077368
      16        2.991836        1.900757       -0.040649       -3.057645
      17        2.987754        1.900513        0.030273       -3.051870
      18        2.973866        1.900269       -0.022583       -3.049702
      19        2.991640        1.900513        0.016357       -3.048459
      20        2.987460        1.900513       -0.011230       -3.044860
      21        2.981191        1.899750        0.009048       -3.045793
      22        2.979525        1.899048       -0.007080       -3.053888
      23        2.977020        1.900269        0.005981       -3.055626
      24        2.980975        1.899292       -0.005005       -3.048787
      25        2.986939        1.900757        0.004272       -3.051930
