# n = 5.9 U  = 16.0 J = 4.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       94.778848        5.900269        0.049866      462.508832
       2       89.205248        5.899902        0.031616      463.064737
       3       89.196148        5.899902        0.019897      463.040614
       4       89.193448        5.899902        0.012085      463.042516
       5       89.199548        5.899902        0.007202      463.043301
       6       89.197532        5.900146        0.005127      463.065383
       7       89.197132        5.899902        0.002319      463.062864
       8       89.191332        5.899902        0.001831      463.043734
       9       89.193232        5.899902        0.001343      463.043742
      10       89.193432        5.899902        0.000854      463.043748
      11       89.195632        5.899902        0.000366      463.043751
      12       89.197993        5.900146        0.000244      463.065529
      13       89.202021        5.900146        0.000244      463.084720
      14       89.202021        5.900146        0.000244      463.084720
