# n = 5.9 U  = 16.0 J = 4.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       94.771000        5.899292        0.050354      462.416277
       2       89.192000        5.899414        0.031860      462.944275
       3       89.186000        5.899414        0.020142      462.958637
       4       89.186000        5.899414        0.012329      462.960559
       5       89.192000        5.899414        0.007446      462.961354
       6       89.189000        5.899170        0.005127      462.939891
       7       89.181000        5.899658        0.002441      462.964334
       8       89.187000        5.899414        0.001587      462.980994
       9       89.186000        5.899414        0.001099      462.961819
      10       89.188000        5.899902        0.000854      463.005371
      11       89.195000        5.899414        0.000122      463.000199
      12       89.185000        5.899170        0.000000      462.940051
      13       89.181000        5.899170        0.000000      462.920864
      14       89.181000        5.899170        0.000000      462.920864
