#    itr              mu            ntot            mtot            etot
       1      -21.000000        2.870117        2.870117      -92.652615
       2       16.394000        2.699158       -2.699158       16.371826
       3       15.960000        2.699036        2.699036       15.216148
       4       15.957000        2.699158       -2.699158       15.218124
       5       15.958000        2.700012        2.700012       15.232419
       6       15.959000        2.699036       -2.699036       15.222729
       7       15.958000        2.699768        2.699768       15.227709
       8       15.960000        2.699280       -2.699280       15.224993
       9       15.958000        2.699280        2.699280       15.221549
      10       15.959000        2.699280       -2.699280       15.221639
