#    itr              mu            ntot            mtot            etot
       1       26.649902        3.299072        1.347973      -13.983281
       2       10.445322        3.299713       -0.890424        5.310588
       3       11.280887        3.299652        0.566238        9.243726
       4       11.897315        3.300720       -0.345914       11.034384
       5       12.238196        3.300629        0.212063       11.820367
       6       12.330189        3.299011       -0.132306       12.084063
       7       12.353668        3.299805        0.080509       12.183626
       8       12.373724        3.299347       -0.049084       12.226358
       9       12.373368        3.299255        0.030714       12.237926
      10       12.367427        3.299957       -0.018188       12.249380
      11       12.388719        3.299530        0.010345       12.256792
      12       12.389680        3.300507       -0.007278       12.261916
      13       12.390727        3.300812        0.004593       12.276304
      14       12.391865        3.300476       -0.003799       12.275229
      15       12.387540        3.299164        0.002853       12.256341
