# n = 0.8 U  = 8.0 J = 2.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       -4.042413        0.800293        0.074036       -5.654749
       2       -4.058813        0.799927        0.029663       -5.607717
       3       -4.043546        0.800171        0.012695       -5.608159
       4       -4.039684        0.800171        0.006104       -5.605872
       5       -4.044313        0.800171        0.002686       -5.605736
       6       -4.047319        0.800171        0.001465       -5.605481
       7       -4.048201        0.800171        0.000488       -5.605591
       8       -4.048340        0.800171        0.000000       -5.605476
       9       -4.048706        0.800171        0.000000       -5.605589
      10       -4.048706        0.800171        0.000000       -5.605589
