#    itr              mu            ntot            mtot            etot
       1       66.527000        3.699036        2.300964       13.645854
       2       21.862000        3.699280       -2.183289       46.532238
       3       21.884000        3.699158        2.083313       47.487157
       4       21.994000        3.699341       -1.983887       48.263011
       5       22.147000        3.699341        1.887207       48.997631
       6       22.298000        3.699585       -1.791260       49.678081
       7       22.454000        3.699341        1.696777       50.312913
       8       22.630000        3.699341       -1.604492       50.899797
       9       22.820000        3.699219        1.504272       51.441558
      10       22.990000        3.699463       -1.407837       51.999803
      11       23.149000        3.699463        1.319458       52.504556
      12       23.282000        3.699463       -1.236450       52.933682
      13       23.391000        3.699219        1.162476       53.306371
      14       23.503000        3.699219       -1.102417       53.618680
      15       23.564000        3.699951        1.043091       53.879525
      16       23.644000        3.699707       -0.987671       54.117303
      17       23.717000        3.699463        0.941040       54.309538
      18       23.776000        3.700439       -0.901001       54.490524
      19       23.812000        3.699463        0.862915       54.620793
      20       23.849000        3.699219       -0.831909       54.717392
      21       23.884000        3.699463        0.801392       54.814046
      22       23.922000        3.699463       -0.771606       54.910322
      23       23.963000        3.699463        0.748657       54.995871
      24       23.968000        3.699463       -0.724731       55.059943
      25       24.015000        3.699951        0.705688       55.136634
      26       24.032000        3.699463       -0.687134       55.184763
      27       24.036000        3.699219        0.671753       55.216843
      28       24.056000        3.699463       -0.657349       55.256344
      29       24.066000        3.699219        0.641968       55.290780
      30       24.082000        3.699219       -0.627808       55.322894
      31       24.099000        3.699951        0.614868       55.374190
      32       24.128000        3.699219       -0.601929       55.400890
      33       24.129000        3.699219        0.589233       55.415246
      34       24.143000        3.699219       -0.578491       55.443283
      35       24.152000        3.699463        0.569946       55.472312
      36       24.162000        3.699463       -0.562134       55.495597
      37       24.165000        3.699951        0.552368       55.523793
      38       24.181000        3.699463       -0.544067       55.542260
      39       24.181000        3.699219        0.536987       55.543728
      40       24.187000        3.700439       -0.528442       55.582704
      41       24.203000        3.699707        0.519897       55.606311
      42       24.210000        3.699707       -0.512085       55.608356
      43       24.219000        3.699219        0.505249       55.611649
      44       24.230000        3.699951       -0.498169       55.632591
      45       24.249000        3.699463        0.490845       55.648569
      46       24.256000        3.699463       -0.483032       55.652048
      47       24.262000        3.699463        0.475220       55.666263
      48       24.269000        3.699219       -0.469116       55.674349
      49       24.270000        3.699219        0.462769       55.680193
      50       24.280000        3.699219       -0.455933       55.691310
      51       24.284000        3.699951        0.448853       55.720931
      52       24.295000        3.699219       -0.436890       55.729730
      53       24.308000        3.699097        0.426025       55.731937
      54       24.325000        3.699341       -0.417969       55.752783
      55       24.337000        3.699341        0.411133       55.770367
      56       24.337000        3.699097       -0.400146       55.774981
      57       24.348000        3.699341        0.389160       55.792251
      58       24.365000        3.699829       -0.381836       55.825064
      59       24.374000        3.699341        0.374512       55.833425
      60       24.381000        3.699829       -0.365723       55.845839
      61       24.385000        3.699341        0.354492       55.855861
      62       24.399000        3.700073       -0.342529       55.878793
      63       24.418000        3.699341        0.331543       55.890957
      64       24.416000        3.699341       -0.318359       55.890152
      65       24.412000        3.699341        0.307617       55.905682
      66       24.437000        3.699341       -0.298828       55.917794
      67       24.445000        3.699829        0.289551       55.939579
      68       24.450000        3.699097       -0.282471       55.941459
      69       24.455000        3.699829        0.274414       55.952387
      70       24.457000        3.699341       -0.267090       55.963266
      71       24.450000        3.699097        0.257568       55.955158
      72       24.466000        3.699097       -0.248779       55.959273
      73       24.474000        3.700073        0.237549       55.991436
      74       24.470000        3.699341       -0.227539       56.003096
      75       24.481000        3.699097        0.217529       55.990793
      76       24.485000        3.699585       -0.207275       56.005910
      77       24.496000        3.699097        0.198975       56.011663
      78       24.498000        3.699097       -0.194092       56.008129
      79       24.492000        3.699097        0.187256       56.011642
      80       24.498000        3.699097       -0.181396       56.016422
      81       24.507000        3.699097        0.178467       56.020358
      82       24.505000        3.699341       -0.176270       56.028177
      83       24.509000        3.700317        0.172363       56.058387
      84       24.514000        3.700317       -0.167969       56.080735
      85       24.514000        3.699097        0.162842       56.053670
      86       24.509000        3.699097       -0.156982       56.032442
      87       24.513000        3.699341        0.150879       56.041931
      88       24.517000        3.700073       -0.143799       56.068041
      89       24.514000        3.699097        0.136963       56.062497
      90       24.511000        3.699341       -0.130371       56.052207
      91       24.512000        3.699341        0.123535       56.060388
      92       24.514000        3.699097       -0.115967       56.057511
      93       24.512000        3.699097        0.111084       56.055979
      94       24.519000        3.699585       -0.108643       56.070039
      95       24.526000        3.699097        0.106201       56.068873
      96       24.519000        3.699341       -0.103516       56.066018
      97       24.519000        3.699341        0.100586       56.071761
      98       24.521000        3.699341       -0.097656       56.072870
      99       24.524000        3.699341        0.094727       56.074030
