#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-5.653931	-5.608033	-5.653931	-5.608033	-16.763184	-16.718262	16.346070	16.391968	16.346070	16.391968	15.236817	15.281739	
1	-5.653630	-5.607732	-5.650919	-5.605021	-16.758967	-16.714045	16.343058	16.388957	16.345769	16.391667	15.236214	15.281136	
2	-5.652727	-5.606828	-5.641886	-5.595987	-16.746320	-16.701398	16.334024	16.379923	16.344865	16.390764	15.234408	15.279330	
3	-5.651222	-5.605323	-5.626836	-5.580937	-16.725250	-16.680328	16.318974	16.364873	16.343360	16.389259	15.231398	15.276320	
4	-5.649116	-5.603218	-5.605779	-5.559880	-16.695770	-16.650848	16.297917	16.343816	16.341255	16.387153	15.227186	15.272108	
5	-5.646411	-5.600512	-5.578727	-5.532828	-16.657897	-16.612976	16.270865	16.316764	16.338549	16.384448	15.221776	15.266698	
6	-5.643108	-5.597209	-5.545696	-5.499798	-16.611655	-16.566733	16.237835	16.283733	16.335246	16.381145	15.215170	15.260092	
7	-5.639209	-5.593310	-5.506708	-5.460809	-16.557071	-16.512149	16.198846	16.244745	16.331348	16.377246	15.207372	15.252294	
8	-5.634717	-5.588818	-5.461784	-5.415886	-16.494178	-16.449256	16.153923	16.199821	16.326855	16.372754	15.198387	15.243309	
9	-5.629633	-5.583735	-5.410953	-5.365054	-16.423014	-16.378092	16.103091	16.148990	16.321772	16.367670	15.188221	15.233143	
10	-5.623962	-5.578064	-5.354244	-5.308345	-16.343621	-16.298700	16.046382	16.092281	16.316101	16.362000	15.176879	15.221801	
11	-5.617707	-5.571809	-5.291692	-5.245793	-16.256049	-16.211127	15.983831	16.029729	16.309846	16.355744	15.164369	15.209291	
12	-5.610872	-5.564973	-5.223335	-5.177436	-16.160349	-16.115427	15.915473	15.961372	16.303010	16.348909	15.150697	15.195619	
13	-5.603459	-5.557561	-5.149213	-5.103315	-16.056578	-16.011657	15.841352	15.887250	16.295598	16.341497	15.135873	15.180795	
14	-5.595475	-5.549577	-5.069372	-5.023473	-15.944801	-15.899879	15.761511	15.807409	16.287614	16.333512	15.119905	15.164827	
15	-5.586924	-5.541026	-4.983859	-4.937961	-15.825083	-15.780161	15.675998	15.721896	16.279063	16.324961	15.102802	15.147724	
16	-5.577811	-5.531912	-4.892727	-4.846828	-15.697497	-15.652576	15.584865	15.630764	16.269949	16.315848	15.084576	15.129498	
17	-5.568141	-5.522243	-4.796029	-4.750130	-15.562121	-15.517199	15.488168	15.534066	16.260280	16.306178	15.065236	15.110158	
18	-5.557921	-5.512022	-4.693824	-4.647926	-15.419034	-15.374112	15.385963	15.431861	16.250059	16.295958	15.044795	15.089717	
19	-5.547156	-5.501257	-4.586174	-4.540276	-15.268324	-15.223402	15.278313	15.324211	16.239294	16.285193	15.023265	15.068187	
20	-5.535853	-5.489954	-4.473144	-4.427246	-15.110082	-15.065160	15.165283	15.211181	16.227991	16.273890	15.000659	15.045581	
21	-5.524018	-5.478120	-4.354801	-4.308903	-14.944402	-14.899480	15.046940	15.092838	16.216157	16.262055	14.976991	15.021913	
22	-5.511660	-5.465761	-4.231217	-4.185319	-14.771384	-14.726463	14.923356	14.969255	16.203799	16.249697	14.952274	14.997196	
23	-5.498785	-5.452886	-4.102467	-4.056569	-14.591134	-14.546212	14.794606	14.840504	16.190923	16.236822	14.926524	14.971446	
24	-5.485401	-5.439502	-3.968627	-3.922729	-14.403759	-14.358837	14.660766	14.706665	16.177540	16.223438	14.899756	14.944678	
25	-5.471516	-5.425618	-3.829779	-3.783881	-14.209371	-14.164449	14.521918	14.567817	16.163655	16.209553	14.871986	14.916908	
26	-5.457139	-5.411240	-3.686007	-3.640108	-14.008089	-13.963168	14.378145	14.424044	16.149277	16.195176	14.843232	14.888154	
27	-5.442278	-5.396379	-3.537396	-3.491497	-13.800034	-13.755112	14.229534	14.275433	16.134416	16.180315	14.813510	14.858431	
28	-5.426942	-5.381043	-3.384036	-3.338137	-13.585330	-13.540408	14.076175	14.122073	16.119080	16.164979	14.782838	14.827760	
29	-5.411140	-5.365242	-3.226020	-3.180121	-13.364108	-13.319186	13.918159	13.964057	16.103279	16.149177	14.751234	14.796156	
30	-5.394882	-5.348984	-3.063443	-3.017544	-13.136500	-13.091578	13.755581	13.801480	16.087021	16.132919	14.718719	14.763641	
31	-5.378178	-5.332280	-2.896402	-2.850504	-12.902643	-12.857721	13.588541	13.634439	16.070317	16.116215	14.685311	14.730233	
32	-5.361038	-5.315140	-2.724999	-2.679101	-12.662679	-12.617757	13.417138	13.463036	16.053177	16.099075	14.651030	14.695952	
33	-5.343472	-5.297573	-2.549337	-2.503438	-12.416752	-12.371830	13.241476	13.287374	16.035610	16.081509	14.615898	14.660820	
34	-5.325490	-5.279592	-2.369521	-2.323623	-12.165009	-12.120087	13.061660	13.107558	16.017629	16.063527	14.579935	14.624857	
35	-5.307104	-5.261206	-2.185660	-2.139761	-11.907604	-11.862682	12.877799	12.923697	15.999243	16.045141	14.543162	14.588084	
36	-5.288325	-5.242426	-1.997864	-1.951966	-11.644690	-11.599768	12.690003	12.735901	15.980463	16.026362	14.505603	14.550525	
37	-5.269163	-5.223264	-1.806247	-1.760349	-11.376426	-11.331504	12.498386	12.544285	15.961302	16.007200	14.467280	14.512202	
38	-5.249631	-5.203732	-1.610925	-1.565026	-11.102974	-11.058052	12.303063	12.348962	15.941769	15.987668	14.428215	14.473137	
39	-5.229739	-5.183841	-1.412014	-1.366115	-10.824499	-10.779577	12.104152	12.150051	15.921878	15.967777	14.388433	14.433355	
40	-5.209501	-5.163603	-1.209634	-1.163736	-10.541167	-10.496245	11.901773	11.947671	15.901640	15.947539	14.347957	14.392879	
41	-5.188929	-5.143030	-1.003908	-0.958009	-10.253151	-10.208229	11.696047	11.741945	15.881068	15.926966	14.306812	14.351734	
42	-5.168034	-5.122136	-0.794959	-0.749061	-9.960622	-9.915701	11.487098	11.532996	15.860173	15.906071	14.265022	14.309944	
43	-5.146829	-5.100931	-0.582914	-0.537015	-9.663759	-9.618837	11.275052	11.320951	15.838968	15.884867	14.222613	14.267535	
44	-5.125328	-5.079430	-0.367899	-0.322001	-9.362738	-9.317816	11.060038	11.105936	15.817467	15.863365	14.179610	14.224532	
45	-5.103543	-5.057644	-0.150045	-0.104147	-9.057743	-9.012821	10.842184	10.888082	15.795681	15.841580	14.136039	14.180961	
46	-5.081486	-5.035588	0.070517	0.116416	-8.748955	-8.704033	10.621621	10.667520	15.773625	15.819523	14.091927	14.136849	
47	-5.059173	-5.013274	0.293655	0.339553	-8.436562	-8.391641	10.398484	10.444382	15.751311	15.797210	14.047299	14.092221	
48	-5.036615	-4.990716	0.519234	0.565132	-8.120752	-8.075830	10.172905	10.218803	15.728753	15.774652	14.002184	14.047106	
49	-5.013826	-4.967928	0.747118	0.793016	-7.801715	-7.756793	9.945021	9.990920	15.705965	15.751863	13.956607	14.001529	
50	-4.990821	-4.944923	0.977169	1.023068	-7.479642	-7.434720	9.714969	9.760868	15.682960	15.728858	13.910597	13.955518	
51	-4.967613	-4.921715	1.209250	1.255149	-7.154728	-7.109807	9.482888	9.528787	15.659752	15.705650	13.864180	13.909102	
52	-4.944216	-4.898318	1.443221	1.489119	-6.827170	-6.782248	9.248918	9.294816	15.636355	15.682253	13.817386	13.862308	
53	-4.920644	-4.874746	1.678940	1.724838	-6.497163	-6.452241	9.013199	9.059097	15.612783	15.658681	13.770242	13.815164	
54	-4.896911	-4.851013	1.916266	1.962164	-6.164907	-6.119985	8.775873	8.821771	15.589050	15.634949	13.722777	13.767699	
55	-4.873033	-4.827134	2.155055	2.200953	-5.830601	-5.785680	8.537084	8.582982	15.565171	15.611070	13.675019	13.719941	
56	-4.849022	-4.803123	2.395164	2.441062	-5.494449	-5.449527	8.296975	8.342873	15.541160	15.587059	13.626998	13.671919	
57	-4.824893	-4.778995	2.636448	2.682347	-5.156651	-5.111729	8.055691	8.101589	15.517032	15.562930	13.578741	13.623663	
58	-4.800662	-4.754763	2.878762	2.924660	-4.817411	-4.772489	7.813377	7.859275	15.492800	15.538699	13.530278	13.575200	
59	-4.776342	-4.730444	3.121960	3.167858	-4.476934	-4.432012	7.570179	7.616077	15.468481	15.514379	13.481638	13.526560	
60	-4.751948	-4.706050	3.365895	3.411793	-4.135424	-4.090502	7.326244	7.372142	15.444087	15.489986	13.432851	13.477773	
61	-4.727496	-4.681597	3.610420	3.656319	-3.793088	-3.748166	7.081719	7.127617	15.419635	15.465533	13.383946	13.428868	
62	-4.702999	-4.657101	3.855388	3.901287	-3.450132	-3.405210	6.836750	6.882649	15.395138	15.441036	13.334952	13.379874	
63	-4.678473	-4.632574	4.100652	4.146550	-3.106761	-3.061840	6.591487	6.637385	15.370611	15.416510	13.285899	13.330821	
64	-4.653931	-4.608033	4.346063	4.391962	-2.763184	-2.718262	6.346076	6.391974	15.346070	15.391968	13.236817	13.281739	
65	-4.629390	-4.583492	4.591473	4.637372	-2.419607	-2.374685	6.100665	6.146564	15.321529	15.367427	13.187735	13.232656	
66	-4.604864	-4.558965	4.836734	4.882632	-2.076237	-2.031315	5.855405	5.901303	15.297002	15.342901	13.138682	13.183604	
67	-4.580367	-4.534468	5.081691	5.127590	-1.733280	-1.688359	5.610447	5.656346	15.272505	15.318404	13.089688	13.134610	
68	-4.555914	-4.510016	5.325927	5.371826	-1.390944	-1.346022	5.366211	5.412110	15.248053	15.293951	13.040783	13.085705	
69	-4.531521	-4.485622	5.570204	5.616102	-1.049435	-1.004513	5.121935	5.167833	15.223659	15.269558	12.991996	13.036918	
70	-4.507201	-4.461302	5.813387	5.859286	-0.708958	-0.664036	4.878751	4.924650	15.199339	15.245238	12.943356	12.988278	
71	-4.482969	-4.437071	6.055697	6.101595	-0.369718	-0.324796	4.636442	4.682340	15.175108	15.221007	12.894893	12.939815	
72	-4.458841	-4.412943	6.296979	6.342878	-0.031920	0.013002	4.395160	4.441058	15.150980	15.196878	12.846637	12.891558	
