#    itr              mu            ntot            mtot            etot
       1       68.792000        4.199463        0.415100      247.996910
       2       68.973000        4.199463        0.306213      248.508954
       3       69.075000        4.199463        0.240295      248.764683
       4       69.103000        4.199951        0.197815      248.932626
       5       69.124000        4.199219        0.167664      248.989762
       6       69.133000        4.199707        0.146667      249.026734
       7       69.141000        4.199219        0.132507      249.054950
       8       69.133000        4.199463        0.121399      249.062116
       9       69.137000        4.199219        0.111755      249.074604
      10       69.139000        4.199951        0.105774      249.121460
      11       69.156000        4.199951        0.099915      249.175037
      12       69.146000        4.199463        0.095032      249.147625
      13       69.148000        4.199463        0.091125      249.122155
      14       69.148000        4.199463        0.088684      249.126514
      15       69.147000        4.199707        0.086853      249.145821
      16       69.150000        4.199219        0.084656      249.129372
      17       69.141000        4.199219        0.082703      249.100937
      18       69.144000        4.199707        0.081482      249.136560
      19       69.154000        4.199707        0.079529      249.168418
      20       69.159000        4.199219        0.078796      249.136109
      21       69.153000        4.200195        0.077820      249.173397
      22       69.167000        4.199219        0.076843      249.168180
      23       69.151000        4.199707        0.075623      249.141452
      24       69.159000        4.199463        0.074280      249.156541
      25       69.148000        4.199463        0.073792      249.142465
      26       69.148000        4.199463        0.073792      249.142853
      27       69.148000        4.199463        0.073792      249.142853
