#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-7.861877	-7.858826	-7.861877	-7.858826	-18.273193	-18.271973	
1	-7.861576	-7.858525	-7.858866	-7.855814	-18.268977	-18.267756	
2	-7.860673	-7.857621	-7.849832	-7.846780	-18.256330	-18.255109	
3	-7.859168	-7.856116	-7.834782	-7.831730	-18.235260	-18.234039	
4	-7.857062	-7.854010	-7.813725	-7.810673	-18.205780	-18.204559	
5	-7.854357	-7.851305	-7.786673	-7.783621	-18.167907	-18.166686	
6	-7.851054	-7.848002	-7.753643	-7.750591	-18.121664	-18.120444	
7	-7.847155	-7.844103	-7.714654	-7.711602	-18.067080	-18.065860	
8	-7.842663	-7.839611	-7.669730	-7.666678	-18.004187	-18.002967	
9	-7.837580	-7.834528	-7.618899	-7.615847	-17.933023	-17.931802	
10	-7.831909	-7.828857	-7.562190	-7.559138	-17.853631	-17.852410	
11	-7.825654	-7.822602	-7.499638	-7.496586	-17.766058	-17.764838	
12	-7.818818	-7.815766	-7.431281	-7.428229	-17.670358	-17.669137	
13	-7.811406	-7.808354	-7.357159	-7.354107	-17.566588	-17.565367	
14	-7.803422	-7.800370	-7.277318	-7.274266	-17.454810	-17.453590	
15	-7.794870	-7.791818	-7.191805	-7.188754	-17.335093	-17.333872	
16	-7.785757	-7.782705	-7.100673	-7.097621	-17.207507	-17.206286	
17	-7.776087	-7.773035	-7.003975	-7.000923	-17.072130	-17.070909	
18	-7.765867	-7.762815	-6.901770	-6.898719	-16.929043	-16.927823	
19	-7.755102	-7.752050	-6.794120	-6.791069	-16.778334	-16.777113	
20	-7.743799	-7.740747	-6.681090	-6.678038	-16.620091	-16.618870	
21	-7.731964	-7.728913	-6.562747	-6.559696	-16.454411	-16.453191	
22	-7.719606	-7.716554	-6.439164	-6.436112	-16.281394	-16.280173	
23	-7.706731	-7.703679	-6.310413	-6.307361	-16.101143	-16.099923	
24	-7.693347	-7.690295	-6.176574	-6.173522	-15.913768	-15.912547	
25	-7.679462	-7.676410	-6.037726	-6.034674	-15.719381	-15.718160	
26	-7.665085	-7.662033	-5.893953	-5.890901	-15.518099	-15.516878	
27	-7.650224	-7.647172	-5.745342	-5.742290	-15.310043	-15.308823	
28	-7.634888	-7.631836	-5.591982	-5.588930	-15.095340	-15.094119	
29	-7.619086	-7.616035	-5.433966	-5.430914	-14.874117	-14.872897	
30	-7.602829	-7.599777	-5.271389	-5.268337	-14.646509	-14.645288	
31	-7.586125	-7.583073	-5.104348	-5.101297	-14.412653	-14.411432	
32	-7.568984	-7.565932	-4.932945	-4.929893	-14.172688	-14.171468	
33	-7.551418	-7.548366	-4.757283	-4.754231	-13.926761	-13.925540	
34	-7.533436	-7.530385	-4.577467	-4.574415	-13.675019	-13.673798	
35	-7.515050	-7.511999	-4.393606	-4.390554	-13.417613	-13.416392	
36	-7.496271	-7.493219	-4.205810	-4.202759	-13.154699	-13.153479	
37	-7.477109	-7.474057	-4.014193	-4.011142	-12.886436	-12.885215	
38	-7.457577	-7.454525	-3.818870	-3.815819	-12.612984	-12.611763	
39	-7.437686	-7.434634	-3.619959	-3.616908	-12.334508	-12.333287	
40	-7.417448	-7.414396	-3.417580	-3.414528	-12.051177	-12.049956	
41	-7.396875	-7.393823	-3.211854	-3.208802	-11.763160	-11.761939	
42	-7.375980	-7.372928	-3.002905	-2.999853	-11.470632	-11.469411	
43	-7.354776	-7.351724	-2.790859	-2.787808	-11.173768	-11.172547	
44	-7.333274	-7.330222	-2.575845	-2.572793	-10.872748	-10.871527	
45	-7.311489	-7.308437	-2.357991	-2.354939	-10.567752	-10.566531	
46	-7.289433	-7.286381	-2.137428	-2.134377	-10.258965	-10.257744	
47	-7.267119	-7.264067	-1.914291	-1.911239	-9.946572	-9.945351	
48	-7.244561	-7.241509	-1.688712	-1.685660	-9.630761	-9.629541	
49	-7.221772	-7.218721	-1.460828	-1.457776	-9.311724	-9.310503	
50	-7.198767	-7.195716	-1.230776	-1.227724	-8.989651	-8.988431	
51	-7.175559	-7.172507	-0.998695	-0.995643	-8.664738	-8.663517	
52	-7.152162	-7.149110	-0.764724	-0.761672	-8.337179	-8.335958	
53	-7.128590	-7.125538	-0.529005	-0.525953	-8.007172	-8.005951	
54	-7.104858	-7.101806	-0.291679	-0.288627	-7.674916	-7.673695	
55	-7.080979	-7.077927	-0.052890	-0.049838	-7.340611	-7.339390	
56	-7.056968	-7.053916	0.187219	0.190271	-7.004458	-7.003237	
57	-7.032839	-7.029788	0.428504	0.431555	-6.666660	-6.665439	
