#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	0.385147	0.418258	0.385147	0.418258	-10.687805	-10.655762	22.385147	22.418259	22.385147	22.418259	21.312195	21.344238	
1	0.385448	0.418560	0.388159	0.421270	-10.683589	-10.651545	22.382136	22.415247	22.384846	22.417958	21.311593	21.343636	
2	0.386351	0.419463	0.397192	0.430304	-10.670942	-10.638898	22.373102	22.406214	22.383943	22.417054	21.309786	21.341829	
3	0.387856	0.420968	0.412242	0.445354	-10.649872	-10.617828	22.358052	22.391164	22.382438	22.415549	21.306776	21.338819	
4	0.389962	0.423074	0.433300	0.466411	-10.620392	-10.588348	22.336995	22.370106	22.380332	22.413444	21.302564	21.334608	
5	0.392667	0.425779	0.460351	0.493463	-10.582519	-10.550475	22.309943	22.343054	22.377627	22.410739	21.297154	21.329198	
6	0.395970	0.429082	0.493382	0.526493	-10.536277	-10.504233	22.276913	22.310024	22.374324	22.407435	21.290548	21.322591	
7	0.399869	0.432981	0.532370	0.565482	-10.481692	-10.449649	22.237924	22.271035	22.370425	22.403537	21.282750	21.314794	
8	0.404361	0.437473	0.577294	0.610406	-10.418799	-10.386756	22.193000	22.226112	22.365933	22.399044	21.273766	21.305809	
9	0.409445	0.442556	0.628125	0.661237	-10.347635	-10.315592	22.142169	22.175280	22.360850	22.393961	21.263599	21.295643	
10	0.415116	0.448227	0.684834	0.717946	-10.268243	-10.236199	22.085460	22.118572	22.355179	22.388290	21.252258	21.284301	
11	0.421371	0.454482	0.747386	0.780498	-10.180670	-10.148627	22.022908	22.056020	22.348923	22.382035	21.239747	21.271791	
12	0.428206	0.461318	0.815743	0.848855	-10.084970	-10.052927	21.954551	21.987662	22.342088	22.375199	21.226076	21.258119	
13	0.435619	0.468730	0.889865	0.922977	-9.981200	-9.949156	21.880429	21.913541	22.334676	22.367787	21.211251	21.243295	
14	0.443603	0.476714	0.969706	1.002818	-9.869422	-9.837379	21.800588	21.833700	22.326691	22.359803	21.195283	21.227327	
15	0.452154	0.485266	1.055219	1.088330	-9.749705	-9.717661	21.715075	21.748187	22.318140	22.351252	21.178181	21.210224	
16	0.461267	0.494379	1.146351	1.179463	-9.622119	-9.590075	21.623943	21.657054	22.309027	22.342139	21.159954	21.191998	
