#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-10.009568	6.283080	-10.009568	6.283080	-20.610670	-5.048994	12.142380	28.435029	12.142380	28.435029	11.454420	27.016096	
1	-10.009269	6.283380	-10.006577	6.286072	-20.606458	-5.044782	12.139389	28.432038	12.142081	28.434730	11.453822	27.015498	
2	-10.008372	6.284277	-9.997605	6.295043	-20.593826	-5.032150	12.130418	28.423066	12.141184	28.433832	11.452030	27.013706	
3	-10.006877	6.285771	-9.982659	6.309990	-20.572780	-5.011104	12.115471	28.408120	12.139689	28.432338	11.449045	27.010721	
4	-10.004786	6.287863	-9.961747	6.330901	-20.543334	-4.981658	12.094559	28.387208	12.137598	28.430246	11.444867	27.006543	
5	-10.002099	6.290549	-9.934883	6.357766	-20.505506	-4.943830	12.067695	28.360343	12.134912	28.427560	11.439501	27.001177	
6	-9.998819	6.293830	-9.902083	6.390566	-20.459317	-4.897641	12.034895	28.327544	12.131631	28.424280	11.432949	26.994625	
7	-9.994947	6.297702	-9.863368	6.429281	-20.404797	-4.843121	11.996180	28.288829	12.127759	28.420407	11.425216	26.986892	
8	-9.990485	6.302163	-9.818762	6.473886	-20.341979	-4.780303	11.951574	28.244223	12.123298	28.415946	11.416305	26.977981	
9	-9.985437	6.307211	-9.768293	6.524355	-20.270899	-4.709223	11.901106	28.193754	12.118250	28.410898	11.406223	26.967899	
10	-9.979805	6.312843	-9.711993	6.580655	-20.191601	-4.629925	11.844806	28.137454	12.112618	28.405266	11.394976	26.956652	
11	-9.973593	6.319055	-9.649897	6.642751	-20.104134	-4.542458	11.782709	28.075358	12.106406	28.399054	11.382571	26.944247	
12	-9.966805	6.325844	-9.582044	6.710604	-20.008549	-4.446873	11.714856	28.007505	12.099617	28.392266	11.369015	26.930691	
13	-9.959444	6.333204	-9.508476	6.784172	-19.904905	-4.343229	11.641289	27.933937	12.092256	28.384905	11.354317	26.915993	
14	-9.951515	6.341133	-9.429241	6.863408	-19.793264	-4.231588	11.562053	27.854702	12.084328	28.376976	11.338485	26.900162	
15	-9.943023	6.349625	-9.344387	6.948261	-19.673695	-4.112019	11.477199	27.769848	12.075836	28.368484	11.321531	26.883207	
16	-9.933973	6.358675	-9.253968	7.038680	-19.546268	-3.984592	11.386781	27.679429	12.066786	28.359434	11.303464	26.865140	
17	-9.924371	6.368278	-9.158042	7.134606	-19.411062	-3.849386	11.290855	27.583503	12.057183	28.349831	11.284295	26.845971	
18	-9.914221	6.378427	-9.056669	7.235979	-19.268157	-3.706481	11.189482	27.482130	12.047034	28.339682	11.264036	26.825712	
19	-9.903532	6.389117	-8.949913	7.342735	-19.117641	-3.555965	11.082726	27.375374	12.036344	28.328992	11.242700	26.804376	
20	-9.892308	6.400341	-8.837842	7.454806	-18.959605	-3.397929	10.970655	27.263303	12.025120	28.317769	11.220300	26.781976	
