#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	7.258003	-10.958932	7.258003	-10.958932	-4.220811	-21.868669	29.441369	11.224435	29.441369	11.224435	27.870530	10.222673	
1	7.258301	-10.958633	7.260989	-10.955945	-4.216602	-21.864459	29.438382	11.221448	29.441070	11.224136	27.869935	10.222077	
2	7.259197	-10.957737	7.269948	-10.946986	-4.203975	-21.851833	29.429423	11.212489	29.440174	11.223240	27.868149	10.220291	
3	7.260690	-10.956245	7.284873	-10.932061	-4.182939	-21.830797	29.414498	11.197564	29.438682	11.221747	27.865173	10.217316	
4	7.262778	-10.954156	7.305756	-10.911179	-4.153507	-21.801365	29.393616	11.176682	29.436593	11.219659	27.861010	10.213152	
5	7.265461	-10.951473	7.332581	-10.884353	-4.115697	-21.763554	29.366790	11.149856	29.433911	11.216976	27.855661	10.207804	
6	7.268736	-10.948198	7.365334	-10.851600	-4.069530	-21.717388	29.334037	11.117103	29.430635	11.213701	27.849131	10.201274	
7	7.272603	-10.944331	7.403993	-10.812941	-4.015036	-21.662894	29.295378	11.078444	29.426768	11.209834	27.841423	10.193566	
8	7.277058	-10.939876	7.448534	-10.768401	-3.952247	-21.600105	29.250838	11.033904	29.422313	11.205379	27.832543	10.184685	
9	7.282099	-10.934835	7.498928	-10.718006	-3.881201	-21.529059	29.200443	10.983509	29.417272	11.200338	27.822495	10.174637	
10	7.287723	-10.929211	7.555144	-10.661790	-3.801942	-21.449799	29.144227	10.927293	29.411648	11.194714	27.811286	10.163428	
11	7.293926	-10.923008	7.617147	-10.599787	-3.714516	-21.362374	29.082224	10.865290	29.405445	11.188511	27.798923	10.151065	
12	7.300705	-10.916229	7.684897	-10.532037	-3.618978	-21.266836	29.014475	10.797540	29.398666	11.181732	27.785413	10.137555	
13	7.308055	-10.908879	7.758351	-10.458583	-3.515385	-21.163242	28.941021	10.724086	29.391316	11.174382	27.770766	10.122908	
14	7.315973	-10.900961	7.837462	-10.379472	-3.403799	-21.051657	28.861909	10.644975	29.383399	11.166464	27.754990	10.107132	
15	7.324453	-10.892482	7.922181	-10.294753	-3.284289	-20.932147	28.777190	10.560256	29.374919	11.157985	27.738095	10.090237	
16	7.333489	-10.883445	8.012454	-10.204480	-3.156926	-20.804784	28.686918	10.469983	29.365882	11.148948	27.720091	10.072233	
17	7.343078	-10.873856	8.108222	-10.108712	-3.021788	-20.669646	28.591149	10.374215	29.356293	11.139359	27.700991	10.053133	
18	7.353213	-10.863721	8.209425	-10.007509	-2.878957	-20.526815	28.489946	10.273012	29.346159	11.129224	27.680805	10.032947	
19	7.363887	-10.853047	8.315998	-9.900936	-2.728519	-20.376377	28.383373	10.166439	29.335484	11.118550	27.659547	10.011689	
20	7.375095	-10.841839	8.427873	-9.789061	-2.570566	-20.218423	28.271499	10.054564	29.324277	11.107342	27.637230	9.989372	
21	7.386829	-10.830105	8.544977	-9.671957	-2.405192	-20.053049	28.154394	9.937460	29.312542	11.095608	27.613867	9.966010	
22	7.399083	-10.817852	8.667235	-9.549699	-2.232498	-19.880356	28.032136	9.815202	29.300289	11.083354	27.589474	9.941617	
23	7.411848	-10.805086	8.794569	-9.422366	-2.052590	-19.700447	27.904803	9.687868	29.287523	11.070589	27.564066	9.916208	
24	7.425118	-10.791816	8.926894	-9.290040	-1.865575	-19.513432	27.772477	9.555543	29.274253	11.057319	27.537659	9.889801	
25	7.438885	-10.778049	9.064126	-9.152808	-1.671567	-19.319425	27.635246	9.418311	29.260487	11.043552	27.510269	9.862411	
26	7.453139	-10.763795	9.206173	-9.010761	-1.470684	-19.118542	27.493198	9.276264	29.246232	11.029298	27.481913	9.834056	
27	7.467873	-10.749062	9.352943	-8.863991	-1.263048	-18.910906	27.346428	9.129494	29.231499	11.014564	27.452610	9.804753	
28	7.483077	-10.733857	9.504339	-8.712595	-1.048785	-18.696642	27.195032	8.978098	29.216295	10.999360	27.422378	9.774521	
29	7.498742	-10.718192	9.660259	-8.556675	-0.828024	-18.475881	27.039112	8.822178	29.200629	10.983695	27.391237	9.743379	
30	7.514859	-10.702075	9.820599	-8.396335	-0.600899	-18.248757	26.878772	8.661838	29.184512	10.967578	27.359205	9.711347	
31	7.531418	-10.685516	9.985251	-8.231683	-0.367548	-18.015406	26.714120	8.497186	29.167953	10.951019	27.326303	9.678445	
32	7.548409	-10.668525	10.154103	-8.062831	-0.128114	-17.775971	26.545268	8.328334	29.150962	10.934028	27.292552	9.644694	
33	7.565822	-10.651112	10.327039	-7.889895	0.117260	-17.530598	26.372332	8.155398	29.133549	10.916615	27.257973	9.610115	
