# n = 5.7 U  = 17.0 J = 4.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       96.029500        5.700012        0.149994      455.465416
       2       90.725423        5.700378        0.120636      457.122788
       3       90.701701        5.700378        0.100616      457.183035
       4       90.679358        5.700378        0.084503      457.200139
       5       90.667883        5.700378        0.073761      457.211670
       6       90.659483        5.700073        0.065796      457.190728
       7       90.655653        5.700317        0.058838      457.192751
       8       90.655353        5.700073        0.052368      457.193253
       9       90.653453        5.700073        0.046509      457.176377
      10       90.654206        5.700317        0.040771      457.200767
      11       90.656574        5.700317        0.035645      457.222088
      12       90.654060        5.700317        0.031494      457.223471
      13       90.655360        5.700073        0.027954      457.202642
      14       90.651234        5.700317        0.024902      457.205569
      15       90.658634        5.700073        0.021362      457.204050
      16       90.654434        5.700073        0.019897      457.184655
      17       90.652018        5.700317        0.018555      457.207189
      18       90.657637        5.700317        0.017090      457.226759
      19       90.656137        5.700073        0.015503      457.205313
      20       90.650397        5.700317        0.013916      457.207551
      21       90.656364        5.700317        0.012695      457.227827
      22       90.654847        5.700317        0.011230      457.227556
      23       90.656909        5.700317        0.010254      457.228011
      24       90.658101        5.700317        0.009277      457.227932
      25       90.658001        5.700073        0.008423      457.205713
      26       90.654726        5.700317        0.008057      457.208377
      27       90.656357        5.700317        0.008057      457.228252
      28       90.656607        5.700317        0.008057      457.228091
