#    itr              mu            ntot            mtot            etot
       1       36.719238        4.800690        0.598662       52.970490
       2       17.580563        4.800720       -0.476624       35.652360
       3       17.641136        4.800201        0.392142       36.090110
       4       17.699489        4.799805       -0.326369       36.330974
       5       17.718745        4.799316        0.263076       36.496824
       6       17.792239        4.800903       -0.206271       36.635261
       7       17.825355        4.799927        0.156066       36.733916
       8       17.837916        4.799652       -0.119085       36.770723
       9       17.857399        4.799194        0.089148       36.791532
      10       17.865715        4.799683       -0.067063       36.814910
      11       17.868352        4.800659        0.051308       36.850372
      12       17.877324        4.800415       -0.039320       36.860854
      13       17.874470        4.800903        0.028251       36.871764
      14       17.887927        4.800903       -0.021788       36.878144
      15       17.883639        4.800171        0.016403       36.867930
      16       17.877036        4.799438       -0.013395       36.847081
      17       17.874166        4.799927        0.008577       36.849469
      18       17.875246        4.799438       -0.006820       36.845174
      19       17.872270        4.799927        0.003617       36.849735
      20       17.873237        4.799866       -0.002029       36.854808
      21       17.870142        4.799683        0.000977       36.848760
      22       17.866864        4.799194       -0.001144       36.837377
