#    itr              mu            ntot            mtot            etot
       1      -18.580078        1.200989        0.600494      -29.722806
       2       -4.536498        1.200806       -0.390869      -11.077675
       3       -4.771444        1.199951        0.270447      -10.381227
       4       -4.926018        1.199707       -0.195129      -10.092602
       5       -5.046375        1.199219        0.145325       -9.958702
       6       -5.137057        1.200806       -0.103760       -9.904369
       7       -5.184135        1.200317        0.075439       -9.858644
       8       -5.208805        1.200317       -0.053955       -9.841433
       9       -5.217458        1.199554        0.037492       -9.827346
      10       -5.227765        1.200562       -0.026733       -9.829314
      11       -5.218186        1.200562        0.017944       -9.823836
      12       -5.234449        1.199097       -0.011841       -9.814815
      13       -5.235963        1.199585        0.007446       -9.821137
      14       -5.240280        1.199066       -0.005264       -9.816651
      15       -5.240860        1.199585        0.003052       -9.820845
      16       -5.241347        1.200073       -0.002319       -9.821782
      17       -5.241756        1.200073        0.002319       -9.820297
