#    itr              mu            ntot            mtot            etot
       1      -36.473145        0.399841        0.199921      -15.924446
       2      -10.063589        0.399658       -0.080872       -5.507787
       3       -9.475359        0.399170        0.059631       -5.371071
       4       -9.370536        0.400635       -0.056213       -5.365351
       5       -9.357788        0.399048        0.054565       -5.345439
       6       -9.358929        0.399536       -0.052368       -5.350801
       7       -9.352373        0.399292        0.049805       -5.346388
       8       -9.356564        0.399536       -0.048218       -5.347234
       9       -9.355294        0.400269        0.047363       -5.352739
      10       -9.354148        0.399780       -0.045654       -5.346710
      11       -9.353112        0.399780        0.043945       -5.346396
      12       -9.352176        0.400513       -0.042847       -5.352117
      13       -9.351331        0.399780        0.041748       -5.343607
      14       -9.360676        0.399292       -0.040527       -5.339325
      15       -9.359009        0.400024        0.039185       -5.346116
      16       -9.357504        0.400269       -0.038086       -5.346662
      17       -9.356143        0.400513        0.037720       -5.348068
