#    itr              mu            ntot            mtot            etot
       1      -13.852000        2.299133        2.299133      -54.701161
       2        8.365000        2.299316       -1.569214       -0.584127
       3        7.952000        2.299194        0.935303        2.319077
       4        7.876000        2.299194       -0.534424        3.820454
       5        7.878000        2.299683        0.300537        4.366864
       6        7.852000        2.299438       -0.168457        4.548215
       7        7.855000        2.299927        0.094238        4.606315
       8        7.876000        2.299194       -0.052979        4.623248
       9        7.864000        2.299194        0.031006        4.620746
      10        7.857000        2.299194       -0.018799        4.622622
      11        7.845000        2.299438        0.011230        4.625038
      12        7.846000        2.299683       -0.005127        4.629884
      13        7.838000        2.299438        0.002930        4.630909
      14        7.840000        2.299438       -0.002930        4.628402
      15        7.840000        2.299438        0.002930        4.628402
