#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-3.225226	28.725953	-3.225210	28.725954	-14.172969	17.798711	19.289908	51.241087	19.289922	51.241088	18.185664	50.157344	
1	-3.224916	28.726249	-3.222283	28.728896	-14.168779	17.802900	19.286965	51.238145	19.289628	51.240792	18.185089	50.156768	
2	-3.224033	28.727131	-3.213457	28.737723	-14.156212	17.815467	19.278139	51.229318	19.288745	51.239910	18.183362	50.155042	
3	-3.222562	28.728602	-3.198752	28.752427	-14.135276	17.836404	19.263434	51.214614	19.287275	51.238439	18.180486	50.152166	
4	-3.220505	28.730659	-3.178180	28.773000	-14.105983	17.865696	19.242862	51.194042	19.285217	51.236382	18.176462	50.148141	
5	-3.217862	28.733303	-3.151754	28.799426	-14.068352	17.903328	19.216436	51.167615	19.282574	51.233738	18.171293	50.142972	
6	-3.214634	28.736530	-3.119492	28.831688	-14.022405	17.949275	19.184174	51.135353	19.279347	51.230511	18.164982	50.136662	
7	-3.210825	28.740339	-3.081415	28.869764	-13.968171	18.003509	19.146097	51.097277	19.275537	51.226702	18.157535	50.129214	
8	-3.206435	28.744729	-3.037551	28.913629	-13.905683	18.065997	19.102233	51.053412	19.271148	51.222312	18.148955	50.120635	
9	-3.201469	28.749695	-2.987928	28.963251	-13.834979	18.136700	19.052610	51.003790	19.266182	51.217346	18.139249	50.110929	
10	-3.195929	28.755236	-2.932581	29.018599	-13.756104	18.215576	18.997263	50.948442	19.260641	51.211805	18.128424	50.100103	
11	-3.189817	28.761347	-2.871547	29.079632	-13.669104	18.302576	18.936229	50.887409	19.254530	51.205694	18.116487	50.088166	
12	-3.183139	28.768025	-2.804869	29.146311	-13.574034	18.397645	18.869550	50.820730	19.247852	51.199016	18.103445	50.075125	
13	-3.175898	28.775266	-2.732591	29.218588	-13.470953	18.500727	18.797273	50.748453	19.240611	51.191775	18.089310	50.060989	
14	-3.168098	28.783066	-2.654765	29.296415	-13.359922	18.611757	18.719447	50.670626	19.232811	51.183975	18.074089	50.045769	
15	-3.159745	28.791419	-2.571443	29.379737	-13.241012	18.730668	18.636125	50.587304	19.224457	51.175622	18.057794	50.029473	
16	-3.150843	28.800322	-2.482684	29.468495	-13.114294	18.857386	18.547366	50.498546	19.215555	51.166719	18.040435	50.012115	
17	-3.141397	28.809767	-2.388550	29.562630	-12.979847	18.991833	18.453232	50.404411	19.206110	51.157274	18.022025	49.993705	
18	-3.131414	28.819750	-2.289106	29.662073	-12.837754	19.133926	18.353788	50.304968	19.196127	51.147291	18.002577	49.974257	
19	-3.120900	28.830264	-2.184423	29.766756	-12.688101	19.283579	18.249105	50.200285	19.185613	51.136777	17.982105	49.953784	
20	-3.109861	28.841303	-2.074575	29.876604	-12.530981	19.440698	18.139257	50.090437	19.174574	51.125738	17.960621	49.932301	
21	-3.098303	28.852861	-1.959641	29.991539	-12.366491	19.605188	18.024323	49.975502	19.163016	51.114180	17.938143	49.909822	
22	-3.086235	28.864930	-1.839702	30.111478	-12.194732	19.776947	17.904384	49.855563	19.150947	51.102111	17.914684	49.886364	
23	-3.073662	28.877502	-1.714846	30.236334	-12.015811	19.955869	17.779528	49.730707	19.138375	51.089539	17.890263	49.861943	
24	-3.060593	28.890571	-1.585163	30.366016	-11.829836	20.141844	17.649845	49.601025	19.125306	51.076470	17.864896	49.836575	
25	-3.047036	28.904128	-1.450750	30.500430	-11.636923	20.334757	17.515432	49.466611	19.111749	51.062913	17.838601	49.810280	
26	-3.032999	28.918165	-1.311706	30.639474	-11.437191	20.534489	17.376388	49.327567	19.097712	51.048876	17.811396	49.783076	
27	-3.018490	28.932674	-1.168135	30.783044	-11.230764	20.740916	17.232817	49.183997	19.083203	51.034367	17.783302	49.754981	
28	-3.003519	28.947645	-1.020148	30.931032	-11.017768	20.953912	17.084829	49.036009	19.068232	51.019396	17.754338	49.726018	
29	-2.988095	28.963070	-0.867857	31.083323	-10.798336	21.173344	16.932539	48.883718	19.052807	51.003971	17.724525	49.696205	
30	-2.972226	28.978938	-0.711383	31.239797	-10.572603	21.399077	16.776065	48.727244	19.036938	50.988103	17.693885	49.665564	
31	-2.955922	28.995242	-0.550849	31.400331	-10.340709	21.630971	16.615531	48.566710	19.020635	50.971799	17.662439	49.634119	
32	-2.939195	29.011970	-0.386386	31.564794	-10.102798	21.868882	16.451068	48.402247	19.003907	50.955071	17.630212	49.601892	
33	-2.922052	29.029112	-0.218129	31.733051	-9.859017	22.112663	16.282811	48.233990	18.986765	50.937929	17.597226	49.568905	
34	-2.904506	29.046658	-0.046220	31.904960	-9.609517	22.362162	16.110902	48.062081	18.969219	50.920383	17.563505	49.535185	
35	-2.886567	29.064597	0.129193	32.080372	-9.354454	22.617226	15.935489	47.886669	18.951280	50.902444	17.529075	49.500755	
36	-2.868245	29.082919	0.307953	32.259132	-9.093986	22.877694	15.756729	47.707909	18.932958	50.884122	17.493962	49.465641	
37	-2.849552	29.101612	0.489898	32.441078	-8.828275	23.143405	15.574784	47.525963	18.914265	50.865429	17.458191	49.429871	
38	-2.830500	29.120665	0.674857	32.626036	-8.557486	23.414194	15.389825	47.341005	18.895212	50.846376	17.421790	49.393469	
39	-2.811099	29.140066	0.862648	32.813828	-8.281789	23.689891	15.202034	47.153213	18.875811	50.826975	17.384786	49.356465	
40	-2.791361	29.159803	1.053082	33.004262	-8.001355	23.970325	15.011600	46.962779	18.856074	50.807238	17.347208	49.318887	
41	-2.771299	29.179865	1.245956	33.197136	-7.716360	24.255319	14.818726	46.769905	18.836012	50.787176	17.309084	49.280764	
42	-2.750925	29.200239	1.441056	33.392235	-7.426983	24.544697	14.623626	46.574806	18.815637	50.766802	17.270446	49.242125	
43	-2.730251	29.220914	1.638152	33.589332	-7.133405	24.838275	14.426530	46.377709	18.794963	50.746127	17.231322	49.203001	
