#    itr              mu            ntot            mtot            etot
       1       60.226000        5.599243        0.400757      145.255109
       2       26.155000        5.599365       -0.312988       87.204350
       3       26.083000        5.599182        0.253113       87.254943
       4       26.037000        5.599060       -0.213196       87.277485
       5       26.009000        5.599060        0.185852       87.292239
       6       25.999000        5.599487       -0.164307       87.313528
       7       25.995000        5.599243        0.144531       87.321202
       8       25.996000        5.599976       -0.128174       87.341570
       9       25.997000        5.599243        0.112793       87.338553
      10       25.999000        5.600220       -0.100098       87.355319
      11       25.997000        5.599243        0.088867       87.348298
      12       25.992000        5.599976       -0.078369       87.353250
      13       25.994000        5.599731        0.068848       87.360454
      14       25.993000        5.599243       -0.062012       87.344987
      15       25.990000        5.599487        0.055420       87.344240
      16       25.989000        5.599731       -0.047363       87.355208
      17       25.996000        5.599487        0.040771       87.353589
      18       25.990000        5.599731       -0.035156       87.356503
      19       25.995000        5.600464        0.030518       87.379900
      20       25.996000        5.599243       -0.025391       87.360374
      21       25.995000        5.600464        0.021240       87.372458
      22       25.994000        5.599487       -0.018311       87.367205
      23       25.988000        5.599976        0.017822       87.363993
      24       25.990000        5.599976       -0.017822       87.371970
      25       25.990000        5.599976        0.017822       87.371970
