#    itr              mu            ntot            mtot            etot
       1      -25.019531        1.299866        0.649932      -41.247120
       2       -2.509208        1.299072       -0.519836      -10.855905
       3       -2.021907        1.300934        0.477188       -9.889876
       4       -2.077561        1.300293       -0.443176       -9.585009
       5       -2.145877        1.300201        0.416519       -9.362468
       6       -2.205801        1.299805       -0.394348       -9.194665
       7       -2.244687        1.300049        0.377136       -9.065340
       8       -2.268746        1.300537       -0.361023       -8.966817
       9       -2.298337        1.300781        0.346497       -8.876619
      10       -2.332027        1.299072       -0.335632       -8.795031
      11       -2.355847        1.300568        0.326126       -8.750735
      12       -2.372689        1.300781       -0.317932       -8.697024
      13       -2.384596        1.299561        0.309998       -8.652871
      14       -2.399626        1.300781       -0.303284       -8.624255
      15       -2.413602        1.300049        0.299011       -8.585097
      16       -2.420190        1.300781       -0.294250       -8.571079
      17       -2.424861        1.300049        0.289490       -8.544157
      18       -2.441552        1.300293       -0.284241       -8.527222
      19       -2.453450        1.300385        0.280624       -8.502803
      20       -2.461932        1.299561       -0.276794       -8.485364
      21       -2.474740        1.299805        0.273254       -8.473642
      22       -2.483897        1.300293       -0.270569       -8.458918
      23       -2.483637        1.300537        0.268738       -8.445968
      24       -2.490256        1.299072       -0.265808       -8.433452
      25       -2.508622        1.299072        0.264343       -8.428503
      26       -2.508116        1.299805       -0.263733       -8.424296
