#    itr              mu            ntot            mtot            etot
       1        0.297363        2.700928        1.349121      -27.328604
       2        5.840668        2.700989       -0.660623       -6.431967
       3        6.192651        2.699036        0.298920       -3.051677
       4        6.318402        2.699524       -0.132328       -2.232513
       5        6.357152        2.699402        0.058289       -2.060205
       6        6.351155        2.699463       -0.025208       -2.026400
       7        6.354496        2.699829        0.012695       -2.017090
       8        6.358464        2.699585       -0.006683       -2.014643
       9        6.352711        2.700012        0.003326       -2.013058
      10        6.356344        2.700867       -0.001465       -2.004993
      11        6.360658        2.700836        0.000549       -1.999187
      12        6.355312        2.700195       -0.000031       -2.003333
