#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	12.349310	-11.148309	12.349310	-11.148309	0.914558	-22.082268	34.645929	11.148309	34.645929	11.148309	33.079094	10.082268	
1	12.349608	-11.148012	12.352282	-11.145337	0.918763	-22.078064	34.642957	11.145337	34.645632	11.148012	33.078504	10.081678	
2	12.350499	-11.147121	12.361196	-11.136424	0.931373	-22.065453	34.634044	11.136424	34.644740	11.147121	33.076734	10.079908	
3	12.351984	-11.145636	12.376045	-11.121575	0.952381	-22.044445	34.619195	11.121575	34.643255	11.145636	33.073786	10.076960	
4	12.354062	-11.143558	12.396820	-11.100800	0.981775	-22.015051	34.598419	11.100800	34.641178	11.143558	33.069661	10.072835	
5	12.356731	-11.140889	12.423508	-11.074112	1.019536	-21.977290	34.571731	11.074112	34.638508	11.140889	33.064362	10.067536	
6	12.359990	-11.137630	12.456091	-11.041528	1.065642	-21.931184	34.539148	11.041528	34.635249	11.137630	33.057892	10.061066	
7	12.363837	-11.133783	12.494549	-11.003070	1.120065	-21.876762	34.500690	11.003070	34.631403	11.133783	33.050256	10.053430	
8	12.368269	-11.129350	12.538857	-10.958763	1.182771	-21.814056	34.456382	10.958763	34.626970	11.129350	33.041458	10.044632	
9	12.373284	-11.124335	12.588985	-10.908634	1.253722	-21.743104	34.406254	10.908634	34.621955	11.124335	33.031505	10.034678	
10	12.378879	-11.118740	12.644902	-10.852718	1.332876	-21.663950	34.350337	10.852718	34.616360	11.118740	33.020401	10.023575	
11	12.385051	-11.112569	12.706570	-10.791049	1.420184	-21.576642	34.288669	10.791049	34.610188	11.112569	33.008156	10.011329	
12	12.391795	-11.105825	12.773950	-10.723669	1.515593	-21.481233	34.221289	10.723669	34.603444	11.105825	32.994775	9.997949	
13	12.399108	-11.098512	12.846998	-10.650621	1.619045	-21.377781	34.148241	10.650621	34.596131	11.098512	32.980269	9.983443	
14	12.406985	-11.090635	12.925666	-10.571953	1.730478	-21.266348	34.069573	10.571953	34.588255	11.090635	32.964646	9.967820	
15	12.415421	-11.082199	13.009903	-10.487717	1.849823	-21.147003	33.985337	10.487717	34.579818	11.082199	32.947916	9.951090	
16	12.424411	-11.073208	13.099652	-10.397967	1.977008	-21.019819	33.895587	10.397967	34.570828	11.073208	32.930090	9.933264	
17	12.433951	-11.063669	13.194856	-10.302764	2.111955	-20.884871	33.800383	10.302764	34.561289	11.063669	32.911180	9.914354	
18	12.444033	-11.053587	13.295451	-10.202169	2.254583	-20.742243	33.699788	10.202169	34.551206	11.053587	32.891198	9.894372	
19	12.454652	-11.042968	13.401370	-10.096249	2.404804	-20.592022	33.593869	10.096249	34.540587	11.042968	32.870157	9.873330	
20	12.465802	-11.031818	13.512544	-9.985076	2.562528	-20.434298	33.482695	9.985076	34.529438	11.031818	32.848069	9.851243	
21	12.477475	-11.020145	13.628898	-9.868722	2.727658	-20.269168	33.366342	9.868722	34.517764	11.020145	32.824951	9.828124	
22	12.489665	-11.007955	13.750353	-9.747267	2.900094	-20.096733	33.244886	9.747267	34.505574	11.007955	32.800815	9.803989	
23	12.502364	-10.995256	13.876828	-9.620791	3.079730	-19.917096	33.118411	9.620791	34.492875	10.995256	32.775680	9.778853	
24	12.515565	-10.982055	14.008238	-9.489381	3.266458	-19.730368	32.987001	9.489381	34.479675	10.982055	32.749559	9.752733	
25	12.529259	-10.968361	14.144493	-9.353127	3.460163	-19.536663	32.850747	9.353127	34.465980	10.968361	32.722471	9.725645	
26	12.543438	-10.954181	14.285498	-9.212121	3.660728	-19.336098	32.709741	9.212121	34.451801	10.954181	32.694434	9.697607	
27	12.558094	-10.939525	14.431158	-9.066462	3.868031	-19.128795	32.564082	9.066462	34.437145	10.939525	32.665464	9.668638	
28	12.573218	-10.924402	14.581369	-8.916250	4.081944	-18.914882	32.413870	8.916250	34.422021	10.924402	32.635583	9.638756	
29	12.588800	-10.908819	14.736027	-8.761592	4.302338	-18.694488	32.259212	8.761592	34.406439	10.908819	32.604808	9.607982	
30	12.604832	-10.892788	14.895023	-8.602597	4.529079	-18.467748	32.100217	8.602597	34.390408	10.892788	32.573160	9.576334	
31	12.621303	-10.876317	15.058240	-8.439379	4.762027	-18.234800	31.936999	8.439379	34.373937	10.876317	32.540661	9.543835	
32	12.638203	-10.859417	15.225562	-8.272057	5.001040	-17.995786	31.769677	8.272057	34.357036	10.859417	32.507331	9.510505	
33	12.655522	-10.842097	15.396865	-8.100755	5.245974	-17.750853	31.598374	8.100755	34.339717	10.842097	32.473192	9.476366	
34	12.673250	-10.824369	15.572021	-7.925599	5.496677	-17.500149	31.423219	7.925599	34.321989	10.824369	32.438268	9.441442	
35	12.691377	-10.806243	15.750896	-7.746724	5.752997	-17.243829	31.244343	7.746724	34.303863	10.806243	32.402581	9.405755	
36	12.709890	-10.787730	15.933352	-7.564268	6.014777	-16.982049	31.061887	7.564268	34.285350	10.787730	32.366156	9.369329	
37	12.728779	-10.768841	16.119245	-7.378375	6.281857	-16.714969	30.875995	7.378375	34.266461	10.768841	32.329016	9.332190	
38	12.748032	-10.749588	16.308423	-7.189197	6.554074	-16.442752	30.686816	7.189197	34.247208	10.749588	32.291186	9.294360	
39	12.767638	-10.729982	16.500730	-6.996890	6.831261	-16.165565	30.494510	6.996890	34.227602	10.729982	32.252693	9.255867	
40	12.787584	-10.710035	16.696000	-6.801620	7.113247	-15.883579	30.299239	6.801620	34.207655	10.710035	32.213562	9.216736	
41	12.807860	-10.689760	16.894060	-6.603559	7.399861	-15.596966	30.101179	6.603559	34.187380	10.689760	32.173820	9.176994	
42	12.828451	-10.669168	17.094729	-6.402891	7.690925	-15.305901	29.900511	6.402891	34.166788	10.669168	32.133494	9.136668	
43	12.849347	-10.648273	17.297811	-6.199808	7.986262	-15.010564	29.697428	6.199808	34.145892	10.648273	32.092612	9.095785	
44	12.870534	-10.627086	17.503104	-5.994516	8.285691	-14.711136	29.492135	5.994516	34.124705	10.627086	32.051201	9.054375	
45	12.892000	-10.605620	17.710387	-5.787232	8.589025	-14.407801	29.284852	5.787232	34.103240	10.605620	32.009291	9.012465	
46	12.913731	-10.583889	17.919427	-5.578193	8.896080	-14.100746	29.075812	5.578193	34.081508	10.583889	31.966911	8.970085	
47	12.935714	-10.561905	18.129969	-5.367651	9.206666	-13.790160	28.865270	5.367651	34.059525	10.561905	31.924090	8.927264	
48	12.957937	-10.539683	18.341737	-5.155883	9.520591	-13.476235	28.653502	5.155883	34.037302	10.539683	31.880860	8.884033	
49	12.980385	-10.517235	18.554428	-4.943191	9.837662	-13.159164	28.440811	4.943191	34.014854	10.517235	31.837250	8.840424	
50	13.003045	-10.494574	18.767707	-4.729912	10.157682	-12.839144	28.227532	4.729912	33.992194	10.494574	31.793292	8.796466	
51	13.025904	-10.471716	18.981199	-4.516421	10.480454	-12.516373	28.014040	4.516421	33.969335	10.471716	31.749018	8.752192	
52	13.048947	-10.448672	19.194480	-4.303140	10.805776	-12.191050	27.800759	4.303140	33.946292	10.448672	31.704460	8.707634	
53	13.072161	-10.425459	19.407067	-4.090553	11.133448	-11.863378	27.588172	4.090553	33.923078	10.425459	31.659651	8.662825	
54	13.095531	-10.402088	19.618401	-3.879219	11.463266	-11.533561	27.376838	3.879219	33.899708	10.402088	31.614625	8.617798	
55	13.119044	-10.378575	19.827830	-3.669790	11.795023	-11.201803	27.167409	3.669790	33.876195	10.378575	31.569414	8.572588	
56	13.142685	-10.354934	20.034582	-3.463037	12.128514	-10.868312	26.960657	3.463037	33.852554	10.354934	31.524055	8.527229	
57	13.166440	-10.331179	20.237738	-3.259882	12.463529	-10.533297	26.757502	3.259882	33.828799	10.331179	31.478581	8.481755	
58	13.190295	-10.307324	20.436184	-3.061436	12.799859	-10.196967	26.559055	3.061436	33.804944	10.307324	31.433028	8.436202	
59	13.214235	-10.283384	20.628570	-2.869050	13.137292	-9.859534	26.366670	2.869050	33.781004	10.283384	31.387432	8.390606	
60	13.238246	-10.259374	20.813243	-2.684376	13.475616	-9.521210	26.181996	2.684376	33.756993	10.259374	31.341830	8.345004	
61	13.262313	-10.235307	20.988185	-2.509435	13.814618	-9.182208	26.007054	2.509435	33.732926	10.235307	31.296260	8.299434	
62	13.286422	-10.211198	21.150938	-2.346681	14.154082	-8.842744	25.844301	2.346681	33.708817	10.211198	31.250758	8.253932	
63	13.310558	-10.187062	21.298563	-2.199056	14.493793	-8.503033	25.696676	2.199056	33.684681	10.187062	31.205365	8.208539	
64	13.334707	-10.162913	21.427645	-2.069975	14.833534	-8.163292	25.567595	2.069975	33.660532	10.162913	31.160118	8.163292	
65	13.358854	-10.138766	21.534408	-1.963211	15.173088	-7.823738	25.460831	1.963211	33.636386	10.138766	31.115059	8.118233	
66	13.382984	-10.114635	21.615013	-1.882606	15.512237	-7.484589	25.380226	1.882606	33.612255	10.114635	31.070227	8.073401	
67	13.407084	-10.090536	21.666041	-1.831579	15.850762	-7.146064	25.329198	1.831579	33.588156	10.090536	31.025665	8.028839	
68	13.431138	-10.066482	21.685110	-1.812509	16.188442	-6.808384	25.310129	1.812509	33.564102	10.066482	30.981416	7.984589	
69	13.455132	-10.042488	25.323823	1.826204	16.525059	-6.471767	21.671416	-1.826204	33.540108	10.042488	30.937522	7.940695	
70	13.479051	-10.018569	25.369295	1.871676	16.860390	-6.136436	21.625944	-1.871676	33.516188	10.018569	30.894028	7.897202	
71	13.502882	-9.994738	25.443990	1.946370	17.194215	-5.802611	21.551250	-1.946370	33.492358	9.994738	30.850980	7.854154	
72	13.526609	-9.971011	25.544328	2.046708	17.526312	-5.470514	21.450912	-2.046708	33.468630	9.971011	30.808424	7.811598	
73	13.550219	-9.947401	25.666331	2.168711	17.856457	-5.140369	21.328909	-2.168711	33.445020	9.947401	30.766410	7.769584	
74	13.573697	-9.923922	25.806110	2.308491	18.184429	-4.812397	21.189129	-2.308491	33.421542	9.923922	30.724986	7.728160	
75	13.597030	-9.900590	25.960161	2.462542	18.510003	-4.486824	21.035078	-2.462542	33.398209	9.900590	30.684203	7.687377	
76	13.620203	-9.877417	26.125475	2.627855	18.832955	-4.163871	20.869765	-2.627855	33.375037	9.877417	30.644114	7.647288	
77	13.643201	-9.854418	26.299545	2.801925	19.153060	-3.843766	20.695694	-2.801925	33.352038	9.854418	30.604773	7.607947	
78	13.666013	-9.831607	26.480316	2.982696	19.470094	-3.526733	20.514923	-2.982696	33.329227	9.831607	30.566237	7.569411	
79	13.688623	-9.808997	26.666111	3.168492	19.783829	-3.212998	20.329128	-3.168492	33.306617	9.808997	30.528564	7.531738	
80	13.711018	-9.786602	26.855564	3.357944	20.094038	-2.902788	20.139675	-3.357944	33.284221	9.786602	30.491815	7.494989	
81	13.733185	-9.764435	27.047552	3.549933	20.400495	-2.596331	19.947687	-3.549933	33.262055	9.764435	30.456053	7.459227	
82	13.755110	-9.742510	27.241151	3.743532	20.702970	-2.293856	19.754088	-3.743532	33.240129	9.742510	30.421344	7.424518	
83	13.776780	-9.720839	27.435589	3.937970	21.001232	-1.995594	19.559650	-3.937970	33.218459	9.720839	30.387756	7.390930	
84	13.798183	-9.699437	27.630216	4.132596	21.295051	-1.701775	19.365024	-4.132596	33.197057	9.699437	30.355362	7.358536	
85	13.819305	-9.678315	27.824477	4.326857	21.584195	-1.412631	19.170762	-4.326857	33.175935	9.678315	30.324236	7.327410	
86	13.840133	-9.657486	28.017897	4.520277	21.868428	-1.128398	18.977343	-4.520277	33.155106	9.657486	30.294457	7.297631	
