#    itr              mu            ntot            mtot            etot
       1       49.957000        4.999023        0.160950      198.641945
       2       50.036000        4.999634        0.082886      198.738271
       3       50.064000        5.000122        0.041382      198.817927
       4       50.066000        4.999146        0.020142      198.795525
       5       50.066000        4.999146        0.009888      198.756750
       6       50.062000        5.000122        0.005005      198.805744
       7       50.066000        4.999634        0.003296      198.822425
       8       50.063000        4.999634        0.002808      198.802291
       9       50.063000        4.999390        0.002441      198.790072
      10       50.062000        4.999390        0.001953      198.779998
      11       50.062000        4.999878        0.001709      198.804308
      12       50.067000        4.999390        0.001465      198.800303
      13       50.064000        4.999878        0.001221      198.804315
      14       50.068000        4.999390        0.000977      198.800308
      15       50.064000        4.999390        0.000977      198.779874
      16       50.064000        4.999390        0.000977      198.779874
