# n = 2.6 U  = 17.0 J = 4.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       35.800000        2.599243        0.246338       74.872911
       2       35.857000        2.599243        0.093506       75.540528
       3       35.868000        2.600464        0.036743       75.651974
       4       35.885000        2.599243        0.012207       75.669828
       5       35.867000        2.599243        0.003906       75.625698
       6       35.873000        2.599243        0.000977       75.626627
       7       35.869000        2.599731        0.000732       75.644541
       8       35.875000        2.599243        0.000488       75.645136
       9       35.869000        2.599243        0.000488       75.627416
      10       35.869000        2.599243        0.000488       75.627416
