#    itr              mu            ntot            mtot            etot
       1       18.098145        3.499725        1.249069       -4.908974
       2        9.751286        3.499390       -0.603480        3.413746
       3       10.639991        3.500214        0.291489        5.882069
       4       10.892060        3.499451       -0.139640        6.472856
       5       10.954683        3.499664        0.065740        6.609559
       6       10.965706        3.500549       -0.032146        6.652660
       7       10.972982        3.499115        0.015198        6.651246
       8       10.980993        3.499603       -0.006058        6.647116
       9       10.975194        3.500610        0.002594        6.662097
      10       10.978558        3.500549       -0.000854        6.668474
      11       10.972516        3.500641        0.000183        6.669113
      12       10.965872        3.499115       -0.000076        6.653492
