# n = 5.5 U  = 15.0 J = 3.750 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       82.312000        5.499939        0.250031      370.780369
       2       78.295849        5.500305        0.206512      372.906007
       3       78.262749        5.500000        0.177307      372.976667
       4       78.247449        5.500000        0.153625      372.992031
       5       78.230449        5.500000        0.131165      373.017193
       6       78.207468        5.500122        0.110596      373.046518
       7       78.203606        5.500366        0.092407      373.089249
       8       78.197652        5.500366        0.077271      373.117217
       9       78.195285        5.500366        0.064331      373.125280
      10       78.190191        5.500366        0.053589      373.130631
      11       78.188362        5.500366        0.043335      373.134534
      12       78.189679        5.500366        0.034546      373.137460
      13       78.188160        5.500366        0.028442      373.139802
      14       78.189444        5.500366        0.023560      373.140691
      15       78.187387        5.500366        0.019653      373.141638
      16       78.186121        5.500366        0.015747      373.142016
      17       78.188744        5.500122        0.013184      373.123504
      18       78.180039        5.500122        0.012207      373.106838
      19       78.179725        5.500122        0.010742      373.106778
      20       78.181452        5.500122        0.009277      373.107182
      21       78.181999        5.500366        0.007935      373.126293
      22       78.187151        5.500366        0.006958      373.143202
      23       78.190161        5.500366        0.005493      373.143106
      24       78.187395        5.500366        0.004517      373.143302
      25       78.190843        5.500366        0.004028      373.143191
      26       78.189949        5.500366        0.003052      373.143202
      27       78.187283        5.500366        0.003052      373.143220
      28       78.187283        5.500366        0.003052      373.143220
