#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-9.008713	-8.999100	-9.008713	-8.999100	-19.871887	-19.861206	
1	-9.008412	-8.998799	-9.005701	-8.996088	-19.867671	-19.856990	
2	-9.007508	-8.997895	-8.996667	-8.987054	-19.855024	-19.844342	
3	-9.006003	-8.996390	-8.981617	-8.972004	-19.833954	-19.823272	
4	-9.003897	-8.994284	-8.960560	-8.950947	-19.804473	-19.793792	
5	-9.001192	-8.991579	-8.933508	-8.923895	-19.766601	-19.755920	
6	-8.997889	-8.988276	-8.900478	-8.890865	-19.720358	-19.709677	
7	-8.993990	-8.984377	-8.861489	-8.851876	-19.665774	-19.655093	
8	-8.989498	-8.979885	-8.816566	-8.806953	-19.602881	-19.592200	
9	-8.984415	-8.974802	-8.765734	-8.756121	-19.531717	-19.521036	
10	-8.978744	-8.969131	-8.709025	-8.699412	-19.452325	-19.441644	
11	-8.972489	-8.962876	-8.646473	-8.636860	-19.364752	-19.354071	
12	-8.965653	-8.956040	-8.578116	-8.568503	-19.269052	-19.258371	
13	-8.958241	-8.948628	-8.503995	-8.494382	-19.165282	-19.154601	
14	-8.950257	-8.940644	-8.424153	-8.414540	-19.053504	-19.042823	
15	-8.941706	-8.932093	-8.338641	-8.329028	-18.933786	-18.923105	
16	-8.932592	-8.922979	-8.247508	-8.237895	-18.806201	-18.795520	
17	-8.922923	-8.913309	-8.150810	-8.141197	-18.670824	-18.660143	
18	-8.912702	-8.903089	-8.048606	-8.038993	-18.527737	-18.517056	
19	-8.901937	-8.892324	-7.940956	-7.931343	-18.377027	-18.366346	
20	-8.890634	-8.881021	-7.827925	-7.818312	-18.218785	-18.208104	
21	-8.878800	-8.869187	-7.709583	-7.699970	-18.053105	-18.042424	
22	-8.866441	-8.856828	-7.585999	-7.576386	-17.880088	-17.869407	
23	-8.853566	-8.843953	-7.457248	-7.447635	-17.699837	-17.689156	
24	-8.840182	-8.830569	-7.323409	-7.313796	-17.512462	-17.501781	
25	-8.826298	-8.816685	-7.184561	-7.174948	-17.318075	-17.307393	
26	-8.811920	-8.802307	-7.040788	-7.031175	-17.116793	-17.106111	
27	-8.797059	-8.787446	-6.892177	-6.882564	-16.908737	-16.898056	
28	-8.781723	-8.772110	-6.738817	-6.729204	-16.694034	-16.683352	
29	-8.765922	-8.756309	-6.580801	-6.571188	-16.472811	-16.462130	
30	-8.749664	-8.740051	-6.418224	-6.408611	-16.245203	-16.234522	
31	-8.732960	-8.723347	-6.251184	-6.241571	-16.011346	-16.000665	
32	-8.715820	-8.706207	-6.079781	-6.070168	-15.771382	-15.760701	
33	-8.698253	-8.688640	-5.904118	-5.894505	-15.525455	-15.514774	
34	-8.680272	-8.670659	-5.724302	-5.714689	-15.273713	-15.263031	
35	-8.661886	-8.652273	-5.540441	-5.530828	-15.016307	-15.005626	
36	-8.643106	-8.633493	-5.352646	-5.343033	-14.753393	-14.742712	
37	-8.623944	-8.614331	-5.161029	-5.151416	-14.485129	-14.474448	
38	-8.604412	-8.594799	-4.965706	-4.956093	-14.211677	-14.200996	
39	-8.584521	-8.574908	-4.766795	-4.757182	-13.933202	-13.922521	
40	-8.564283	-8.554670	-4.564415	-4.554802	-13.649870	-13.639189	
41	-8.543710	-8.534097	-4.358689	-4.349076	-13.361854	-13.351173	
42	-8.522816	-8.513202	-4.149740	-4.140127	-13.069326	-13.058644	
43	-8.501611	-8.491998	-3.937695	-3.928082	-12.772462	-12.761781	
44	-8.480110	-8.470496	-3.722680	-3.713067	-12.471442	-12.460760	
45	-8.458324	-8.448711	-3.504826	-3.495213	-12.166446	-12.155765	
