# n = 3.9 U  = 15.0 J = 3.750 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       53.199600        3.899902        0.494568      171.174089
       2       53.655600        3.899902        0.275818      172.486356
       3       53.789600        3.899902        0.167908      172.848353
       4       53.869930        3.900146        0.109924      172.986127
       5       53.926530        3.900024        0.070557      173.038343
       6       53.958130        3.900024        0.045898      173.056506
       7       53.970130        3.900024        0.029053      173.065251
       8       53.979170        3.900269        0.017944      173.082887
       9       53.975389        3.900269        0.010376      173.096490
      10       53.975545        3.900269        0.006958      173.097060
      11       53.977112        3.900269        0.005493      173.097399
      12       53.975227        3.900269        0.004517      173.097468
      13       53.979441        3.900269        0.004028      173.097261
      14       53.976819        3.900269        0.003052      173.097404
      15       53.980158        3.900269        0.002075      173.097307
      16       53.983051        3.900269        0.001587      173.097444
      17       53.984360        3.900269        0.001099      173.097573
      18       53.984424        3.900269        0.001099      173.097576
      19       53.984424        3.900269        0.001099      173.097576
