#    itr              mu            ntot            mtot            etot
       1      -21.000000        2.910034        2.910034      -93.003097
       2       -6.696000        0.299133       -0.299133       -2.990363
       3      -10.517000        0.299316        0.048706       -4.487334
       4       -9.991000        0.299072       -0.019165       -4.429236
       5       -9.935000        0.299316        0.014038       -4.427071
       6       -9.934000        0.299683       -0.010742       -4.429598
       7       -9.932000        0.299438        0.007568       -4.426877
       8       -9.935000        0.299927       -0.005615       -4.431766
       9       -9.933000        0.299194        0.003418       -4.423817
      10       -9.936000        0.299438       -0.002686       -4.427124
      11       -9.933000        0.299438        0.002686       -4.426871
      12       -9.933000        0.299438       -0.002686       -4.426871
