#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	13.092064	9.027351	13.092064	9.027351	2.188995	-1.940338	
1	13.092365	9.027653	13.095076	9.030363	2.193212	-1.936122	
2	13.093268	9.028556	13.104109	9.039397	2.205859	-1.923475	
3	13.094773	9.030061	13.119159	9.054447	2.226929	-1.902405	
4	13.096879	9.032167	13.140217	9.075504	2.256409	-1.872924	
5	13.099584	9.034872	13.167269	9.102556	2.294282	-1.835052	
6	13.102887	9.038175	13.200299	9.135586	2.340524	-1.788809	
7	13.106786	9.042074	13.239287	9.174575	2.395108	-1.734225	
8	13.111279	9.046566	13.284211	9.219499	2.458001	-1.671332	
9	13.116362	9.051649	13.335043	9.270330	2.529166	-1.600168	
10	13.122033	9.057320	13.391751	9.327039	2.608558	-1.520776	
11	13.128288	9.063575	13.454303	9.389591	2.696130	-1.433203	
12	13.135124	9.070411	13.522661	9.457948	2.791831	-1.337503	
13	13.142536	9.077823	13.596782	9.532070	2.895601	-1.233733	
14	13.150520	9.085807	13.676623	9.611911	3.007378	-1.121955	
15	13.159071	9.094359	13.762136	9.697423	3.127096	-1.002237	
16	13.168184	9.103472	13.853269	9.788556	3.254682	-0.874652	
17	13.177854	9.113142	13.949966	9.885254	3.390059	-0.739275	
18	13.188075	9.123362	14.052171	9.987458	3.533145	-0.596188	
19	13.198840	9.134127	14.159821	10.095108	3.683855	-0.445478	
20	13.210143	9.145430	14.272851	10.208139	3.842098	-0.287236	
21	13.221977	9.157264	14.391194	10.326481	4.007777	-0.121556	
22	13.234335	9.169623	14.514778	10.450065	4.180795	0.051461	
23	13.247210	9.182498	14.643528	10.578816	4.361045	0.231712	
24	13.260594	9.195882	14.777368	10.712655	4.548421	0.419087	
25	13.274479	9.209767	14.916216	10.851503	4.742808	0.613474	
26	13.288856	9.224144	15.059989	10.995276	4.944090	0.814756	
27	13.303717	9.239005	15.208600	11.143887	5.152145	1.022812	
28	13.319053	9.254341	15.361959	11.297247	5.366849	1.237516	
29	13.334855	9.270143	15.519975	11.455263	5.588072	1.458738	
30	13.351113	9.286400	15.682553	11.617840	5.815680	1.686346	
31	13.367817	9.303104	15.849593	11.784881	6.049536	1.920203	
32	13.384957	9.320245	16.020996	11.956284	6.289500	2.160167	
33	13.402523	9.337811	16.196658	12.131946	6.535428	2.406094	
34	13.420505	9.355792	16.376474	12.311762	6.787170	2.657836	
35	13.438891	9.374179	16.560335	12.495623	7.044576	2.915242	
36	13.457671	9.392958	16.748131	12.683419	7.307489	3.178156	
37	13.476832	9.412120	16.939748	12.875035	7.575753	3.446420	
38	13.496365	9.431652	17.135071	13.070358	7.849205	3.719872	
39	13.516256	9.451543	17.333982	13.269269	8.127681	3.998347	
40	13.536494	9.471781	17.536362	13.471649	8.411012	4.281679	
41	13.557066	9.492354	17.742088	13.677375	8.699029	4.569695	
42	13.577961	9.513249	17.951036	13.886324	8.991557	4.862223	
43	13.599166	9.534453	18.163082	14.098369	9.288421	5.159087	
44	13.620667	9.555955	18.378097	14.313384	9.589441	5.460108	
45	13.642453	9.577740	18.595951	14.531238	9.894437	5.765103	
46	13.664509	9.599796	18.816513	14.751800	10.203224	6.073891	
47	13.686823	9.622110	19.039651	14.974938	10.515617	6.386283	
48	13.709380	9.644668	19.265230	15.200517	10.831427	6.702094	
49	13.732169	9.667456	19.493114	15.428401	11.150465	7.021131	
50	13.755174	9.690462	19.723165	15.658453	11.472537	7.343204	
51	13.778382	9.713670	19.955246	15.890534	11.797451	7.668117	
52	13.801779	9.737067	20.189217	16.124505	12.125010	7.995676	
53	13.825351	9.760639	20.424936	16.360224	12.455017	8.325683	
54	13.849084	9.784371	20.662262	16.597550	12.787273	8.657939	
55	13.872963	9.808250	20.901052	16.836339	13.121578	8.992245	
56	13.896974	9.832261	21.141161	17.076448	13.457731	9.328397	
57	13.921102	9.856389	21.382445	17.317732	13.795529	9.666195	
58	13.945333	9.880621	21.624759	17.560047	14.134769	10.005435	
59	13.969653	9.904941	21.867957	17.803245	14.475246	10.345912	
60	13.994047	9.929334	22.111893	18.047180	14.816755	10.687422	
61	14.018499	9.953787	22.356418	18.291706	15.159091	11.029758	
62	14.042996	9.978284	22.601387	18.536675	15.502048	11.372714	
63	14.067523	10.002810	22.846652	18.781939	15.845418	11.716085	
64	14.092064	10.027351	23.092064	19.027351	16.188995	12.059662	
65	14.116605	10.051893	23.337476	19.272764	16.532573	12.403239	
66	14.141132	10.076419	23.582741	19.518028	16.875943	12.746609	
67	14.165628	10.100916	23.827710	19.762997	17.218899	13.089566	
68	14.190081	10.125369	24.072235	20.007523	17.561235	13.431902	
69	14.214475	10.149762	24.316171	20.251458	17.902745	13.773411	
70	14.238794	10.174082	24.559369	20.494656	18.243222	14.113889	
71	14.263026	10.198313	24.801683	20.736970	18.582462	14.453128	
72	14.287154	10.222442	25.042967	20.978255	18.920260	14.790926	
73	14.311165	10.246453	25.283076	21.218364	19.256413	15.127079	
74	14.335044	10.270332	25.521866	21.457153	19.590718	15.461384	
75	14.358777	10.294064	25.759191	21.694479	19.922974	15.793640	
76	14.382349	10.317636	25.994911	21.930198	20.252981	16.123647	
77	14.405746	10.341033	26.228881	22.164169	20.580540	16.451206	
78	14.428954	10.364241	26.460962	22.396250	20.905453	16.776120	
79	14.451959	10.387246	26.691014	22.626302	21.227526	17.098192	
80	14.474747	10.410035	26.918898	22.854186	21.546563	17.417230	
81	14.497305	10.432593	27.144477	23.079765	21.862374	17.733040	
82	14.519619	10.454906	27.367615	23.302902	22.174767	18.045433	
83	14.541675	10.476963	27.588177	23.523465	22.483554	18.354220	
84	14.563461	10.498748	27.806031	23.741319	22.788550	18.659216	
85	14.584962	10.520250	28.021046	23.956333	23.089570	18.960237	
86	14.606167	10.541454	28.233091	24.168379	23.386434	19.257100	
87	14.627062	10.562349	28.442040	24.377328	23.678962	19.549629	
88	14.647634	10.582922	28.647766	24.583054	23.966979	19.837645	
89	14.667872	10.603160	28.850146	24.785433	24.250310	20.120977	
90	14.687763	10.623051	29.049057	24.984344	24.528786	20.399452	
