#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-9.901253	5.742821	-9.901253	5.742821	-20.471218	-5.540798	12.239143	27.883217	12.239143	27.883217	11.588405	26.518825	
1	-9.900953	5.743120	-9.898260	5.745814	-20.467006	-5.536586	12.236150	27.880224	12.238844	27.882917	11.587808	26.518228	
2	-9.900056	5.744018	-9.889284	5.754790	-20.454372	-5.523952	12.227174	27.871248	12.237946	27.882020	11.586014	26.516434	
3	-9.898560	5.745513	-9.874329	5.769744	-20.433325	-5.502905	12.212220	27.856293	12.236451	27.880524	11.583027	26.513447	
4	-9.896468	5.747606	-9.853406	5.790667	-20.403876	-5.473456	12.191297	27.835371	12.234358	27.878432	11.578847	26.509267	
5	-9.893780	5.750294	-9.826528	5.817545	-20.366044	-5.435624	12.164419	27.808492	12.231670	27.875744	11.573477	26.503897	
6	-9.890498	5.753576	-9.793711	5.850363	-20.319851	-5.389431	12.131601	27.775675	12.228388	27.872462	11.566920	26.497340	
7	-9.886624	5.757450	-9.754975	5.889098	-20.265326	-5.334906	12.092866	27.736939	12.224514	27.868588	11.559181	26.489601	
8	-9.882160	5.761914	-9.710345	5.933728	-20.202501	-5.272081	12.048236	27.692309	12.220051	27.864124	11.550265	26.480685	
9	-9.877109	5.766964	-9.659849	5.984224	-20.131414	-5.200994	11.997740	27.641813	12.215000	27.859073	11.540176	26.470596	
10	-9.871474	5.772599	-9.603518	6.040555	-20.052108	-5.121688	11.941409	27.585482	12.209365	27.853438	11.528921	26.459341	
11	-9.865259	5.778814	-9.541388	6.102686	-19.964632	-5.034212	11.879278	27.523352	12.203150	27.847223	11.516506	26.446926	
12	-9.858467	5.785606	-9.473497	6.170577	-19.869037	-4.938617	11.811387	27.455461	12.196358	27.840431	11.502941	26.433361	
13	-9.851102	5.792971	-9.399887	6.244186	-19.765383	-4.834963	11.737778	27.381851	12.188993	27.833066	11.488232	26.418652	
14	-9.843169	5.800904	-9.320606	6.323468	-19.653731	-4.723311	11.658497	27.302570	12.181060	27.825133	11.472389	26.402809	
15	-9.834673	5.809401	-9.235702	6.408371	-19.534149	-4.603729	11.573593	27.217666	12.172563	27.816637	11.455422	26.385842	
16	-9.825618	5.818455	-9.145230	6.498844	-19.406709	-4.476289	11.483121	27.127194	12.163509	27.807582	11.437342	26.367762	
17	-9.816011	5.828063	-9.049245	6.594828	-19.271488	-4.341068	11.387136	27.031210	12.153901	27.797975	11.418158	26.348578	
18	-9.805856	5.838218	-8.947810	6.696264	-19.128568	-4.198148	11.285700	26.929774	12.143747	27.787820	11.397884	26.328304	
19	-9.795161	5.848913	-8.840986	6.803087	-18.978036	-4.047616	11.178877	26.822950	12.133051	27.777125	11.376532	26.306952	
20	-9.783931	5.860143	-8.728843	6.915230	-18.819982	-3.889562	11.066734	26.710807	12.121821	27.765895	11.354115	26.284535	
21	-9.772173	5.871900	-8.611451	7.032622	-18.654503	-3.724083	10.949342	26.593415	12.110064	27.754137	11.330646	26.261066	
22	-9.759895	5.884178	-8.488885	7.155188	-18.481697	-3.551277	10.826776	26.470849	12.097786	27.741859	11.306141	26.236561	
23	-9.747104	5.896970	-8.361223	7.282851	-18.301670	-3.371250	10.699114	26.343187	12.084994	27.729068	11.280614	26.211034	
24	-9.733807	5.910266	-8.228546	7.415527	-18.114530	-3.184110	10.566437	26.210510	12.071698	27.715771	11.254082	26.184502	
25	-9.720013	5.924060	-8.090940	7.553134	-17.920391	-2.989971	10.428830	26.072904	12.057904	27.701978	11.226561	26.156981	
26	-9.705730	5.938343	-7.948492	7.695581	-17.719370	-2.788950	10.286383	25.930456	12.043621	27.687695	11.198067	26.128487	
27	-9.690967	5.953106	-7.801295	7.842778	-17.511588	-2.581169	10.139186	25.783259	12.028858	27.672931	11.168619	26.099039	
28	-9.675732	5.968341	-7.649445	7.994629	-17.297172	-2.366753	9.987336	25.631409	12.013623	27.657697	11.138235	26.068654	
29	-9.660035	5.984038	-7.493040	8.151034	-17.076252	-2.145832	9.830930	25.475004	11.997926	27.641999	11.106933	26.037353	
30	-9.643886	6.000188	-7.332182	8.311892	-16.848959	-1.918540	9.670072	25.314146	11.981776	27.625850	11.074733	26.005153	
31	-9.627293	6.016781	-7.166977	8.477096	-16.615434	-1.685014	9.504868	25.148941	11.965183	27.609257	11.041656	25.972076	
32	-9.610267	6.033807	-6.997536	8.646538	-16.375816	-1.445396	9.335427	24.979500	11.948158	27.592231	11.007722	25.938142	
33	-9.592818	6.051255	-6.823971	8.820103	-16.130250	-1.199831	9.161861	24.805935	11.930709	27.574782	10.972951	25.903371	
