#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-2.292961	-2.134850	-2.292961	-2.134850	-13.510317	-13.363284	19.707054	19.865166	19.707054	19.865166	18.489687	18.636721	
1	-2.292660	-2.134548	-2.289949	-2.131838	-13.506101	-13.359067	19.704042	19.862154	19.706753	19.864865	18.489085	18.636119	
2	-2.291757	-2.133645	-2.280916	-2.122804	-13.493454	-13.346420	19.695009	19.853120	19.705850	19.863961	18.487278	18.634312	
3	-2.290252	-2.132140	-2.265866	-2.107754	-13.472384	-13.325350	19.679959	19.838070	19.704345	19.862456	18.484268	18.631302	
4	-2.288146	-2.130034	-2.244808	-2.086697	-13.442904	-13.295870	19.658901	19.817013	19.702239	19.860350	18.480057	18.627091	
5	-2.285441	-2.127329	-2.217757	-2.059645	-13.405031	-13.257997	19.631850	19.789961	19.699534	19.857645	18.474647	18.621680	
6	-2.282138	-2.124026	-2.184726	-2.026615	-13.358789	-13.211755	19.598819	19.756931	19.696231	19.854342	18.468041	18.615074	
7	-2.278239	-2.120127	-2.145738	-1.987626	-13.304204	-13.157171	19.559831	19.717942	19.692332	19.850443	18.460243	18.607276	
8	-2.273746	-2.115635	-2.100814	-1.942703	-13.241311	-13.094278	19.514907	19.673019	19.687839	19.845951	18.451258	18.598292	
9	-2.268663	-2.110552	-2.049983	-1.891871	-13.170147	-13.023114	19.464076	19.622187	19.682756	19.840868	18.441092	18.588125	
10	-2.262992	-2.104881	-1.993274	-1.835162	-13.090755	-12.943721	19.407367	19.565478	19.677085	19.835197	18.429750	18.576784	
11	-2.256737	-2.098626	-1.930722	-1.772610	-13.003182	-12.856149	19.344815	19.502927	19.670830	19.828942	18.417240	18.564273	
12	-2.249901	-2.091790	-1.862365	-1.704253	-12.907482	-12.760448	19.276458	19.434569	19.663995	19.822106	18.403568	18.550602	
13	-2.242489	-2.084378	-1.788243	-1.630132	-12.803712	-12.656678	19.202336	19.360448	19.656582	19.814694	18.388744	18.535778	
14	-2.234505	-2.076394	-1.708402	-1.550291	-12.691934	-12.544901	19.122495	19.280607	19.648598	19.806710	18.372776	18.519809	
15	-2.225954	-2.067842	-1.622890	-1.464778	-12.572217	-12.425183	19.036983	19.195094	19.640047	19.798159	18.355673	18.502707	
16	-2.216841	-2.058729	-1.531757	-1.373645	-12.444631	-12.297597	18.945850	19.103962	19.630934	19.789045	18.337447	18.484480	
17	-2.207171	-2.049059	-1.435059	-1.276948	-12.309254	-12.162220	18.849152	19.007264	19.621264	19.779376	18.318107	18.465141	
