# n = 5.8 U  = 20.0 J = 5.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1      113.576000        5.799377        0.100311      557.095680
       2      106.873000        5.799255        0.087799      558.378303
       3      106.857000        5.799011        0.077667      558.352303
       4      106.847000        5.799255        0.068512      558.363100
       5      106.841000        5.799255        0.060944      558.393588
       6      106.837000        5.799011        0.053986      558.372573
       7      106.823000        5.799255        0.048981      558.379359
       8      106.824000        5.799255        0.044098      558.405467
       9      106.816000        5.799255        0.039948      558.407978
      10      106.815000        5.799988        0.036896      558.488071
      11      106.825000        5.799255        0.034088      558.481920
      12      106.809000        5.799500        0.032257      558.438265
      13      106.814000        5.799011        0.030548      558.410441
      14      106.803000        5.799255        0.029938      558.390174
      15      106.807000        5.799988        0.029083      558.492066
      16      106.815000        5.799255        0.028229      558.484879
      17      106.802000        5.799011        0.027618      558.388345
      18      106.799000        5.799255        0.026764      558.391021
      19      106.806000        5.799500        0.025665      558.440889
      20      106.805000        5.799011        0.024933      558.412576
      21      106.796000        5.799011        0.024445      558.365620
      22      106.798000        5.799255        0.024323      558.391810
      23      106.802000        5.799255        0.023834      558.415405
      24      106.802000        5.799255        0.023346      558.415704
      25      106.800000        5.799255        0.023346      558.415815
      26      106.800000        5.799255        0.023346      558.415815
