#    itr              mu            ntot            mtot            etot
       1      160.055000        5.799133        0.200867      472.732506
       2       59.157000        5.799133       -0.200867      277.948134
       3       59.155000        5.799500        0.200500      277.986306
       4       59.155000        5.799011       -0.200989      277.972087
       5       59.154000        5.799377        0.200623      277.970677
       6       59.157000        5.799133       -0.200867      277.973952
       7       59.156000        5.799377        0.200623      277.976497
       8       59.158000        5.799622       -0.200378      278.002924
       9       59.158000        5.799622        0.200378      278.014995
      10       59.158000        5.799622       -0.200378      278.014995
