#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-6.029510	-6.026764	-6.029510	-6.026764	-16.957092	-16.955994	
1	-6.029209	-6.026463	-6.026499	-6.023752	-16.952876	-16.951777	
2	-6.028306	-6.025559	-6.017465	-6.014718	-16.940229	-16.939130	
3	-6.026801	-6.024054	-6.002415	-5.999668	-16.919159	-16.918060	
4	-6.024695	-6.021949	-5.981358	-5.978611	-16.889678	-16.888580	
5	-6.021990	-6.019243	-5.954306	-5.951559	-16.851806	-16.850707	
6	-6.018687	-6.015940	-5.921276	-5.918529	-16.805563	-16.804465	
7	-6.014788	-6.012042	-5.882287	-5.879540	-16.750979	-16.749881	
8	-6.010296	-6.007549	-5.837363	-5.834617	-16.688086	-16.686988	
9	-6.005213	-6.002466	-5.786532	-5.783785	-16.616922	-16.615823	
10	-5.999542	-5.996795	-5.729823	-5.727076	-16.537530	-16.536431	
11	-5.993287	-5.990540	-5.667271	-5.664525	-16.449957	-16.448859	
12	-5.986451	-5.983704	-5.598914	-5.596167	-16.354257	-16.353158	
13	-5.979039	-5.976292	-5.524792	-5.522046	-16.250487	-16.249388	
14	-5.971055	-5.968308	-5.444951	-5.442205	-16.138709	-16.137611	
15	-5.962503	-5.959757	-5.359438	-5.356692	-16.018991	-16.017893	
16	-5.953390	-5.950643	-5.268306	-5.265559	-15.891406	-15.890307	
17	-5.943720	-5.940974	-5.171608	-5.168861	-15.756029	-15.754930	
18	-5.933500	-5.930753	-5.069403	-5.066657	-15.612942	-15.611844	
19	-5.922735	-5.919988	-4.961754	-4.959007	-15.462233	-15.461134	
20	-5.911432	-5.908685	-4.848723	-4.845977	-15.303990	-15.302891	
21	-5.899597	-5.896851	-4.730380	-4.727634	-15.138310	-15.137212	
22	-5.887239	-5.884493	-4.606797	-4.604050	-14.965293	-14.964194	
23	-5.874364	-5.871617	-4.478046	-4.475300	-14.785042	-14.783944	
24	-5.860980	-5.858234	-4.344207	-4.341460	-14.597667	-14.596568	
25	-5.847095	-5.844349	-4.205359	-4.202612	-14.403280	-14.402181	
26	-5.832718	-5.829971	-4.061586	-4.058839	-14.201998	-14.200899	
27	-5.817857	-5.815110	-3.912975	-3.910228	-13.993942	-13.992844	
28	-5.802521	-5.799774	-3.759615	-3.756868	-13.779239	-13.778140	
29	-5.786719	-5.783973	-3.601599	-3.598852	-13.558016	-13.556918	
30	-5.770462	-5.767715	-3.439022	-3.436275	-13.330408	-13.329309	
31	-5.753758	-5.751011	-3.271981	-3.269235	-13.096551	-13.095453	
32	-5.736617	-5.733871	-3.100578	-3.097832	-12.856587	-12.855489	
33	-5.719051	-5.716304	-2.924916	-2.922169	-12.610660	-12.609561	
34	-5.701069	-5.698323	-2.745100	-2.742353	-12.358918	-12.357819	
35	-5.682683	-5.679937	-2.561239	-2.558492	-12.101512	-12.100413	
36	-5.663904	-5.661157	-2.373443	-2.370697	-11.838598	-11.837500	
37	-5.644742	-5.641996	-2.181826	-2.179080	-11.570335	-11.569236	
38	-5.625210	-5.622463	-1.986504	-1.983757	-11.296883	-11.295784	
