#    itr              mu            ntot            mtot            etot
       1       34.149000        4.199463        0.088684      102.163232
       2       34.147000        4.199219        0.039734      102.200664
       3       34.131000        4.199829        0.020874      102.221221
       4       34.126000        4.199097        0.009521      102.214800
       5       34.121000        4.199097        0.006348      102.194783
       6       34.122000        4.199829        0.003052      102.219831
       7       34.130000        4.199585        0.001221      102.232036
       8       34.129000        4.199097        0.000244      102.208543
       9       34.124000        4.199097        0.000244      102.194873
      10       34.124000        4.199097        0.000244      102.194873
