#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	4.369186	-6.881638	4.369186	-6.881638	-6.391449	-18.119904	
1	4.369488	-6.881336	4.372198	-6.878626	-6.387232	-18.115687	
2	4.370391	-6.880433	4.381232	-6.869592	-6.374585	-18.103040	
3	4.371896	-6.878928	4.396282	-6.854542	-6.353515	-18.081970	
4	4.374002	-6.876822	4.417339	-6.833485	-6.324035	-18.052490	
5	4.376707	-6.874117	4.444391	-6.806433	-6.286162	-18.014617	
6	4.380010	-6.870814	4.477421	-6.773403	-6.239920	-17.968375	
7	4.383909	-6.866915	4.516410	-6.734414	-6.185336	-17.913791	
8	4.388401	-6.862423	4.561334	-6.689490	-6.122443	-17.850897	
9	4.393484	-6.857340	4.612165	-6.638659	-6.051279	-17.779733	
10	4.399155	-6.851669	4.668874	-6.581950	-5.971887	-17.700341	
11	4.405410	-6.845414	4.731426	-6.519398	-5.884314	-17.612768	
12	4.412246	-6.838578	4.799783	-6.451041	-5.788614	-17.517068	
13	4.419658	-6.831166	4.873905	-6.376919	-5.684844	-17.413298	
14	4.427642	-6.823182	4.953746	-6.297078	-5.573066	-17.301520	
15	4.436194	-6.814630	5.039258	-6.211566	-5.453348	-17.181803	
16	4.445307	-6.805517	5.130391	-6.120433	-5.325762	-17.054217	
17	4.454977	-6.795847	5.227089	-6.023735	-5.190386	-16.918840	
18	4.465197	-6.785627	5.329293	-5.921531	-5.047299	-16.775754	
19	4.475962	-6.774862	5.436943	-5.813881	-4.896589	-16.625044	
20	4.487265	-6.763559	5.549974	-5.700850	-4.738347	-16.466801	
21	4.499099	-6.751725	5.668316	-5.582507	-4.572667	-16.301121	
22	4.511458	-6.739366	5.791900	-5.458924	-4.399650	-16.128104	
23	4.524333	-6.726491	5.920651	-5.330173	-4.219399	-15.947853	
24	4.537717	-6.713107	6.054490	-5.196334	-4.032024	-15.760478	
25	4.551602	-6.699222	6.193338	-5.057486	-3.837636	-15.566091	
26	4.565979	-6.684845	6.337111	-4.913713	-3.636354	-15.364809	
27	4.580840	-6.669984	6.485722	-4.765102	-3.428299	-15.156754	
28	4.596176	-6.654648	6.639082	-4.611742	-3.213595	-14.942050	
29	4.611978	-6.638846	6.797098	-4.453726	-2.992373	-14.720827	
30	4.628235	-6.622589	6.959675	-4.291149	-2.764765	-14.493219	
31	4.644939	-6.605885	7.126716	-4.124108	-2.530908	-14.259363	
32	4.662080	-6.588744	7.298119	-3.952705	-2.290944	-14.019399	
33	4.679646	-6.571178	7.473781	-3.777043	-2.045017	-13.773471	
34	4.697627	-6.553197	7.653597	-3.597227	-1.793274	-13.521729	
35	4.716014	-6.534810	7.837458	-3.413366	-1.535869	-13.264323	
36	4.734793	-6.516031	8.025254	-3.225570	-1.272955	-13.001410	
37	4.753955	-6.496869	8.216870	-3.033953	-1.004691	-12.733146	
38	4.773487	-6.477337	8.412193	-2.838631	-0.731239	-12.459694	
39	4.793378	-6.457446	8.611104	-2.639719	-0.452764	-12.181218	
40	4.813616	-6.437208	8.813484	-2.437340	-0.169432	-11.897887	
41	4.834189	-6.416635	9.019210	-2.231614	0.118584	-11.609870	
42	4.855084	-6.395740	9.228159	-2.022665	0.411113	-11.317342	
43	4.876288	-6.374536	9.440204	-1.810619	0.707976	-11.020478	
44	4.897790	-6.353034	9.655219	-1.595605	1.008997	-10.719458	
45	4.919575	-6.331249	9.873073	-1.377751	1.313992	-10.414462	
46	4.941631	-6.309193	10.093635	-1.157189	1.622780	-10.105675	
47	4.963945	-6.286879	10.316773	-0.934051	1.935173	-9.793282	
48	4.986503	-6.264321	10.542352	-0.708472	2.250983	-9.477472	
49	5.009291	-6.241533	10.770236	-0.480588	2.570021	-9.158434	
50	5.032297	-6.218527	11.000288	-0.250536	2.892093	-8.836362	
51	5.055505	-6.195319	11.232369	-0.018455	3.217007	-8.511448	
52	5.078902	-6.171922	11.466340	0.215516	3.544566	-8.183889	
53	5.102474	-6.148350	11.702059	0.451235	3.874572	-7.853882	
54	5.126206	-6.124618	11.939385	0.688561	4.206829	-7.521626	
55	5.150085	-6.100739	12.178174	0.927350	4.541134	-7.187321	
56	5.174096	-6.076728	12.418283	1.167459	4.877287	-6.851168	
57	5.198225	-6.052599	12.659568	1.408744	5.215085	-6.513370	
58	5.222456	-6.028368	12.901882	1.651058	5.554324	-6.174130	
