#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-3.814529	-3.819473	-3.814529	-3.819473	-14.998962	-15.004456	
1	-3.814228	-3.819172	-3.811518	-3.816461	-14.994746	-15.000239	
2	-3.813325	-3.818269	-3.802484	-3.807428	-14.982099	-14.987592	
3	-3.811820	-3.816764	-3.787434	-3.792378	-14.961029	-14.966522	
4	-3.809714	-3.814658	-3.766377	-3.771321	-14.931549	-14.937042	
5	-3.807009	-3.811953	-3.739325	-3.744269	-14.893676	-14.899169	
6	-3.803706	-3.808650	-3.706295	-3.711238	-14.847434	-14.852927	
7	-3.799807	-3.804751	-3.667306	-3.672250	-14.792849	-14.798343	
8	-3.795315	-3.800259	-3.622382	-3.627326	-14.729956	-14.735449	
9	-3.790232	-3.795175	-3.571551	-3.576495	-14.658792	-14.664285	
10	-3.784561	-3.789505	-3.514842	-3.519786	-14.579400	-14.584893	
11	-3.778305	-3.783249	-3.452290	-3.457234	-14.491827	-14.497320	
12	-3.771470	-3.776414	-3.383933	-3.388877	-14.396127	-14.401620	
13	-3.764058	-3.769001	-3.309811	-3.314755	-14.292357	-14.297850	
14	-3.756073	-3.761017	-3.229970	-3.234914	-14.180579	-14.186072	
15	-3.747522	-3.752466	-3.144457	-3.149401	-14.060862	-14.066355	
16	-3.738409	-3.743353	-3.053325	-3.058269	-13.933276	-13.938769	
17	-3.728739	-3.733683	-2.956627	-2.961571	-13.797899	-13.803392	
18	-3.718519	-3.723463	-2.854422	-2.859366	-13.654813	-13.660306	
19	-3.707754	-3.712698	-2.746772	-2.751716	-13.504103	-13.509596	
20	-3.696451	-3.701395	-2.633742	-2.638686	-13.345860	-13.351353	
21	-3.684616	-3.689560	-2.515399	-2.520343	-13.180180	-13.185673	
22	-3.672258	-3.677202	-2.391816	-2.396759	-13.007163	-13.012656	
23	-3.659383	-3.664327	-2.263065	-2.268009	-12.826912	-12.832405	
24	-3.645999	-3.650943	-2.129226	-2.134169	-12.639537	-12.645030	
25	-3.632114	-3.637058	-1.990378	-1.995321	-12.445150	-12.450643	
