# n = 0.8 U  = 9.0 J = 2.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       -3.381000        0.800049        0.084167       -5.128337
       2       -3.405674        0.800171        0.038818       -5.077825
       3       -3.385421        0.800171        0.018555       -5.072297
       4       -3.384743        0.800171        0.009277       -5.070529
       5       -3.381559        0.800171        0.004150       -5.070056
       6       -3.381759        0.799927        0.001831       -5.069523
       7       -3.383259        0.799927        0.000854       -5.070951
       8       -3.381046        0.800171        0.000488       -5.071773
       9       -3.379778        0.800171        0.000000       -5.070328
      10       -3.381152        0.800171        0.000000       -5.070328
      11       -3.381152        0.800171        0.000000       -5.070328
