#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	-11.214877	19.367276	-11.214877	19.367276	-22.145668	8.602867	11.251499	41.833652	11.251499	41.833652	10.194496	40.943031	
1	-11.214583	19.367571	-11.211928	19.370225	-22.141477	8.607059	11.248549	41.830703	11.251204	41.833357	10.193919	40.942454	
2	-11.213698	19.368455	-11.203082	19.379071	-22.128906	8.619630	11.239703	41.821857	11.250319	41.832472	10.192188	40.940723	
3	-11.212224	19.369929	-11.188346	19.393808	-22.107962	8.640573	11.224967	41.807120	11.248845	41.830998	10.189305	40.937840	
4	-11.210162	19.371991	-11.167729	19.414425	-22.078660	8.669875	11.204350	41.786503	11.246783	41.828936	10.185271	40.933807	
5	-11.207513	19.374640	-11.141244	19.440909	-22.041016	8.707519	11.177865	41.760019	11.244134	41.826287	10.180090	40.928625	
6	-11.204279	19.377874	-11.108911	19.473242	-21.995054	8.753481	11.145532	41.727686	11.240900	41.823053	10.173764	40.922300	
7	-11.200461	19.381692	-11.070750	19.511403	-21.940803	8.807733	11.107371	41.689525	11.237082	41.819235	10.166299	40.914834	
8	-11.196062	19.386091	-11.026788	19.555366	-21.878294	8.870241	11.063409	41.645562	11.232683	41.814837	10.157699	40.906234	
9	-11.191085	19.391068	-10.977053	19.605100	-21.807567	8.940968	11.013674	41.595828	11.227706	41.809859	10.147969	40.896505	
10	-11.185532	19.396621	-10.921580	19.660574	-21.728665	9.019870	10.958201	41.540354	11.222154	41.804307	10.137118	40.885653	
11	-11.179408	19.402745	-10.860406	19.721748	-21.641636	9.106899	10.897027	41.479180	11.216029	41.798182	10.125151	40.873687	
12	-11.172715	19.409438	-10.793572	19.788582	-21.546534	9.202001	10.830193	41.412346	11.209336	41.791489	10.112078	40.860613	
13	-11.165458	19.416695	-10.721124	19.861030	-21.443417	9.305118	10.757745	41.339898	11.202079	41.784232	10.097907	40.846443	
14	-11.157641	19.424512	-10.643111	19.939042	-21.332349	9.416186	10.679732	41.261886	11.194262	41.776416	10.082649	40.831184	
15	-11.149270	19.432884	-10.559587	20.022566	-21.213398	9.535138	10.596209	41.178362	11.185891	41.768044	10.066312	40.814847	
16	-11.140348	19.441805	-10.470609	20.111544	-21.086636	9.661899	10.507231	41.089384	11.176969	41.759122	10.048909	40.797445	
17	-11.130882	19.451272	-10.376239	20.205915	-20.952141	9.796394	10.412860	40.995013	11.167503	41.749656	10.030452	40.778988	
18	-11.120877	19.461276	-10.276541	20.305613	-20.809997	9.938538	10.313162	40.895315	11.157498	41.739651	10.010954	40.759489	
19	-11.110339	19.471814	-10.171585	20.410569	-20.660291	10.088244	10.208206	40.790359	11.146960	41.729114	9.990427	40.738963	
20	-11.099276	19.482878	-10.061444	20.520710	-20.503114	10.245421	10.098065	40.680218	11.135897	41.718050	9.968887	40.717422	
21	-11.087693	19.494461	-9.946196	20.635957	-20.338564	10.409971	9.982817	40.564971	11.124314	41.706467	9.946348	40.694883	
22	-11.075597	19.506556	-9.825922	20.756231	-20.166741	10.581794	9.862543	40.444697	11.112218	41.694371	9.922826	40.671361	
23	-11.062996	19.519157	-9.700709	20.881445	-19.987751	10.760784	9.737330	40.319483	11.099617	41.681771	9.898337	40.646872	
24	-11.049898	19.532255	-9.570645	21.011508	-19.801705	10.946830	9.607267	40.189420	11.086519	41.668673	9.872898	40.621433	
25	-11.036311	19.545842	-9.435826	21.146327	-19.608718	11.139817	9.472447	40.054601	11.072932	41.655085	9.846528	40.595063	
26	-11.022242	19.559911	-9.296350	21.285804	-19.408907	11.339628	9.332971	39.915124	11.058863	41.641017	9.819245	40.567780	
27	-11.007701	19.574452	-9.152319	21.429834	-19.202397	11.546138	9.188940	39.771094	11.044322	41.626475	9.791068	40.539603	
28	-10.992696	19.589457	-9.003842	21.578311	-18.989315	11.759220	9.040463	39.622617	11.029317	41.611470	9.762017	40.510553	
29	-10.977236	19.604917	-8.851031	21.731123	-18.769792	11.978743	8.887652	39.469805	11.013858	41.596011	9.732114	40.480649	
30	-10.961332	19.620822	-8.694002	21.888151	-18.543964	12.204571	8.730623	39.312777	10.997953	41.580106	9.701378	40.449914	
31	-10.944991	19.637162	-8.532879	22.049275	-18.311970	12.436565	8.569500	39.151653	10.981612	41.563766	9.669834	40.418369	
32	-10.928225	19.653928	-8.367788	22.214365	-18.073955	12.674580	8.404409	38.986563	10.964846	41.547000	9.637502	40.386037	
33	-10.911044	19.671109	-8.198863	22.383290	-17.830065	12.918470	8.235484	38.817637	10.947665	41.529818	9.604407	40.352942	
34	-10.893458	19.688696	-8.026243	22.555911	-17.580452	13.168083	8.062864	38.645017	10.930079	41.512232	9.570573	40.319108	
35	-10.875477	19.706676	-7.850072	22.732081	-17.325271	13.423265	7.886693	38.468847	10.912098	41.494251	9.536025	40.284560	
36	-10.857113	19.725040	-7.670504	22.911650	-17.064679	13.683857	7.707125	38.289278	10.893734	41.475887	9.500787	40.249322	
37	-10.838377	19.743777	-7.487696	23.094457	-16.798838	13.949697	7.524317	38.106471	10.874998	41.457151	9.464887	40.213423	
38	-10.819279	19.762874	-7.301817	23.280337	-16.527915	14.220620	7.338438	37.920591	10.855901	41.438054	9.428352	40.176887	
39	-10.799833	19.782320	-7.113042	23.469112	-16.252078	14.496458	7.149663	37.731816	10.836454	41.418607	9.391207	40.139743	
40	-10.780049	19.802104	-6.921556	23.660598	-15.971498	14.777037	6.958177	37.540330	10.816670	41.398824	9.353483	40.102018	
41	-10.759940	19.822213	-6.727556	23.854598	-15.686351	15.062184	6.764177	37.346330	10.796561	41.378714	9.315207	40.063743	
42	-10.739518	19.842635	-6.531249	24.050904	-15.396815	15.351721	6.567870	37.150024	10.776139	41.358292	9.276410	40.024945	
43	-10.718795	19.863359	-6.332858	24.249296	-15.103071	15.645465	6.369479	36.951632	10.755416	41.337569	9.237120	39.985656	
44	-10.697783	19.884370	-6.132619	24.449534	-14.805303	15.943232	6.169240	36.751394	10.734404	41.316557	9.197370	39.945905	
45	-10.676496	19.905657	-5.930788	24.651365	-14.503698	16.244837	5.967409	36.549563	10.713117	41.295270	9.157191	39.905726	
46	-10.654947	19.927207	-5.727640	24.854513	-14.198447	16.550088	5.764261	36.346415	10.691568	41.273721	9.116614	39.865149	
47	-10.633148	19.949006	-5.523475	25.058678	-13.889740	16.858795	5.560097	36.142250	10.669769	41.251922	9.075673	39.824208	
48	-10.611112	19.971041	-5.318621	25.263532	-13.577774	17.170761	5.355242	35.937396	10.647733	41.229886	9.034401	39.782936	
49	-10.588854	19.993299	-5.113439	25.468714	-13.262745	17.485791	5.150060	35.732214	10.625475	41.207628	8.992832	39.741367	
50	-10.566386	20.015767	-4.908330	25.673823	-12.944852	17.803683	4.944951	35.527105	10.603007	41.185160	8.951002	39.699537	
51	-10.543723	20.038431	-4.703741	25.878412	-12.624299	18.124236	4.740362	35.322516	10.580344	41.162497	8.908946	39.657482	
52	-10.520877	20.061276	-4.500177	26.081977	-12.301289	18.447246	4.536798	35.118951	10.557498	41.139651	8.866701	39.615236	
53	-10.497863	20.084290	-4.298209	26.283945	-11.976029	18.772506	4.334830	34.916983	10.534484	41.116637	8.824304	39.572839	
54	-10.474695	20.107459	-4.098491	26.483663	-11.648727	19.099809	4.135112	34.717265	10.511316	41.093469	8.781793	39.530328	
55	-10.451386	20.130767	-3.901775	26.680378	-11.319592	19.428943	3.938396	34.520550	10.488007	41.070160	8.739206	39.487741	
56	-10.427951	20.154202	-3.708933	26.873221	-10.988839	19.759696	3.745554	34.327707	10.464572	41.046725	8.696583	39.445118	
57	-10.404404	20.177749	-3.520976	27.061178	-10.656680	20.091855	3.557597	34.139750	10.441025	41.023178	8.653965	39.402501	
58	-10.380759	20.201394	-3.339085	27.243068	-10.323331	20.425204	3.375706	33.957860	10.417380	40.999534	8.611394	39.359929	
59	-10.357031	20.225122	-3.164638	27.417515	-9.989011	20.759524	3.201259	33.783413	10.393652	40.975805	8.568911	39.317446	
