#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-2.988037	-2.988037	-2.988037	-2.988037	-14.017578	-14.017578	
1	-2.987736	-2.987736	-2.985025	-2.985025	-14.013362	-14.013362	
2	-2.986833	-2.986833	-2.975992	-2.975992	-14.000715	-14.000715	
3	-2.985328	-2.985328	-2.960942	-2.960942	-13.979645	-13.979645	
4	-2.983222	-2.983222	-2.939884	-2.939884	-13.950164	-13.950164	
5	-2.980517	-2.980517	-2.912832	-2.912832	-13.912292	-13.912292	
6	-2.977214	-2.977214	-2.879802	-2.879802	-13.866049	-13.866049	
7	-2.973315	-2.973315	-2.840814	-2.840814	-13.811465	-13.811465	
8	-2.968822	-2.968822	-2.795890	-2.795890	-13.748572	-13.748572	
9	-2.963739	-2.963739	-2.745058	-2.745058	-13.677408	-13.677408	
10	-2.958068	-2.958068	-2.688350	-2.688350	-13.598016	-13.598016	
11	-2.951813	-2.951813	-2.625798	-2.625798	-13.510443	-13.510443	
12	-2.944977	-2.944977	-2.557440	-2.557440	-13.414743	-13.414743	
13	-2.937565	-2.937565	-2.483319	-2.483319	-13.310973	-13.310973	
14	-2.929581	-2.929581	-2.403478	-2.403478	-13.199195	-13.199195	
15	-2.921030	-2.921030	-2.317965	-2.317965	-13.079477	-13.079477	
16	-2.911917	-2.911917	-2.226832	-2.226832	-12.951892	-12.951892	
17	-2.902247	-2.902247	-2.130135	-2.130135	-12.816515	-12.816515	
18	-2.892026	-2.892026	-2.027930	-2.027930	-12.673428	-12.673428	
19	-2.881261	-2.881261	-1.920280	-1.920280	-12.522718	-12.522718	
20	-2.869958	-2.869958	-1.807250	-1.807250	-12.364476	-12.364476	
21	-2.858124	-2.858124	-1.688907	-1.688907	-12.198796	-12.198796	
22	-2.845766	-2.845766	-1.565323	-1.565323	-12.025779	-12.025779	
23	-2.832891	-2.832891	-1.436573	-1.436573	-11.845528	-11.845528	
24	-2.819507	-2.819507	-1.302733	-1.302733	-11.658153	-11.658153	
25	-2.805622	-2.805622	-1.163885	-1.163885	-11.463766	-11.463766	
26	-2.791245	-2.791245	-1.020112	-1.020112	-11.262484	-11.262484	
27	-2.776384	-2.776384	-0.871501	-0.871501	-11.054428	-11.054428	
28	-2.761048	-2.761048	-0.718142	-0.718142	-10.839724	-10.839724	
29	-2.745246	-2.745246	-0.560126	-0.560126	-10.618502	-10.618502	
30	-2.728988	-2.728988	-0.397548	-0.397548	-10.390894	-10.390894	
31	-2.712284	-2.712284	-0.230508	-0.230508	-10.157037	-10.157037	
32	-2.695144	-2.695144	-0.059105	-0.059105	-9.917073	-9.917073	
33	-2.677578	-2.677578	0.116557	0.116557	-9.671146	-9.671146	
34	-2.659596	-2.659596	0.296373	0.296373	-9.419403	-9.419403	
35	-2.641210	-2.641210	0.480234	0.480234	-9.161998	-9.161998	
36	-2.622430	-2.622430	0.668030	0.668030	-8.899084	-8.899084	
37	-2.603269	-2.603269	0.859647	0.859647	-8.630820	-8.630820	
38	-2.583736	-2.583736	1.054970	1.054970	-8.357368	-8.357368	
39	-2.563845	-2.563845	1.253881	1.253881	-8.078893	-8.078893	
40	-2.543607	-2.543607	1.456261	1.456261	-7.795561	-7.795561	
41	-2.523035	-2.523035	1.661987	1.661987	-7.507545	-7.507545	
42	-2.502140	-2.502140	1.870935	1.870935	-7.215017	-7.215017	
43	-2.480935	-2.480935	2.082981	2.082981	-6.918153	-6.918153	
44	-2.459434	-2.459434	2.297996	2.297996	-6.617132	-6.617132	
45	-2.437648	-2.437648	2.515850	2.515850	-6.312137	-6.312137	
46	-2.415592	-2.415592	2.736412	2.736412	-6.003349	-6.003349	
47	-2.393278	-2.393278	2.959550	2.959550	-5.690957	-5.690957	
48	-2.370721	-2.370721	3.185129	3.185129	-5.375146	-5.375146	
49	-2.347932	-2.347932	3.413013	3.413013	-5.056109	-5.056109	
50	-2.324927	-2.324927	3.643064	3.643064	-4.734036	-4.734036	
51	-2.301719	-2.301719	3.875145	3.875145	-4.409122	-4.409122	
52	-2.278322	-2.278322	4.109116	4.109116	-4.081564	-4.081564	
53	-2.254750	-2.254750	4.344835	4.344835	-3.751557	-3.751557	
54	-2.231017	-2.231017	4.582161	4.582161	-3.419301	-3.419301	
55	-2.207138	-2.207138	4.820950	4.820950	-3.084995	-3.084995	
56	-2.183127	-2.183127	5.061060	5.061060	-2.748843	-2.748843	
57	-2.158999	-2.158999	5.302344	5.302344	-2.411045	-2.411045	
58	-2.134768	-2.134768	5.544658	5.544658	-2.071805	-2.071805	
59	-2.110448	-2.110448	5.787856	5.787856	-1.731328	-1.731328	
60	-2.086054	-2.086054	6.031791	6.031791	-1.389818	-1.389818	
61	-2.061602	-2.061602	6.276317	6.276317	-1.047482	-1.047482	
62	-2.037105	-2.037105	6.521286	6.521286	-0.704526	-0.704526	
63	-2.012578	-2.012578	6.766551	6.766551	-0.361155	-0.361155	
64	-1.988037	-1.988037	7.011963	7.011963	-0.017578	-0.017578	
65	-1.963496	-1.963496	7.257375	7.257375	0.325999	0.325999	
66	-1.938969	-1.938969	7.502640	7.502640	0.669369	0.669369	
