# n = 4.5 U  = 9.0 J = 2.250 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       40.430098        4.500122        0.447510      137.366374
       2       40.783611        4.500244        0.185120      138.316760
       3       40.779066        4.500122        0.077515      138.478734
       4       40.770432        4.500122        0.033325      138.503877
       5       40.766763        4.500366        0.013672      138.519455
       6       40.767697        4.500122        0.006226      138.518613
       7       40.768526        4.500122        0.003296      138.510645
       8       40.766653        4.500366        0.001221      138.520546
       9       40.771712        4.500366        0.000732      138.528823
      10       40.771300        4.500366        0.000732      138.528743
      11       40.771300        4.500366        0.000732      138.528743
