# n = 3.9 U  = 8.0 J = 2.000 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       30.916098        3.900146        0.277893       83.778872
       2       31.186898        3.900269        0.088745       84.296002
       3       31.234098        3.900024        0.028076       84.341113
       4       31.236098        3.900024        0.009277       84.341067
       5       31.247698        3.900024        0.002930       84.341377
       6       31.246498        3.900024        0.000977       84.341559
       7       31.247498        3.900024        0.000488       84.341720
       8       31.246198        3.900024        0.000000       84.341797
       9       31.245698        3.900024        0.000000       84.341797
      10       31.245698        3.900024        0.000000       84.341797
