#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	23.981523	15.736312	23.981523	15.736316	12.990186	4.945997	46.018477	37.773267	46.018477	37.773270	45.009814	36.965625	
1	23.981824	15.736613	23.984530	15.739323	12.994401	4.950212	46.015470	37.770263	46.018176	37.772966	45.009213	36.965024	
2	23.982725	15.737515	23.993548	15.748341	13.007044	4.962854	46.006452	37.761245	46.017275	37.772064	45.007411	36.963221	
3	23.984228	15.739017	24.008573	15.763366	13.028106	4.983917	45.991427	37.746220	46.015772	37.770562	45.004408	36.960219	
4	23.986330	15.741120	24.029595	15.784388	13.057576	5.013387	45.970405	37.725198	46.013670	37.768459	45.000207	36.956018	
5	23.989031	15.743820	24.056601	15.811394	13.095435	5.051246	45.943399	37.698192	46.010969	37.765759	44.994810	36.950621	
6	23.992328	15.747118	24.089575	15.844368	13.141661	5.097472	45.910425	37.665218	46.007672	37.762461	44.988220	36.944031	
7	23.996221	15.751010	24.128496	15.883289	13.196226	5.152037	45.871504	37.626297	46.003779	37.758569	44.980442	36.936253	
8	24.000705	15.755495	24.173342	15.928135	13.259097	5.214907	45.826658	37.581451	45.999295	37.754084	44.971480	36.927290	
9	24.005780	15.760569	24.224085	15.978878	13.330236	5.286046	45.775915	37.530708	45.994220	37.749010	44.961339	36.917149	
10	24.011441	15.766231	24.280694	16.035487	13.409599	5.365410	45.719306	37.474099	45.988559	37.743348	44.950026	36.905836	
11	24.017686	15.772475	24.343134	16.097927	13.497140	5.452951	45.656866	37.411659	45.982314	37.737104	44.937547	36.893358	
12	24.024510	15.779300	24.411368	16.166161	13.592805	5.548616	45.588632	37.343425	45.975490	37.730279	44.923911	36.879721	
13	24.031910	15.786699	24.485354	16.240147	13.696538	5.652348	45.514646	37.269439	45.968090	37.722880	44.909124	36.864935	
14	24.039880	15.794670	24.565047	16.319840	13.808274	5.764084	45.434953	37.189746	45.960120	37.714909	44.893197	36.849008	
15	24.048417	15.803207	24.650399	16.405192	13.927947	5.883757	45.349601	37.104394	45.951583	37.706372	44.876140	36.831950	
16	24.057515	15.812304	24.741357	16.496150	14.055484	6.011295	45.258643	37.013436	45.942485	37.697275	44.857961	36.813772	
17	24.067168	15.821958	24.837866	16.592659	14.190810	6.146620	45.162135	36.916928	45.932832	37.687621	44.838673	36.794484	
18	24.077371	15.832161	24.939867	16.694660	14.333841	6.289652	45.060133	36.814926	45.922629	37.677418	44.818287	36.774098	
19	24.088118	15.842907	25.047298	16.802091	14.484493	6.440303	44.952702	36.707495	45.911882	37.666672	44.796816	36.752626	
20	24.099402	15.854191	25.160093	16.914886	14.642673	6.598483	44.839907	36.594700	45.900598	37.655388	44.774272	36.730082	
21	24.111216	15.866005	25.278184	17.032977	14.808287	6.764097	44.721816	36.476609	45.888784	37.643574	44.750669	36.706480	
22	24.123553	15.878342	25.401498	17.156291	14.981234	6.937045	44.598502	36.353295	45.876447	37.631237	44.726022	36.681833	
23	24.136406	15.891195	25.529960	17.284753	15.161411	7.117222	44.470040	36.224833	45.863594	37.618384	44.700346	36.656156	
24	24.149766	15.904556	25.663491	17.418284	15.348709	7.304519	44.336509	36.091302	45.850234	37.605023	44.673656	36.629466	
25	24.163627	15.918417	25.802010	17.556803	15.543014	7.498825	44.197990	35.952783	45.836373	37.591162	44.645968	36.601778	
26	24.177979	15.932769	25.945431	17.700224	15.744210	7.700021	44.054569	35.809362	45.822021	37.576810	44.617299	36.573110	
