#    itr              mu            ntot            mtot            etot
       1       -5.352539        2.600098        1.298131      -41.040461
       2        8.306689        2.599731       -1.150030       -4.678413
       3        8.462630        2.599731        0.973053       -2.300594
       4        8.475624        2.600281       -0.731476       -0.006462
       5        8.545135        2.599365        0.511993        2.319877
       6        8.635643        2.600708       -0.347250        3.803716
       7        8.709405        2.600067        0.229324        4.562593
       8        8.755896        2.600708       -0.150556        4.921468
       9        8.808699        2.600586        0.095551        5.084231
      10        8.773347        2.599762       -0.063949        5.147828
      11        8.805745        2.600983        0.042618        5.177975
      12        8.781463        2.599731       -0.028076        5.190330
      13        8.776943        2.599243        0.019531        5.179323
      14        8.794629        2.600494       -0.014786        5.187784
      15        8.787988        2.599823        0.011429        5.194905
      16        8.791908        2.600433       -0.008926        5.194795
      17        8.796334        2.600525        0.006927        5.201480
      18        8.801330        2.600464       -0.006470        5.202061
