#    itr              mu            ntot            mtot            etot
       1       66.945000        4.099121        0.401550      234.942368
       2       67.130000        4.099121        0.289734      235.468082
       3       67.210000        4.099365        0.222229      235.734130
       4       67.260000        4.099121        0.180359      235.861565
       5       67.277000        4.099121        0.151550      235.916341
       6       67.280000        4.099854        0.130920      236.008868
       7       67.304000        4.099365        0.117737      236.049925
       8       67.287000        4.099121        0.106628      236.020283
       9       67.303000        4.099854        0.097717      236.067470
      10       67.326000        4.099365        0.091614      236.089862
      11       67.319000        4.099121        0.087341      236.049519
      12       67.317000        4.099854        0.082825      236.087837
      13       67.328000        4.099365        0.078918      236.104258
      14       67.323000        4.099365        0.075989      236.077947
      15       67.330000        4.099121        0.073425      236.064245
      16       67.326000        4.099121        0.071472      236.051448
      17       67.326000        4.099121        0.069519      236.053080
      18       67.320000        4.099121        0.068542      236.054686
      19       67.322000        4.099121        0.067566      236.055320
      20       67.323000        4.099365        0.066711      236.072625
      21       67.329000        4.099365        0.066223      236.088477
      22       67.333000        4.099365        0.066223      236.088963
      23       67.333000        4.099365        0.066223      236.088963
