#    itr              mu            ntot            mtot            etot
       1      -27.685547        0.999451        0.499725      -32.568223
       2       -5.798738        1.000366       -0.373413       -9.974269
       3       -5.205284        1.000122        0.351563       -9.366482
       4       -5.199349        1.000000       -0.340637       -9.267366
       5       -5.206485        0.999512        0.329407       -9.215265
       6       -5.230661        0.999023       -0.320374       -9.164462
       7       -5.244951        0.999512        0.314270       -9.130106
       8       -5.238684        1.000244       -0.309021       -9.105861
       9       -5.245612        0.999268        0.305359       -9.076761
      10       -5.245339        1.000732       -0.301697       -9.072313
      11       -5.251207        0.999023        0.298889       -9.043211
      12       -5.250038        1.000488       -0.296204       -9.045169
      13       -5.249055        1.000977        0.294006       -9.031915
      14       -5.257384        1.000244       -0.292908       -9.017475
      15       -5.255225        1.000732        0.291687       -9.018135
      16       -5.253411        1.000732       -0.291687       -9.011890
