#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	-6.116714	-6.106827	-6.116714	-6.106827	-17.163269	-17.152283	
1	-6.116413	-6.106526	-6.113703	-6.103815	-17.159053	-17.148066	
2	-6.115510	-6.105622	-6.104669	-6.094781	-17.146405	-17.135419	
3	-6.114005	-6.104117	-6.089619	-6.079731	-17.125335	-17.114349	
4	-6.111899	-6.102012	-6.068562	-6.058674	-17.095855	-17.084869	
5	-6.109194	-6.099306	-6.041510	-6.031622	-17.057983	-17.046996	
6	-6.105891	-6.096003	-6.008480	-5.998592	-17.011740	-17.000754	
7	-6.101992	-6.092104	-5.969491	-5.959603	-16.957156	-16.946170	
8	-6.097500	-6.087612	-5.924567	-5.914680	-16.894263	-16.883277	
9	-6.092417	-6.082529	-5.873736	-5.863848	-16.823099	-16.812113	
10	-6.086746	-6.076858	-5.817027	-5.807139	-16.743707	-16.732720	
11	-6.080491	-6.070603	-5.754475	-5.744587	-16.656134	-16.645148	
12	-6.073655	-6.063767	-5.686118	-5.676230	-16.560434	-16.549447	
13	-6.066243	-6.056355	-5.611996	-5.602109	-16.456664	-16.445677	
14	-6.058259	-6.048371	-5.532155	-5.522267	-16.344886	-16.333900	
15	-6.049707	-6.039820	-5.446642	-5.436755	-16.225168	-16.214182	
16	-6.040594	-6.030706	-5.355510	-5.345622	-16.097582	-16.086596	
17	-6.030924	-6.021037	-5.258812	-5.248924	-15.962206	-15.951219	
18	-6.020704	-6.010816	-5.156607	-5.146720	-15.819119	-15.808133	
19	-6.009939	-6.000051	-5.048957	-5.039070	-15.668409	-15.657423	
20	-5.998636	-5.988748	-4.935927	-4.926039	-15.510167	-15.499180	
21	-5.986801	-5.976914	-4.817584	-4.807697	-15.344487	-15.333501	
22	-5.974443	-5.964555	-4.694001	-4.684113	-15.171470	-15.160483	
23	-5.961568	-5.951680	-4.565250	-4.555362	-14.991219	-14.980233	
24	-5.948184	-5.938296	-4.431411	-4.421523	-14.803844	-14.792857	
25	-5.934299	-5.924412	-4.292563	-4.282675	-14.609456	-14.598470	
26	-5.919922	-5.910034	-4.148790	-4.138902	-14.408174	-14.397188	
27	-5.905061	-5.895173	-4.000179	-3.990291	-14.200119	-14.189133	
28	-5.889725	-5.879837	-3.846819	-3.836931	-13.985415	-13.974429	
29	-5.873923	-5.864036	-3.688803	-3.678915	-13.764193	-13.753207	
30	-5.857666	-5.847778	-3.526226	-3.516338	-13.536585	-13.525598	
31	-5.840962	-5.831074	-3.359185	-3.349298	-13.302728	-13.291742	
32	-5.823821	-5.813934	-3.187782	-3.177895	-13.062764	-13.051778	
33	-5.806255	-5.796367	-3.012120	-3.002232	-12.816837	-12.805850	
34	-5.788273	-5.778386	-2.832304	-2.822416	-12.565094	-12.554108	
35	-5.769887	-5.760000	-2.648443	-2.638555	-12.307689	-12.296703	
36	-5.751108	-5.741220	-2.460647	-2.450760	-12.044775	-12.033789	
37	-5.731946	-5.722058	-2.269030	-2.259143	-11.776511	-11.765525	
38	-5.712414	-5.702526	-2.073708	-2.063820	-11.503059	-11.492073	
39	-5.692523	-5.682635	-1.874796	-1.864909	-11.224584	-11.213597	
40	-5.672285	-5.662397	-1.672417	-1.662529	-10.941252	-10.930266	
41	-5.651712	-5.641824	-1.466691	-1.456803	-10.653236	-10.642249	
42	-5.630817	-5.620930	-1.257742	-1.247854	-10.360707	-10.349721	
43	-5.609613	-5.599725	-1.045696	-1.035809	-10.063844	-10.052857	
44	-5.588111	-5.578224	-0.830682	-0.820794	-9.762823	-9.751837	
45	-5.566326	-5.556438	-0.612828	-0.602940	-9.457828	-9.446841	
46	-5.544270	-5.534382	-0.392265	-0.382378	-9.149040	-9.138054	
47	-5.521956	-5.512068	-0.169128	-0.159240	-8.836647	-8.825661	
48	-5.499398	-5.489510	0.056451	0.066339	-8.520837	-8.509851	
49	-5.476610	-5.466722	0.284335	0.294223	-8.201800	-8.190813	
50	-5.453604	-5.443717	0.514387	0.524275	-7.879727	-7.868741	
51	-5.430396	-5.420509	0.746468	0.756356	-7.554813	-7.543827	
52	-5.406999	-5.397111	0.980439	0.990326	-7.227255	-7.216268	
53	-5.383427	-5.373540	1.216158	1.226046	-6.897248	-6.886261	
54	-5.359695	-5.349807	1.453484	1.463371	-6.564992	-6.554005	
55	-5.335816	-5.325928	1.692273	1.702161	-6.230686	-6.219700	
56	-5.311805	-5.301917	1.932382	1.942270	-5.894534	-5.883547	
57	-5.287676	-5.277789	2.173667	2.183554	-5.556735	-5.545749	
58	-5.263445	-5.253557	2.415981	2.425868	-5.217496	-5.206509	
59	-5.239125	-5.229237	2.659179	2.669066	-4.877018	-4.866032	
60	-5.214732	-5.204844	2.903114	2.913002	-4.535509	-4.524523	
61	-5.190279	-5.180391	3.147640	3.157528	-4.193173	-4.182187	
62	-5.165782	-5.155894	3.392609	3.402496	-3.850216	-3.839230	
63	-5.141256	-5.131368	3.637873	3.647761	-3.506846	-3.495860	
64	-5.116714	-5.106827	3.883286	3.893173	-3.163269	-3.152283	
65	-5.092173	-5.082286	4.128698	4.138586	-2.819692	-2.808706	
66	-5.067647	-5.057759	4.373962	4.383850	-2.476322	-2.465335	
67	-5.043150	-5.033262	4.618931	4.628819	-2.133365	-2.122379	
68	-5.018697	-5.008810	4.863457	4.873345	-1.791029	-1.780043	
69	-4.994304	-4.984416	5.107392	5.117280	-1.449520	-1.438533	
70	-4.969984	-4.960096	5.350590	5.360478	-1.109042	-1.098056	
71	-4.945753	-4.935865	5.592904	5.602792	-0.769803	-0.758816	
72	-4.921624	-4.911736	5.834189	5.844076	-0.432005	-0.421018	
73	-4.897613	-4.887726	6.074298	6.084186	-0.095852	-0.084865	
74	-4.873734	-4.863847	6.313087	6.322975	0.238453	0.249440	
75	-4.850002	-4.840114	6.550413	6.560301	0.570710	0.581696	
76	-4.826430	-4.816542	6.786132	6.796020	0.900716	0.911703	
77	-4.803033	-4.793145	7.020103	7.029991	1.228275	1.239262	
78	-4.779825	-4.769937	7.252184	7.262072	1.553189	1.564175	
79	-4.756819	-4.746932	7.482236	7.492124	1.875261	1.886248	
80	-4.734031	-4.724143	7.710120	7.720008	2.194299	2.205285	
81	-4.711473	-4.701585	7.935699	7.945586	2.510109	2.521096	
82	-4.689159	-4.679272	8.158836	8.168724	2.822502	2.833489	
83	-4.667103	-4.657215	8.379399	8.389287	3.131290	3.142276	
84	-4.645318	-4.635430	8.597253	8.607141	3.436285	3.447272	
85	-4.623816	-4.613929	8.812267	8.822155	3.737306	3.748292	
86	-4.602612	-4.592724	9.024313	9.034201	4.034169	4.045156	
87	-4.581717	-4.571829	9.233262	9.243149	4.326698	4.337684	
88	-4.561144	-4.551257	9.438988	9.448876	4.614714	4.625701	
89	-4.540906	-4.531019	9.641367	9.651255	4.898046	4.909032	
90	-4.521015	-4.511127	9.840279	9.850166	5.176521	5.187508	
91	-4.501483	-4.491595	10.035601	10.045489	5.449973	5.460960	
92	-4.482321	-4.472433	10.227218	10.237106	5.718237	5.729223	
93	-4.463542	-4.453654	10.415014	10.424902	5.981151	5.992137	
94	-4.445156	-4.435268	10.598875	10.608763	6.238556	6.249543	
95	-4.427174	-4.417286	10.778691	10.788579	6.490299	6.501285	
96	-4.409608	-4.399720	10.954353	10.964241	6.736226	6.747212	
97	-4.392467	-4.382580	11.125756	11.135644	6.976190	6.987176	
98	-4.375763	-4.365876	11.292797	11.302684	7.210047	7.221033	
99	-4.359506	-4.349618	11.455374	11.465262	7.437655	7.448641	
100	-4.343704	-4.333816	11.613390	11.623278	7.658877	7.669864	
101	-4.328368	-4.318480	11.766750	11.776637	7.873581	7.884567	
