#p	a1_up	a1_dn	b1_up	b1_dn	c1_up	c1_dn	a2_up	a2_dn	b2_up	b2_dn	c2_up	c2_dn	NaN
0	26.500000	26.500000	26.500000	26.500000	15.500000	15.500000	48.500000	48.500000	48.500000	48.500000	47.500000	47.500000	
1	26.500301	26.500301	26.503012	26.503012	15.504216	15.504216	48.496988	48.496988	48.499699	48.499699	47.499398	47.499398	
2	26.501204	26.501204	26.512045	26.512045	15.516864	15.516864	48.487955	48.487955	48.498796	48.498796	47.497591	47.497591	
3	26.502709	26.502709	26.527095	26.527095	15.537933	15.537933	48.472905	48.472905	48.497291	48.497291	47.494581	47.494581	
4	26.504815	26.504815	26.548153	26.548153	15.567414	15.567414	48.451847	48.451847	48.495185	48.495185	47.490370	47.490370	
5	26.507520	26.507520	26.575205	26.575205	15.605286	15.605286	48.424795	48.424795	48.492480	48.492480	47.484959	47.484959	
6	26.510823	26.510823	26.608235	26.608235	15.651529	15.651529	48.391765	48.391765	48.489177	48.489177	47.478353	47.478353	
7	26.514722	26.514722	26.647224	26.647224	15.706113	15.706113	48.352776	48.352776	48.485278	48.485278	47.470555	47.470555	
8	26.519215	26.519215	26.692147	26.692147	15.769006	15.769006	48.307853	48.307853	48.480785	48.480785	47.461571	47.461571	
9	26.524298	26.524298	26.742979	26.742979	15.840170	15.840170	48.257021	48.257021	48.475702	48.475702	47.451404	47.451404	
10	26.529969	26.529969	26.799687	26.799687	15.919562	15.919562	48.200313	48.200313	48.470031	48.470031	47.440063	47.440063	
11	26.536224	26.536224	26.862239	26.862239	16.007135	16.007135	48.137761	48.137761	48.463776	48.463776	47.427552	47.427552	
12	26.543060	26.543060	26.930597	26.930597	16.102835	16.102835	48.069403	48.069403	48.456940	48.456940	47.413881	47.413881	
13	26.550472	26.550472	27.004718	27.004718	16.206605	16.206605	47.995282	47.995282	48.449528	48.449528	47.399056	47.399056	
14	26.558456	26.558456	27.084559	27.084559	16.318383	16.318383	47.915441	47.915441	48.441544	48.441544	47.383088	47.383088	
15	26.567007	26.567007	27.170072	27.170072	16.438101	16.438101	47.829928	47.829928	48.432993	48.432993	47.365986	47.365986	
16	26.576120	26.576120	27.261205	27.261205	16.565686	16.565686	47.738795	47.738795	48.423880	48.423880	47.347759	47.347759	
17	26.585790	26.585790	27.357902	27.357902	16.701063	16.701063	47.642098	47.642098	48.414210	48.414210	47.328420	47.328420	
18	26.596011	26.596011	27.460107	27.460107	16.844150	16.844150	47.539893	47.539893	48.403989	48.403989	47.307979	47.307979	
19	26.606776	26.606776	27.567757	27.567757	16.994860	16.994860	47.432243	47.432243	48.393224	48.393224	47.286449	47.286449	
20	26.618079	26.618079	27.680787	27.680787	17.153102	17.153102	47.319213	47.319213	48.381921	48.381921	47.263843	47.263843	
21	26.629913	26.629913	27.799130	27.799130	17.318782	17.318782	47.200870	47.200870	48.370087	48.370087	47.240174	47.240174	
22	26.642271	26.642271	27.922714	27.922714	17.491799	17.491799	47.077286	47.077286	48.357729	48.357729	47.215457	47.215457	
23	26.655146	26.655146	28.051464	28.051464	17.672050	17.672050	46.948536	46.948536	48.344854	48.344854	47.189707	47.189707	
24	26.668530	26.668530	28.185304	28.185304	17.859425	17.859425	46.814696	46.814696	48.331470	48.331470	47.162939	47.162939	
25	26.682415	26.682415	28.324152	28.324152	18.053812	18.053812	46.675848	46.675848	48.317585	48.317585	47.135170	47.135170	
26	26.696792	26.696792	28.467925	28.467925	18.255094	18.255094	46.532075	46.532075	48.303208	48.303208	47.106415	47.106415	
27	26.711654	26.711654	28.616536	28.616536	18.463150	18.463150	46.383464	46.383464	48.288346	48.288346	47.076693	47.076693	
28	26.726989	26.726989	28.769895	28.769895	18.677854	18.677854	46.230105	46.230105	48.273011	48.273011	47.046021	47.046021	
