#p	a_up	a_dn	b_up	b_dn	c_up	c_dn	NaN
0	56.382011	56.424812	56.382011	56.424812	45.689743	45.716751	
1	56.382313	56.425113	56.385023	56.427824	45.693960	45.720968	
2	56.383216	56.426017	56.394057	56.436858	45.706607	45.733615	
3	56.384721	56.427522	56.409107	56.451908	45.727677	45.754685	
4	56.386827	56.429628	56.430164	56.472965	45.757157	45.784165	
5	56.389532	56.432333	56.457216	56.500017	45.795030	45.822038	
6	56.392835	56.435636	56.490246	56.533047	45.841272	45.868280	
7	56.396734	56.439535	56.529235	56.572036	45.895856	45.922864	
8	56.401226	56.444027	56.574159	56.616960	45.958749	45.985757	
9	56.406309	56.449110	56.624990	56.667791	46.029913	46.056921	
10	56.411980	56.454781	56.681699	56.724500	46.109305	46.136314	
11	56.418235	56.461036	56.744251	56.787052	46.196878	46.223886	
12	56.425071	56.467872	56.812608	56.855409	46.292578	46.319586	
13	56.432483	56.475284	56.886730	56.929531	46.396349	46.423357	
14	56.440467	56.483268	56.966571	57.009372	46.508126	46.535134	
15	56.449019	56.491820	57.052083	57.094884	46.627844	46.654852	
16	56.458132	56.500933	57.143216	57.186017	46.755430	46.782438	
17	56.467802	56.510603	57.239914	57.282715	46.890806	46.917815	
18	56.478022	56.520823	57.342118	57.384919	47.033893	47.060901	
19	56.488787	56.531588	57.449768	57.492569	47.184603	47.211611	
20	56.500090	56.542891	57.562799	57.605600	47.342845	47.369853	
21	56.511924	56.554725	57.681142	57.723942	47.508525	47.535533	
22	56.524283	56.567084	57.804725	57.847526	47.681543	47.708551	
23	56.537158	56.579959	57.933476	57.976277	47.861793	47.888801	
24	56.550542	56.593343	58.067315	58.110116	48.049168	48.076177	
25	56.564427	56.607228	58.206163	58.248964	48.243556	48.270564	
26	56.578804	56.621605	58.349936	58.392737	48.444838	48.471846	
27	56.593665	56.636466	58.498547	58.541348	48.652893	48.679901	
28	56.609001	56.651802	58.651907	58.694708	48.867597	48.894605	
29	56.624803	56.667603	58.809923	58.852724	49.088819	49.115827	
30	56.641060	56.683861	58.972500	59.015301	49.316427	49.343435	
31	56.657764	56.700565	59.139541	59.182341	49.550284	49.577292	
32	56.674905	56.717706	59.310944	59.353745	49.790248	49.817256	
33	56.692471	56.735272	59.486606	59.529407	50.036175	50.063183	
34	56.710452	56.753253	59.666422	59.709223	50.287918	50.314926	
35	56.728839	56.771639	59.850283	59.893084	50.545323	50.572331	
36	56.747618	56.790419	60.038079	60.080879	50.808237	50.835245	
37	56.766780	56.809581	60.229696	60.272496	51.076501	51.103509	
38	56.786312	56.829113	60.425018	60.467819	51.349953	51.376961	
39	56.806203	56.849004	60.623929	60.666730	51.628428	51.655436	
40	56.826441	56.869242	60.826309	60.869110	51.911760	51.938768	
41	56.847014	56.889815	61.032035	61.074836	52.199776	52.226784	
