# n = 0.4 U  = 18.0 J = 4.500 k = 128.0
#    itr              mu            ntot            mtot            etot
       1       -4.694000        0.399170        0.054016       -3.534420
       2       -4.902000        0.399048        0.038208       -3.338093
       3       -4.858000        0.399292        0.027832       -3.365314
       4       -4.857000        0.400269        0.020508       -3.360795
       5       -4.843000        0.400024        0.015015       -3.353938
       6       -4.845000        0.399536        0.010620       -3.351733
       7       -4.847000        0.399292        0.007813       -3.352863
       8       -4.862000        0.399292        0.005615       -3.353561
       9       -4.860000        0.399780        0.004150       -3.355821
      10       -4.849000        0.399292        0.002930       -3.350630
      11       -4.854000        0.399780        0.002197       -3.355732
      12       -4.849000        0.400024        0.001099       -3.354134
      13       -4.848000        0.399780        0.000488       -3.352037
      14       -4.855000        0.399292        0.000244       -3.351050
      15       -4.864000        0.399292        0.000244       -3.353814
      16       -4.864000        0.399292        0.000244       -3.353814
